(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "lower")
0.00294145	0.871686
0.00350506	0.983368
0.00412019	0.969919
0.00476656	0.923075
0.00543427	0.87329
0.00611819	0.82312
0.00681583	0.775762
0.00752502	0.732604
0.00824334	0.693863
0.00896868	0.658982
0.00969974	0.62687
0.0104356	0.597106
0.0111753	0.569393
0.0119186	0.543329
0.0126652	0.518878
0.0134147	0.495991
0.014167	0.474634
0.0149219	0.454549
0.0156791	0.435721
0.0164384	0.418264
0.0171998	0.402033
0.0179628	0.386727
0.0187274	0.372036
0.0194935	0.35797
0.0202609	0.344527
0.0210297	0.331602
0.0217997	0.319354
0.0225709	0.307713
0.0233432	0.296639
0.0241166	0.286107
0.024891	0.275941
0.0256662	0.266203
0.0264424	0.256948
0.0272195	0.248191
0.0279975	0.239943
0.0287762	0.232124
0.0295556	0.224603
0.0303356	0.217236
0.0311162	0.209955
0.0318975	0.202819
0.0326793	0.195958
0.0334618	0.189499
0.0342449	0.183463
0.0350286	0.177748
0.0358127	0.172194
0.0365972	0.166656
0.0373821	0.161097
0.0381675	0.155615
0.0389534	0.150374
0.0397397	0.145507
0.0405265	0.141045
0.0413137	0.136911
0.0421013	0.132979
0.0428892	0.129143
0.0436774	0.125366
0.044466	0.121663
0.0452548	0.118068
0.046044	0.114614
0.0468335	0.111341
0.0476233	0.1083
0.0484135	0.105523
0.049204	0.102997
0.0499947	0.100639
0.0507857	0.0983012
0.0515768	0.0958451
0.0523682	0.0932158
0.0531597	0.0904818
0.0539515	0.0878056
0.0547435	0.0853548
0.0555358	0.0831931
0.0563284	0.0812398
0.057121	0.0793285
0.0579138	0.0773039
0.0587068	0.0751129
0.0594999	0.0728329
0.0602932	0.070608
0.0610867	0.0685615
0.0618803	0.0667241
0.0626742	0.0650221
0.0634681	0.0633365
0.0642622	0.0615763
0.0650564	0.0597435
0.0658508	0.0579398
0.0666453	0.056304
0.0674401	0.0549381
0.068235	0.0538412
0.06903	0.0529114
0.0698251	0.0520147
0.0706203	0.0510446
0.0714156	0.0499577
0.072211	0.0487627
0.0730064	0.047482
0.073802	0.046145
0.0745976	0.0447999
0.0753934	0.0435146
0.0761893	0.0423599
0.0769853	0.0413812
0.0777814	0.0405749
0.0785776	0.0399002
0.0793739	0.039309
0.0801703	0.0387572
0.0809668	0.0382015
0.0817633	0.037596
0.0825599	0.0368969
0.0833565	0.0360877
0.0841532	0.0352001
0.08495	0.0342992
0.0857468	0.0334514
0.0865438	0.0327003
0.0873408	0.0320579
0.0881379	0.0315195
0.088935	0.0310794
0.0897323	0.0307312
0.0905296	0.0304652
0.0913269	0.030271
0.0921243	0.0301332
0.0929218	0.0300189
0.0937193	0.0298674
0.0945168	0.0295956
0.0953144	0.0291362
0.096112	0.0284949
0.0969096	0.0277779
0.0977073	0.0271542
0.0985051	0.0267554
0.0993029	0.0266121
0.100101	0.0266534
0.100899	0.0267054
0.101697	0.0266163
0.102495	0.0263649
0.103293	0.0260159
0.104091	0.0256814
0.104889	0.0254587
0.105687	0.0253692
0.106485	0.0253595
0.107283	0.0253317
0.108081	0.0252071
0.10888	0.0249806
0.109678	0.0247169
0.110476	0.0244999
0.111275	0.0244003
0.112073	0.0244422
0.112871	0.0245749
0.11367	0.0247313
0.114468	0.0248642
0.115267	0.0249509
0.116065	0.0249977
0.116864	0.0250193
0.117663	0.0250324
0.118461	0.025057
0.11926	0.0251174
0.120058	0.025239
0.120857	0.0254311
0.121656	0.0256567
0.122454	0.0258524
0.123253	0.0259294
0.124052	0.0258197
0.124851	0.0255887
0.125649	0.0253477
0.126448	0.0252279
0.127247	0.0253495
0.128046	0.0256784
0.128845	0.0261112
0.129644	0.0265457
0.130442	0.026891
0.131241	0.0271179
0.13204	0.0272424
0.132839	0.0272868
0.133638	0.0272695
0.134437	0.0272191
0.135236	0.0271629
0.136035	0.0271256
0.136834	0.0271363
0.137633	0.0272218
0.138432	0.02741
0.139231	0.027729
0.14003	0.0281753
0.140829	0.0286875
0.141628	0.0291496
0.142427	0.0294597
0.143226	0.0295642
0.144025	0.0294869
0.144824	0.029364
0.145623	0.02934
0.146422	0.0294823
0.147222	0.0297576
0.148021	0.0300715
0.14882	0.0303335
0.149619	0.030497
0.150418	0.0305987
0.151217	0.0307369
0.152017	0.0310101
0.152816	0.0314542
0.153615	0.0320151
0.154414	0.0325793
0.155213	0.0330344
0.156013	0.0333269
0.156812	0.0334901
0.157611	0.033617
0.15841	0.0338006
0.159209	0.0340771
0.160009	0.0343978
0.160808	0.0346723
0.161607	0.0348118
0.162406	0.0347843
0.163206	0.0346586
0.164005	0.0345785
0.164804	0.0346854
0.165603	0.0350011
0.166403	0.0354416
0.167202	0.0358643
0.168001	0.0361343
0.168801	0.0362128
0.1696	0.0361726
0.170399	0.036194
0.171199	0.0364421
0.171998	0.0369411
0.172797	0.0375737
0.173597	0.0381456
0.174396	0.0384827
0.175195	0.0385238
0.175994	0.0383646
0.176794	0.0382051
0.177593	0.0382313
0.178392	0.0385062
0.179192	0.0389512
0.179991	0.0394274
0.180791	0.0398132
0.18159	0.0400582
0.182389	0.0402024
0.183189	0.040334
0.183988	0.0405328
0.184787	0.0408273
0.185587	0.0411894
0.186386	0.0415656
0.187186	0.0419064
0.187985	0.0421836
0.187985	0.0421836
0.188784	0.0423917
0.189584	0.0425355
0.190383	0.0426225
0.191182	0.0426658
0.191982	0.0426894
0.192781	0.0427228
0.193581	0.0427924
0.19438	0.0429139
0.195179	0.0430932
0.195979	0.0433334
0.196778	0.0436348
0.197578	0.043986
0.198377	0.0443616
0.199176	0.0447298
0.199976	0.0450625
0.200775	0.0453436
0.201575	0.0455691
0.202374	0.0457385
0.203173	0.0458551
0.203973	0.0459364
0.204772	0.0460194
0.205572	0.04615
0.206371	0.0463629
0.207171	0.0466582
0.20797	0.0470004
0.208769	0.0473398
0.209569	0.0476362
0.210368	0.0478761
0.211168	0.048074
0.211967	0.0482549
0.212767	0.0484369
0.213566	0.0486198
0.214365	0.0487828
0.215165	0.0488992
0.215964	0.0489526
0.216764	0.0489518
0.217563	0.0489474
0.218363	0.0490064
0.219162	0.049166
0.219962	0.0494186
0.220761	0.0497104
0.22156	0.0499672
0.22236	0.0501378
0.223159	0.0502283
0.223959	0.0503071
0.224758	0.0504657
0.225558	0.0507623
0.226357	0.0511775
0.227157	0.0516169
0.227956	0.0519667
0.228756	0.0521457
0.229555	0.0521543
0.230354	0.0520723
0.231154	0.0520213
0.231953	0.0521
0.232753	0.0522991
0.233552	0.0525532
0.234352	0.0527927
0.235151	0.0529601
0.235951	0.0530602
0.23675	0.0531566
0.23755	0.0533312
0.238349	0.0536316
0.239149	0.0540338
0.239948	0.0544476
0.240748	0.0547693
0.241547	0.0549303
0.242346	0.0549377
0.243146	0.0548754
0.243945	0.0548576
0.244745	0.0549661
0.245544	0.0551967
0.246344	0.0554939
0.247143	0.0557956
0.247943	0.0560522
0.248742	0.056253
0.249542	0.0564185
0.250341	0.0565768
0.251141	0.0567453
0.25194	0.0569207
0.25274	0.0570822
0.253539	0.0572051
0.254339	0.0572777
0.255138	0.057316
0.255938	0.0573634
0.256737	0.0574686
0.257537	0.0576603
0.258336	0.0579317
0.259136	0.0582483
0.259935	0.05857
0.260735	0.0588681
0.261534	0.0591339
0.262334	0.0593743
0.263133	0.0595988
0.263932	0.0598139
0.264732	0.0600216
0.265531	0.0602206
0.266331	0.0604085
0.26713	0.060585
0.26793	0.0607534
0.268729	0.06092
0.269529	0.0610915
0.270328	0.0612688
0.271128	0.0614425
0.271927	0.0615937
0.272727	0.061703
0.273526	0.0617647
0.274326	0.0618002
0.275125	0.0618556
0.275925	0.0619782
0.276724	0.0621925
0.277524	0.0624862
0.278323	0.0628206
0.279123	0.0631534
0.279922	0.0634541
0.280722	0.0637098
0.281521	0.0639186
0.282321	0.0640808
0.28312	0.0642077
0.28392	0.0643331
0.284719	0.0645109
0.285519	0.0647928
0.286318	0.0651939
0.287118	0.0656666
0.287917	0.0661187
0.288717	0.0664573
0.289517	0.0666398
0.290316	0.0666996
0.291116	0.0667267
0.291915	0.0668229
0.292715	0.06704
0.293514	0.0673636
0.294314	0.0677428
0.295113	0.0681214
0.295913	0.0684619
0.296712	0.0687522
0.297512	0.0689936
0.298311	0.0691908
0.299111	0.0693588
0.29991	0.0695333
0.30071	0.0697665
0.301509	0.0701059
0.302309	0.0705569
0.303108	0.0710609
0.303908	0.0715152
0.304707	0.0718265
0.305507	0.0719636
0.306306	0.0719951
0.307106	0.0720698
0.307905	0.0723231
0.308705	0.0728025
0.309505	0.0734426
0.310304	0.074105
0.311104	0.0746578
0.311903	0.0750403
0.312703	0.0752914
0.313502	0.0755122
0.314302	0.0758019
0.315101	0.0762049
0.315901	0.0766953
0.3167	0.0772093
0.3175	0.077687
0.318299	0.0781047
0.319099	0.0784879
0.319898	0.0788906
0.320698	0.079362
0.321498	0.0799159
0.322297	0.0805197
0.323097	0.0811148
0.323896	0.0816493
0.324696	0.0821142
0.325495	0.0825583
0.326295	0.0830638
0.327094	0.0837035
0.327894	0.0844986
