#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89633  0.015978  0.007610  0.000486     2.099
   0.00408  0.99592  0.00019  0.89961  0.015552  0.007496  0.000513     2.075
   0.01077  0.98925  0.00065  0.90497  0.014910  0.007316  0.000558     2.038
   0.01818  0.98187  0.00132  0.91001  0.014378  0.007152  0.000595     2.010
   0.02634  0.97376  0.00217  0.91563  0.013825  0.006975  0.000637     1.982
   0.03516  0.96499  0.00316  0.92189  0.013253  0.006786  0.000684     1.953
   0.04451  0.95570  0.00422  0.92799  0.012748  0.006608  0.000728     1.929
   0.05416  0.94612  0.00534  0.93429  0.012263  0.006431  0.000772     1.907
   0.06396  0.93638  0.00648  0.94012  0.011855  0.006273  0.000809     1.890
   0.07383  0.92658  0.00766  0.94609  0.011459  0.006116  0.000847     1.874
   0.08374  0.91675  0.00886  0.95169  0.011117  0.005973  0.000881     1.861
   0.09366  0.90690  0.01010  0.95746  0.010778  0.005831  0.000916     1.848
   0.10360  0.89705  0.01138  0.96328  0.010453  0.005692  0.000952     1.836
   0.11355  0.88719  0.01270  0.96935  0.010125  0.005552  0.000990     1.824
   0.12352  0.87731  0.01405  0.97533  0.009821  0.005418  0.001027     1.813
   0.13349  0.86743  0.01543  0.98134  0.009529  0.005287  0.001064     1.802
   0.14349  0.85753  0.01685  0.98761  0.009236  0.005156  0.001104     1.791
   0.15351  0.84762  0.01830  0.99390  0.008955  0.005028  0.001144     1.781
   0.16353  0.83771  0.01978  1.00038  0.008677  0.004900  0.001186     1.771
   0.17357  0.82778  0.02129  1.00702  0.008404  0.004774  0.001230     1.761
   0.18362  0.81785  0.02282  1.01363  0.008146  0.004652  0.001273     1.751
   0.19369  0.80790  0.02438  1.02047  0.007890  0.004530  0.001319     1.742
   0.20377  0.79795  0.02596  1.02743  0.007640  0.004410  0.001366     1.732
   0.21385  0.78799  0.02756  1.03434  0.007404  0.004295  0.001412     1.724
   0.22396  0.77802  0.02919  1.04171  0.007160  0.004176  0.001464     1.714
   0.23407  0.76804  0.03083  1.04889  0.006935  0.004065  0.001513     1.706
   0.24420  0.75805  0.03249  1.05629  0.006713  0.003953  0.001566     1.698
   0.25434  0.74805  0.03417  1.06403  0.006489  0.003841  0.001622     1.689
   0.26449  0.73804  0.03586  1.07159  0.006282  0.003735  0.001676     1.682
   0.27465  0.72802  0.03757  1.07970  0.006066  0.003626  0.001737     1.673
   0.28483  0.71799  0.03928  1.08735  0.005876  0.003525  0.001791     1.667
   0.29502  0.70795  0.04101  1.09560  0.005677  0.003422  0.001854     1.659
   0.30521  0.69791  0.04275  1.10407  0.005480  0.003319  0.001920     1.651
   0.31542  0.68785  0.04449  1.11241  0.005297  0.003221  0.001983     1.644
   0.32564  0.67778  0.04624  1.12102  0.005116  0.003124  0.002050     1.638
   0.33587  0.66770  0.04799  1.12964  0.004943  0.003030  0.002117     1.631
   0.34609  0.65763  0.04974  1.13847  0.004773  0.002937  0.002188     1.625
   0.35632  0.64755  0.05149  1.14740  0.004609  0.002847  0.002259     1.619
   0.36654  0.63748  0.05324  1.15677  0.004443  0.002756  0.002337     1.612
   0.37675  0.62742  0.05498  1.16577  0.004293  0.002671  0.002409     1.607
   0.38695  0.61737  0.05672  1.17574  0.004131  0.002581  0.002497     1.600
   0.39714  0.60733  0.05844  1.18499  0.003990  0.002500  0.002573     1.596
   0.40730  0.59731  0.06015  1.19466  0.003848  0.002419  0.002655     1.591
   0.41745  0.58730  0.06185  1.20446  0.003711  0.002340  0.002740     1.586
   0.42760  0.57730  0.06354  1.21487  0.003570  0.002260  0.002835     1.580
   0.43772  0.56731  0.06521  1.22509  0.003439  0.002183  0.002927     1.575
   0.44784  0.55733  0.06686  1.23540  0.003313  0.002109  0.003020     1.571
   0.45793  0.54737  0.06849  1.24596  0.003189  0.002036  0.003118     1.566
   0.46801  0.53742  0.07010  1.25695  0.003066  0.001964  0.003223     1.561
   0.47808  0.52748  0.07168  1.26741  0.002955  0.001896  0.003318     1.558
   0.48813  0.51755  0.07324  1.27841  0.002843  0.001829  0.003424     1.554
   0.49817  0.50763  0.07478  1.29037  0.002725  0.001759  0.003548     1.549
   0.50818  0.49773  0.07628  1.30157  0.002621  0.001695  0.003657     1.546
   0.51818  0.48784  0.07775  1.31314  0.002518  0.001632  0.003773     1.542
   0.52815  0.47797  0.07919  1.32548  0.002412  0.001568  0.003906     1.538
   0.53811  0.46811  0.08059  1.33743  0.002315  0.001509  0.004030     1.535
   0.54806  0.45826  0.08195  1.34960  0.002221  0.001450  0.004159     1.532
   0.55796  0.44844  0.08327  1.36226  0.002127  0.001392  0.004300     1.528
   0.56787  0.43862  0.08455  1.37525  0.002035  0.001335  0.004448     1.525
   0.57773  0.42883  0.08578  1.38778  0.001951  0.001281  0.004586     1.522
   0.58759  0.41905  0.08697  1.40205  0.001858  0.001224  0.004765     1.518
   0.59741  0.40929  0.08810  1.41506  0.001779  0.001174  0.004916     1.516
   0.60721  0.39955  0.08918  1.42921  0.001695  0.001121  0.005096     1.512
   0.61698  0.38983  0.09020  1.44332  0.001616  0.001071  0.005277     1.509
   0.62674  0.38012  0.09116  1.45735  0.001541  0.001023  0.005459     1.506
   0.63645  0.37045  0.09206  1.47219  0.001466  0.000975  0.005665     1.502
   0.64614  0.36080  0.09290  1.48867  0.001385  0.000926  0.005917     1.497
   0.65578  0.35119  0.09366  1.50406  0.001314  0.000880  0.006150     1.493
   0.66535  0.34164  0.09434  1.51978  0.001244  0.000836  0.006401     1.488
   0.67486  0.33215  0.09494  1.53646  0.001174  0.000792  0.006688     1.482
   0.68431  0.32272  0.09545  1.55399  0.001104  0.000748  0.007014     1.475
   0.69369  0.31335  0.09585  1.56877  0.001045  0.000710  0.007280     1.472
   0.70300  0.30404  0.09615  1.58391  0.000988  0.000673  0.007571     1.467
   0.71226  0.29478  0.09635  1.60120  0.000926  0.000635  0.007946     1.460
   0.72148  0.28556  0.09642  1.61297  0.000882  0.000605  0.008177     1.459
