#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.91626  0.002190  0.001616  0.003483     1.356
   0.00377  0.99624 -0.00023  0.90668  0.002281  0.001666  0.003313     1.369
   0.01072  0.98929 -0.00051  0.89201  0.002433  0.001746  0.003051     1.393
   0.01845  0.98156 -0.00063  0.88411  0.002515  0.001785  0.002908     1.409
   0.02661  0.97340 -0.00056  0.88169  0.002529  0.001787  0.002860     1.416
   0.03500  0.96502 -0.00034  0.88089  0.002523  0.001777  0.002838     1.420
   0.04347  0.95655  0.00000  0.88266  0.002484  0.001749  0.002862     1.420
   0.05203  0.94800  0.00043  0.88386  0.002453  0.001725  0.002873     1.422
   0.06063  0.93942  0.00095  0.88630  0.002406  0.001693  0.002907     1.421
   0.06925  0.93082  0.00154  0.88816  0.002367  0.001665  0.002930     1.421
   0.07789  0.92221  0.00220  0.89044  0.002323  0.001635  0.002960     1.421
   0.08653  0.91359  0.00291  0.89292  0.002278  0.001603  0.002992     1.421
   0.09519  0.90497  0.00369  0.89628  0.002223  0.001567  0.003041     1.419
   0.10387  0.89633  0.00453  0.89917  0.002175  0.001533  0.003081     1.419
   0.11256  0.88769  0.00542  0.90281  0.002119  0.001496  0.003134     1.417
   0.12126  0.87904  0.00635  0.90600  0.002070  0.001461  0.003178     1.416
   0.12996  0.87039  0.00733  0.90989  0.002014  0.001423  0.003235     1.415
   0.13869  0.86172  0.00836  0.91425  0.001954  0.001383  0.003301     1.413
   0.14742  0.85306  0.00942  0.91828  0.001900  0.001345  0.003359     1.412
   0.15616  0.84438  0.01051  0.92180  0.001852  0.001311  0.003404     1.413
   0.16492  0.83570  0.01163  0.92631  0.001796  0.001271  0.003466     1.413
   0.17367  0.82702  0.01278  0.92963  0.001753  0.001238  0.003499     1.415
   0.18244  0.81833  0.01397  0.93485  0.001695  0.001197  0.003567     1.416
   0.19123  0.80963  0.01516  0.93819  0.001656  0.001165  0.003586     1.422
   0.20000  0.80094  0.01639  0.94288  0.001609  0.001128  0.003622     1.427
   0.20879  0.79224  0.01762  0.94630  0.001575  0.001096  0.003615     1.437
   0.21759  0.78353  0.01887  0.95000  0.001543  0.001064  0.003590     1.451
   0.22639  0.77482  0.02015  0.95405  0.001515  0.001031  0.003542     1.469
   0.23520  0.76611  0.02143  0.95741  0.001499  0.001002  0.003434     1.497
   0.24400  0.75740  0.02273  0.96096  0.001494  0.000973  0.003269     1.535
   0.25283  0.74867  0.02403  0.96381  0.001512  0.000948  0.003001     1.595
   0.26165  0.73995  0.02534  0.96731  0.001553  0.000922  0.002630     1.683
   0.27047  0.73122  0.02666  0.97112  0.001640  0.000898  0.002104     1.826
   0.27931  0.72248  0.02798  0.97750  0.001791  0.000867  0.001441     2.066
   0.28815  0.71374  0.02930  0.99045  0.002019  0.000815  0.000745     2.478
   0.29698  0.70501  0.03063  1.01366  0.002307  0.000727  0.000218     3.174
   0.30581  0.69628  0.03194  1.04350  0.002579  0.000616 -0.000067     4.184
   0.31463  0.68756  0.03324  1.04521  0.002701  0.000610 -0.000095     4.426
   0.32344  0.67884  0.03455  1.04690  0.002731  0.000604 -0.000104     4.520
   0.33224  0.67014  0.03583  1.04860  0.002717  0.000598 -0.000107     4.540
   0.34104  0.66143  0.03710  1.05033  0.002667  0.000592 -0.000105     4.501
   0.34982  0.65274  0.03836  1.05210  0.002592  0.000586 -0.000099     4.419
   0.35861  0.64404  0.03959  1.05395  0.002505  0.000580 -0.000089     4.317
   0.36739  0.63534  0.04081  1.05588  0.002411  0.000574 -0.000075     4.200
   0.37617  0.62665  0.04200  1.05790  0.002306  0.000568 -0.000053     4.062
   0.38493  0.61796  0.04318  1.06004  0.002196  0.000561 -0.000021     3.915
   0.39370  0.60927  0.04433  1.06232  0.002100  0.000554  0.000012     3.791
   0.40246  0.60058  0.04545  1.06479  0.001997  0.000547  0.000058     3.654
   0.41122  0.59189  0.04655  1.06739  0.001908  0.000539  0.000105     3.541
   0.41999  0.58319  0.04763  1.07022  0.001814  0.000531  0.000166     3.419
   0.42874  0.57450  0.04867  1.07295  0.001747  0.000523  0.000212     3.342
   0.43749  0.56581  0.04969  1.07595  0.001670  0.000514  0.000276     3.248
   0.44625  0.55711  0.05068  1.07892  0.001604  0.000506  0.000335     3.173
   0.45500  0.54841  0.05164  1.08191  0.001543  0.000497  0.000396     3.105
   0.46375  0.53971  0.05257  1.08482  0.001489  0.000489  0.000454     3.047
   0.47249  0.53101  0.05347  1.08778  0.001436  0.000480  0.000518     2.990
   0.48124  0.52231  0.05433  1.09027  0.001401  0.000473  0.000557     2.961
   0.48998  0.51361  0.05517  1.09326  0.001350  0.000464  0.000629     2.906
   0.49872  0.50491  0.05598  1.09588  0.001310  0.000457  0.000685     2.869
   0.50746  0.49620  0.05674  1.09792  0.001285  0.000450  0.000712     2.856
   0.51620  0.48749  0.05749  1.10062  0.001244  0.000442  0.000780     2.815
   0.52494  0.47878  0.05819  1.10285  0.001213  0.000435  0.000828     2.790
   0.53367  0.47007  0.05886  1.10459  0.001192  0.000429  0.000853     2.782
   0.54241  0.46136  0.05951  1.10720  0.001153  0.000421  0.000931     2.742
   0.55115  0.45264  0.06010  1.10869  0.001135  0.000415  0.000953     2.737
   0.55988  0.44393  0.06067  1.11042  0.001112  0.000408  0.000991     2.724
   0.56861  0.43521  0.06121  1.11246  0.001082  0.000401  0.001052     2.698
   0.57735  0.42649  0.06171  1.11409  0.001059  0.000395  0.001098     2.683
   0.58607  0.41778  0.06217  1.11531  0.001041  0.000389  0.001125     2.678
   0.59480  0.40906  0.06260  1.11723  0.001011  0.000381  0.001198     2.651
   0.60353  0.40034  0.06298  1.11785  0.001000  0.000376  0.001203     2.657
   0.61226  0.39162  0.06334  1.11929  0.000977  0.000370  0.001257     2.641
   0.62098  0.38290  0.06365  1.12043  0.000957  0.000364  0.001300     2.631
   0.62971  0.37418  0.06393  1.12108  0.000943  0.000358  0.001317     2.633
   0.63842  0.36547  0.06417  1.12287  0.000913  0.000351  0.001410     2.603
   0.64714  0.35675  0.06437  1.12322  0.000900  0.000345  0.001428     2.605
   0.65585  0.34804  0.06452  1.12401  0.000881  0.000339  0.001476     2.596
   0.66457  0.33932  0.06464  1.12484  0.000860  0.000333  0.001535     2.583
   0.67328  0.33061  0.06471  1.12492  0.000847  0.000327  0.001554     2.585
   0.68199  0.32190  0.06474  1.12541  0.000829  0.000321  0.001602     2.578
   0.69069  0.31320  0.06473  1.12600  0.000808  0.000315  0.001667     2.565
   0.69940  0.30450  0.06467  1.12593  0.000793  0.000309  0.001699     2.565
   0.70809  0.29581  0.06457  1.12662  0.000769  0.000302  0.001795     2.544
   0.71678  0.28712  0.06442  1.12577  0.000759  0.000297  0.001799     2.553
   0.72547  0.27843  0.06422  1.12636  0.000734  0.000290  0.001911     2.529
   0.73414  0.26976  0.06396  1.12529  0.000722  0.000285  0.001928     2.535
   0.74282  0.26109  0.06366  1.12474  0.000705  0.000279  0.001985     2.529
   0.75150  0.25242  0.06331  1.12458  0.000683  0.000272  0.002093     2.510
   0.76016  0.24377  0.06290  1.12328  0.000667  0.000266  0.002147     2.507
   0.76881  0.23513  0.06243  1.12188  0.000651  0.000260  0.002207     2.503
   0.77746  0.22649  0.06190  1.12041  0.000634  0.000254  0.002284     2.495
   0.78610  0.21787  0.06131  1.11891  0.000614  0.000247  0.002393     2.480
   0.79474  0.20926  0.06065  1.11656  0.000597  0.000241  0.002475     2.472
   0.80336  0.20067  0.05993  1.11321  0.000585  0.000236  0.002493     2.481
   0.81198  0.19209  0.05914  1.11108  0.000563  0.000229  0.002641     2.461
   0.82059  0.18352  0.05828  1.10725  0.000549  0.000223  0.002699     2.461
   0.82918  0.17498  0.05735  1.10374  0.000530  0.000216  0.002829     2.447
   0.83776  0.16646  0.05634  1.09900  0.000514  0.000210  0.002910     2.444
   0.84634  0.15795  0.05525  1.09414  0.000496  0.000204  0.003045     2.432
   0.85490  0.14947  0.05408  1.08778  0.000482  0.000198  0.003100     2.436
   0.86345  0.14101  0.05282  1.08160  0.000465  0.000191  0.003226     2.427
   0.87199  0.13258  0.05148  1.07460  0.000446  0.000185  0.003384     2.414
   0.88051  0.12418  0.05004  1.06609  0.000429  0.000178  0.003518     2.407
   0.88901  0.11582  0.04850  1.05576  0.000419  0.000172  0.003496     2.427
   0.89750  0.10749  0.04687  1.04708  0.000396  0.000165  0.003746     2.405
   0.90595  0.09922  0.04514  1.03551  0.000378  0.000158  0.003919     2.396
   0.91437  0.09100  0.04329  1.02202  0.000360  0.000151  0.004087     2.390
   0.92276  0.08285  0.04132  1.00645  0.000345  0.000144  0.004135     2.403
   0.93110  0.07477  0.03923  0.99087  0.000322  0.000135  0.004457     2.382
   0.93939  0.06679  0.03700  0.97073  0.000304  0.000128  0.004622     2.383
   0.94760  0.05893  0.03463  0.94778  0.000280  0.000119  0.005028     2.356
   0.95573  0.05121  0.03210  0.91797  0.000263  0.000111  0.005141     2.365
   0.96373  0.04367  0.02940  0.88465  0.000240  0.000102  0.005500     2.351
   0.97159  0.03636  0.02653  0.84256  0.000218  0.000093  0.005815     2.342
   0.97921  0.02937  0.02348  0.78893  0.000194  0.000084  0.006255     2.319
   0.98647  0.02285  0.02030  0.72144  0.000173  0.000074  0.006321     2.333
   0.99316  0.01700  0.01705  0.63367  0.000146  0.000064  0.006973     2.271
   0.99891  0.01215  0.01396  0.52553  0.000129  0.000056  0.006255     2.318
