#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94176  0.005419  0.003681  0.003191     1.472
   0.00377  0.99624 -0.00023  0.93926  0.005488  0.003708  0.003130     1.480
   0.01072  0.98929 -0.00051  0.92915  0.005788  0.003839  0.002901     1.508
   0.01845  0.98156 -0.00063  0.92384  0.005961  0.003904  0.002768     1.527
   0.02661  0.97340 -0.00056  0.92172  0.006038  0.003923  0.002696     1.539
   0.03500  0.96502 -0.00034  0.92151  0.006053  0.003912  0.002662     1.547
   0.04347  0.95655  0.00000  0.92272  0.006022  0.003881  0.002655     1.552
   0.05203  0.94800  0.00043  0.92444  0.005974  0.003842  0.002656     1.555
   0.06063  0.93942  0.00095  0.92662  0.005912  0.003797  0.002667     1.557
   0.06925  0.93082  0.00154  0.92929  0.005835  0.003745  0.002687     1.558
   0.07789  0.92221  0.00220  0.93218  0.005752  0.003690  0.002711     1.559
   0.08653  0.91359  0.00291  0.93524  0.005666  0.003634  0.002738     1.559
   0.09519  0.90497  0.00369  0.93911  0.005556  0.003568  0.002781     1.557
   0.10387  0.89633  0.00453  0.94278  0.005455  0.003505  0.002820     1.556
   0.11256  0.88769  0.00542  0.94714  0.005335  0.003434  0.002874     1.553
   0.12126  0.87904  0.00635  0.95148  0.005220  0.003365  0.002927     1.551
   0.12996  0.87039  0.00733  0.95582  0.005107  0.003297  0.002980     1.549
   0.13869  0.86172  0.00836  0.96103  0.004974  0.003220  0.003052     1.545
   0.14742  0.85306  0.00942  0.96588  0.004854  0.003149  0.003116     1.541
   0.15616  0.84438  0.01051  0.97079  0.004736  0.003078  0.003181     1.538
   0.16492  0.83570  0.01163  0.97641  0.004604  0.003002  0.003263     1.534
   0.17367  0.82702  0.01278  0.98117  0.004497  0.002936  0.003325     1.532
   0.18244  0.81833  0.01397  0.98721  0.004363  0.002858  0.003417     1.527
   0.19123  0.80963  0.01516  0.99234  0.004254  0.002791  0.003487     1.524
   0.20000  0.80094  0.01639  0.99825  0.004132  0.002717  0.003576     1.520
   0.20879  0.79224  0.01762  1.00364  0.004024  0.002651  0.003652     1.518
   0.21759  0.78353  0.01887  1.00919  0.003916  0.002584  0.003732     1.516
   0.22639  0.77482  0.02015  1.01549  0.003798  0.002512  0.003830     1.512
   0.23520  0.76611  0.02143  1.02129  0.003693  0.002446  0.003915     1.510
   0.24400  0.75740  0.02273  1.02713  0.003591  0.002381  0.004000     1.508
   0.25283  0.74867  0.02403  1.03306  0.003490  0.002317  0.004085     1.506
   0.26165  0.73995  0.02534  1.03956  0.003384  0.002250  0.004184     1.504
   0.27047  0.73122  0.02666  1.04526  0.003295  0.002190  0.004260     1.504
   0.27931  0.72248  0.02798  1.05158  0.003199  0.002127  0.004348     1.504
   0.28815  0.71374  0.02930  1.05797  0.003106  0.002066  0.004435     1.504
   0.29698  0.70501  0.03063  1.06440  0.003017  0.002005  0.004518     1.505
   0.30581  0.69628  0.03194  1.07062  0.002934  0.001947  0.004589     1.507
