#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94931  0.027889  0.011015  0.000252     2.532
   0.00377  0.99624 -0.00023  0.95042  0.027665  0.010957  0.000257     2.525
   0.01072  0.98929 -0.00051  0.95145  0.027799  0.010902  0.000245     2.550
   0.01845  0.98156 -0.00063  0.95289  0.027788  0.010826  0.000237     2.567
   0.02661  0.97340 -0.00056  0.95460  0.027668  0.010736  0.000234     2.577
   0.03500  0.96502 -0.00034  0.95652  0.027454  0.010637  0.000233     2.581
   0.04347  0.95655  0.00000  0.95860  0.027162  0.010531  0.000235     2.579
   0.05203  0.94800  0.00043  0.96079  0.026821  0.010421  0.000240     2.574
   0.06063  0.93942  0.00095  0.96307  0.026445  0.010307  0.000246     2.566
   0.06925  0.93082  0.00154  0.96548  0.026016  0.010189  0.000254     2.553
   0.07789  0.92221  0.00220  0.96797  0.025567  0.010070  0.000264     2.539
   0.08653  0.91359  0.00291  0.97056  0.025094  0.009947  0.000275     2.523
   0.09519  0.90497  0.00369  0.97332  0.024570  0.009819  0.000289     2.502
   0.10387  0.89633  0.00453  0.97616  0.024048  0.009690  0.000304     2.482
   0.11256  0.88769  0.00542  0.97919  0.023481  0.009556  0.000322     2.457
   0.12126  0.87904  0.00635  0.98236  0.022906  0.009418  0.000342     2.432
   0.12996  0.87039  0.00733  0.98563  0.022332  0.009279  0.000363     2.407
   0.13869  0.86172  0.00836  0.98915  0.021721  0.009133  0.000387     2.378
   0.14742  0.85306  0.00942  0.99279  0.021120  0.008987  0.000413     2.350
   0.15616  0.84438  0.01051  0.99661  0.020513  0.008836  0.000441     2.321
   0.16492  0.83570  0.01163  1.00068  0.019889  0.008681  0.000472     2.291
   0.17367  0.82702  0.01278  1.00482  0.019294  0.008527  0.000504     2.263
   0.18244  0.81833  0.01397  1.00930  0.018670  0.008365  0.000540     2.232
   0.19123  0.80963  0.01516  1.01386  0.018076  0.008205  0.000577     2.203
   0.20000  0.80094  0.01639  1.01871  0.017473  0.008041  0.000618     2.173
   0.20879  0.79224  0.01762  1.02369  0.016890  0.007876  0.000660     2.144
   0.21759  0.78353  0.01887  1.02890  0.016314  0.007710  0.000705     2.116
   0.22639  0.77482  0.02015  1.03443  0.015732  0.007540  0.000755     2.087
   0.23520  0.76611  0.02143  1.04010  0.015174  0.007371  0.000806     2.059
   0.24400  0.75740  0.02273  1.04594  0.014633  0.007203  0.000860     2.032
   0.25283  0.74867  0.02403  1.05203  0.014101  0.007033  0.000917     2.005
   0.26165  0.73995  0.02534  1.05845  0.013571  0.006861  0.000979     1.978
   0.27047  0.73122  0.02666  1.06483  0.013081  0.006695  0.001039     1.954
   0.27931  0.72248  0.02798  1.07158  0.012588  0.006527  0.001106     1.929
   0.28815  0.71374  0.02930  1.07859  0.012107  0.006358  0.001176     1.904
   0.29698  0.70501  0.03063  1.08572  0.011648  0.006193  0.001248     1.881
   0.30581  0.69628  0.03194  1.09307  0.011203  0.006028  0.001324     1.858
   0.31463  0.68756  0.03324  1.10036  0.010790  0.005871  0.001399     1.838
   0.32344  0.67884  0.03455  1.10817  0.010368  0.005710  0.001482     1.816
   0.33224  0.67014  0.03583  1.11574  0.009988  0.005558  0.001562     1.797
   0.34104  0.66143  0.03710  1.12373  0.009606  0.005405  0.001648     1.777
   0.34982  0.65274  0.03836  1.13151  0.009258  0.005260  0.001732     1.760
   0.35861  0.64404  0.03959  1.13945  0.008922  0.005118  0.001819     1.743
   0.36739  0.63534  0.04081  1.14740  0.008604  0.004981  0.001906     1.727
   0.37617  0.62665  0.04200  1.15528  0.008307  0.004849  0.001993     1.713
   0.38493  0.61796  0.04318  1.16328  0.008019  0.004720  0.002082     1.699
   0.39370  0.60927  0.04433  1.17118  0.007750  0.004597  0.002170     1.686
   0.40246  0.60058  0.04545  1.17926  0.007488  0.004476  0.002261     1.673
   0.41122  0.59189  0.04655  1.18694  0.007253  0.004363  0.002346     1.662
   0.41999  0.58319  0.04763  1.19505  0.007013  0.004249  0.002440     1.651
   0.42874  0.57450  0.04867  1.20257  0.006804  0.004145  0.002523     1.641
   0.43749  0.56581  0.04969  1.21050  0.006591  0.004040  0.002614     1.631
   0.44625  0.55711  0.05068  1.21819  0.006394  0.003941  0.002702     1.623
   0.45500  0.54841  0.05164  1.22580  0.006207  0.003845  0.002788     1.614
   0.46375  0.53971  0.05257  1.23330  0.006031  0.003753  0.002873     1.607
   0.47249  0.53101  0.05347  1.24106  0.005855  0.003661  0.002964     1.599
   0.48124  0.52231  0.05433  1.24821  0.005700  0.003578  0.003043     1.593
   0.48998  0.51361  0.05517  1.25607  0.005534  0.003490  0.003136     1.586
   0.49872  0.50491  0.05598  1.26338  0.005387  0.003409  0.003220     1.580
   0.50746  0.49620  0.05674  1.27019  0.005256  0.003336  0.003294     1.576
   0.51620  0.48749  0.05749  1.27792  0.005109  0.003255  0.003386     1.570
   0.52494  0.47878  0.05819  1.28520  0.004977  0.003181  0.003470     1.565
   0.53367  0.47007  0.05886  1.29178  0.004863  0.003115  0.003540     1.562
   0.54241  0.46136  0.05951  1.29964  0.004728  0.003039  0.003636     1.556
   0.55115  0.45264  0.06010  1.30623  0.004621  0.002975  0.003707     1.553
   0.55988  0.44393  0.06067  1.31336  0.004507  0.002909  0.003789     1.549
   0.56861  0.43521  0.06121  1.32070  0.004393  0.002843  0.003875     1.546
   0.57735  0.42649  0.06171  1.32816  0.004281  0.002777  0.003964     1.542
   0.58607  0.41778  0.06217  1.33475  0.004186  0.002719  0.004035     1.540
   0.59480  0.40906  0.06260  1.34277  0.004071  0.002652  0.004137     1.535
   0.60353  0.40034  0.06298  1.34902  0.003987  0.002599  0.004200     1.534
   0.61226  0.39162  0.06334  1.35631  0.003890  0.002540  0.004286     1.531
   0.62098  0.38290  0.06365  1.36354  0.003796  0.002483  0.004370     1.529
   0.62971  0.37418  0.06393  1.37061  0.003708  0.002428  0.004451     1.527
   0.63842  0.36547  0.06417  1.37885  0.003605  0.002367  0.004558     1.523
   0.64714  0.35675  0.06437  1.38585  0.003523  0.002315  0.004637     1.522
   0.65585  0.34804  0.06452  1.39323  0.003438  0.002261  0.004724     1.520
   0.66457  0.33932  0.06464  1.40113  0.003348  0.002206  0.004823     1.518
   0.67328  0.33061  0.06471  1.40834  0.003270  0.002156  0.004906     1.517
   0.68199  0.32190  0.06474  1.41608  0.003188  0.002104  0.005001     1.515
   0.69069  0.31320  0.06473  1.42420  0.003104  0.002052  0.005104     1.513
   0.69940  0.30450  0.06467  1.43217  0.003024  0.002001  0.005203     1.511
   0.70809  0.29581  0.06457  1.44091  0.002939  0.001948  0.005321     1.509
   0.71678  0.28712  0.06442  1.44895  0.002863  0.001899  0.005422     1.507
   0.72547  0.27843  0.06422  1.45774  0.002782  0.001848  0.005540     1.505
   0.73414  0.26976  0.06396  1.46586  0.002710  0.001801  0.005641     1.504
   0.74282  0.26109  0.06366  1.47452  0.002635  0.001753  0.005755     1.503
   0.75150  0.25242  0.06331  1.48388  0.002557  0.001704  0.005886     1.501
   0.76016  0.24377  0.06290  1.49292  0.002484  0.001656  0.006009     1.500
   0.76881  0.23513  0.06243  1.50214  0.002412  0.001609  0.006135     1.498
   0.77746  0.22649  0.06190  1.51163  0.002340  0.001563  0.006267     1.497
   0.78610  0.21787  0.06131  1.52201  0.002263  0.001514  0.006422     1.495
   0.79474  0.20926  0.06065  1.53143  0.002197  0.001470  0.006550     1.494
   0.80336  0.20067  0.05993  1.54091  0.002132  0.001427  0.006677     1.494
   0.81198  0.19209  0.05914  1.55205  0.002058  0.001379  0.006848     1.492
   0.82059  0.18352  0.05828  1.56268  0.001991  0.001335  0.007003     1.492
   0.82918  0.17498  0.05735  1.57360  0.001924  0.001290  0.007164     1.491
   0.83776  0.16646  0.05634  1.58509  0.001856  0.001246  0.007338     1.490
   0.84634  0.15795  0.05525  1.59662  0.001791  0.001202  0.007509     1.490
   0.85490  0.14947  0.05408  1.60834  0.001728  0.001159  0.007681     1.490
   0.86345  0.14101  0.05282  1.62125  0.001661  0.001115  0.007884     1.490
   0.87199  0.13258  0.05148  1.63480  0.001594  0.001070  0.008100     1.489
   0.88051  0.12418  0.05004  1.64857  0.001529  0.001027  0.008316     1.489
   0.88901  0.11582  0.04850  1.66221  0.001468  0.000985  0.008517     1.491
   0.89750  0.10749  0.04687  1.67920  0.001396  0.000938  0.008817     1.489
   0.90595  0.09922  0.04514  1.69757  0.001323  0.000890  0.009154     1.487
   0.91437  0.09100  0.04329  1.71513  0.001257  0.000845  0.009450     1.488
   0.92276  0.08285  0.04132  1.73664  0.001182  0.000796  0.009866     1.485
   0.93110  0.07477  0.03923  1.75930  0.001109  0.000747  0.010306     1.484
   0.93939  0.06679  0.03700  1.78580  0.001030  0.000696  0.010865     1.480
   0.94760  0.05893  0.03463  1.81559  0.000950  0.000643  0.011523     1.476
   0.95573  0.05121  0.03210  1.84684  0.000874  0.000592  0.012198     1.475
   0.96373  0.04367  0.02940  1.88515  0.000791  0.000538  0.013099     1.471
   0.97159  0.03636  0.02653  1.92921  0.000708  0.000482  0.014155     1.469
   0.97921  0.02937  0.02348  1.98306  0.000622  0.000424  0.015500     1.467
   0.98647  0.02285  0.02030  2.04477  0.000542  0.000368  0.016927     1.473
   0.99316  0.01700  0.01705  2.12266  0.000462  0.000310  0.018580     1.488
   0.99891  0.01215  0.01396  2.20859  0.000399  0.000259  0.019410     1.539
   1.00353  0.00844  0.01121  2.30381  0.000357  0.000215  0.018178     1.661
   1.00707  0.00576  0.00889  2.40462  0.000350  0.000178  0.012617     1.969
   1.00977  0.00386  0.00698  2.54435  0.000382  0.000137  0.005413     2.783
   1.01187  0.00251  0.00537  2.79342  0.000436  0.000077 -0.001624     5.666
   1.01354  0.00154  0.00401  3.06366  0.000419  0.000027 -0.005862    15.264
   1.01493  0.00085  0.00280  3.08609  0.000339  0.000025 -0.006589    13.695
   1.01611  0.00037  0.00172  3.11281  0.000223  0.000022 -0.007589     9.978
   1.01713  0.00008  0.00074  3.17191  0.000113  0.000019 -0.010437     5.938
   1.01805  0.00000 -0.00018  3.30065  0.000035  0.000014  0.104074     2.526
   1.01898  0.00023 -0.00107  3.00919  0.000024  0.000012  0.208350     2.083
   1.02003  0.00080 -0.00195  2.26662  0.000034  0.000016  0.106031     2.149
   1.02125  0.00162 -0.00286  1.79799  0.000040  0.000019  0.073809     2.112
   1.02271  0.00271 -0.00383  1.41119  0.000050  0.000023  0.043850     2.164
   1.02452  0.00415 -0.00492  1.11234  0.000057  0.000027  0.030288     2.153
   1.02681  0.00607 -0.00617  0.83775  0.000069  0.000032  0.018616     2.173
   1.02984  0.00871 -0.00767  0.59738  0.000082  0.000037  0.011017     2.197
   1.03392  0.01237 -0.00947  0.37206  0.000095  0.000044  0.005886     2.192
   1.03926  0.01730 -0.01151  0.16910  0.000112  0.000050  0.002176     2.244
   1.04582  0.02349 -0.01369  0.00046  0.000149  0.000067  0.000005     2.230
   1.05321  0.03055 -0.01587 -0.12839  0.000148  0.000067  0.001263     2.230
   1.06102  0.03809 -0.01790 -0.23301  0.000178  0.000078  0.001828     2.281
   1.06908  0.04593 -0.01978 -0.31166  0.000197  0.000087  0.002266     2.251
   1.07727  0.05394 -0.02149 -0.37836  0.000214  0.000094  0.002483     2.271
   1.08557  0.06209 -0.02306 -0.43084  0.000236  0.000103  0.002520     2.291
   1.09393  0.07033 -0.02449 -0.47755  0.000248  0.000109  0.002706     2.271
   1.10235  0.07865 -0.02579 -0.51487  0.000272  0.000118  0.002560     2.313
   1.11081  0.08702 -0.02699 -0.54864  0.000283  0.000124  0.002680     2.289
   1.11931  0.09545 -0.02808 -0.57711  0.000304  0.000131  0.002563     2.316
   1.12784  0.10392 -0.02908 -0.60297  0.000317  0.000137  0.002589     2.307
   1.13639  0.11242 -0.02998 -0.62540  0.000334  0.000144  0.002512     2.321
   1.14497  0.12096 -0.03080 -0.64599  0.000348  0.000150  0.002498     2.319
   1.15357  0.12953 -0.03155 -0.66426  0.000364  0.000156  0.002437     2.327
   1.16218  0.13812 -0.03221 -0.67981  0.000382  0.000163  0.002343     2.342
   1.17081  0.14673 -0.03282 -0.69535  0.000392  0.000168  0.002363     2.329
   1.17946  0.15536 -0.03336 -0.70821  0.000411  0.000175  0.002254     2.349
   1.18813  0.16401 -0.03385 -0.71991  0.000426  0.000181  0.002196     2.354
   1.19680  0.17267 -0.03428 -0.73282  0.000432  0.000185  0.002256     2.331
   1.20547  0.18134 -0.03466 -0.74243  0.000453  0.000192  0.002117     2.361
   1.21417  0.19003 -0.03499 -0.75209  0.000466  0.000197  0.002092     2.359
   1.22288  0.19873 -0.03527 -0.75976  0.000485  0.000204  0.001990     2.378
   1.23158  0.20743 -0.03552 -0.76898  0.000491  0.000208  0.002036     2.356
   1.24030  0.21615 -0.03571 -0.77658  0.000506  0.000214  0.001973     2.366
   1.24902  0.22487 -0.03587 -0.78222  0.000528  0.000221  0.001857     2.393
   1.25775  0.23360 -0.03600 -0.79014  0.000530  0.000224  0.001922     2.364
   1.26649  0.24234 -0.03608 -0.79578  0.000548  0.000230  0.001836     2.383
   1.27523  0.25108 -0.03613 -0.80162  0.000560  0.000235  0.001809     2.383
   1.28398  0.25983 -0.03615 -0.80587  0.000581  0.000242  0.001720     2.404
   1.29273  0.26858 -0.03615 -0.81216  0.000583  0.000245  0.001772     2.378
   1.30149  0.27734 -0.03611 -0.81620  0.000602  0.000251  0.001690     2.398
   1.31025  0.28610 -0.03605 -0.82117  0.000610  0.000255  0.001690     2.390
   1.31902  0.29487 -0.03597 -0.82450  0.000630  0.000261  0.001612     2.410
   1.32780  0.30364 -0.03586 -0.82894  0.000637  0.000266  0.001619     2.400
   1.33658  0.31242 -0.03572 -0.83257  0.000651  0.000271  0.001583     2.405
   1.34536  0.32120 -0.03556 -0.83601  0.000664  0.000275  0.001553     2.409
   1.35414  0.32998 -0.03539 -0.83924  0.000676  0.000280  0.001524     2.413
   1.36292  0.33876 -0.03519 -0.84240  0.000688  0.000285  0.001501     2.414
   1.37171  0.34755 -0.03499 -0.84557  0.000699  0.000290  0.001486     2.413
   1.38051  0.35634 -0.03475 -0.84794  0.000715  0.000295  0.001439     2.425
   1.38930  0.36513 -0.03451 -0.85072  0.000725  0.000299  0.001426     2.423
   1.39810  0.37393 -0.03425 -0.85328  0.000737  0.000304  0.001405     2.425
   1.40691  0.38273 -0.03398 -0.85656  0.000741  0.000307  0.001422     2.412
   1.41571  0.39153 -0.03368 -0.85809  0.000762  0.000313  0.001356     2.433
   1.42452  0.40033 -0.03339 -0.86102  0.000766  0.000316  0.001370     2.421
   1.43332  0.40913 -0.03308 -0.86288  0.000781  0.000321  0.001332     2.430
   1.44214  0.41794 -0.03275 -0.86529  0.000789  0.000325  0.001329     2.426
   1.45096  0.42675 -0.03241 -0.86676  0.000806  0.000330  0.001286     2.439
   1.45977  0.43556 -0.03207 -0.86909  0.000812  0.000334  0.001289     2.431
   1.46859  0.44437 -0.03171 -0.87050  0.000828  0.000339  0.001253     2.442
   1.47741  0.45318 -0.03136 -0.87302  0.000830  0.000342  0.001271     2.428
   1.48623  0.46199 -0.03099 -0.87467  0.000843  0.000346  0.001247     2.434
   1.49505  0.47081 -0.03062 -0.87690  0.000848  0.000350  0.001252     2.426
   1.50387  0.47962 -0.03022 -0.87795  0.000866  0.000355  0.001208     2.442
   1.51270  0.48844 -0.02984 -0.88026  0.000869  0.000358  0.001224     2.429
   1.52153  0.49726 -0.02944 -0.88151  0.000883  0.000362  0.001193     2.439
   1.53036  0.50608 -0.02904 -0.88348  0.000889  0.000365  0.001197     2.432
   1.53919  0.51490 -0.02863 -0.88476  0.000902  0.000370  0.001173     2.439
   1.54802  0.52372 -0.02821 -0.88627  0.000911  0.000374  0.001163     2.439
   1.55685  0.53254 -0.02780 -0.88836  0.000913  0.000376  0.001176     2.428
   1.56568  0.54136 -0.02738 -0.89011  0.000920  0.000379  0.001172     2.426
   1.57451  0.55018 -0.02695 -0.89066  0.000941  0.000385  0.001124     2.446
   1.58335  0.55901 -0.02652 -0.89304  0.000938  0.000387  0.001154     2.426
   1.59218  0.56783 -0.02609 -0.89405  0.000952  0.000391  0.001126     2.437
   1.60101  0.57665 -0.02565 -0.89582  0.000956  0.000394  0.001131     2.430
   1.60985  0.58548 -0.02521 -0.89702  0.000968  0.000397  0.001113     2.435
   1.61868  0.59430 -0.02476 -0.89861  0.000973  0.000400  0.001114     2.431
   1.62752  0.60313 -0.02432 -0.90057  0.000975  0.000403  0.001126     2.421
   1.63635  0.61195 -0.02387 -0.90162  0.000988  0.000407  0.001103     2.429
   1.64520  0.62078 -0.02342 -0.90358  0.000989  0.000409  0.001116     2.418
   1.65403  0.62960 -0.02296 -0.90456  0.001002  0.000413  0.001092     2.428
   1.66287  0.63843 -0.02251 -0.90622  0.001006  0.000415  0.001096     2.422
   1.67171  0.64726 -0.02205 -0.90766  0.001013  0.000418  0.001091     2.421
   1.68054  0.65608 -0.02159 -0.90905  0.001020  0.000421  0.001085     2.421
   1.68939  0.66491 -0.02112 -0.91021  0.001030  0.000425  0.001072     2.425
   1.69823  0.67374 -0.02066 -0.91230  0.001027  0.000426  0.001093     2.411
   1.70706  0.68256 -0.02019 -0.91312  0.001042  0.000430  0.001066     2.422
   1.71590  0.69139 -0.01972 -0.91508  0.001041  0.000432  0.001082     2.411
   1.72474  0.70021 -0.01925 -0.91603  0.001053  0.000435  0.001062     2.419
   1.73358  0.70904 -0.01878 -0.91821  0.001049  0.000436  0.001085     2.403
   1.74242  0.71787 -0.01830 -0.91911  0.001062  0.000440  0.001062     2.413
   1.75125  0.72669 -0.01782 -0.92044  0.001069  0.000443  0.001057     2.413
   1.76010  0.73552 -0.01734 -0.92244  0.001067  0.000444  0.001074     2.401
   1.76894  0.74435 -0.01686 -0.92346  0.001078  0.000448  0.001057     2.409
   1.77777  0.75317 -0.01638 -0.92512  0.001080  0.000449  0.001062     2.403
   1.78662  0.76200 -0.01590 -0.92702  0.001080  0.000451  0.001075     2.394
   1.79545  0.77082 -0.01541 -0.92840  0.001086  0.000453  0.001069     2.395
   1.80429  0.77965 -0.01492 -0.92964  0.001094  0.000456  0.001058     2.399
   1.81313  0.78847 -0.01443 -0.93167  0.001092  0.000457  0.001075     2.387
