#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.97752  0.042709  0.013563  0.000050     3.149
   0.00377  0.99624 -0.00023  0.97810  0.042363  0.013522  0.000055     3.133
   0.01072  0.98929 -0.00051  0.97969  0.042391  0.013410  0.000047     3.161
   0.01845  0.98156 -0.00063  0.98136  0.042292  0.013292  0.000041     3.182
   0.02661  0.97340 -0.00056  0.98304  0.042093  0.013174  0.000038     3.195
   0.03500  0.96502 -0.00034  0.98464  0.041777  0.013063  0.000037     3.198
   0.04347  0.95655  0.00000  0.98618  0.041385  0.012958  0.000039     3.194
   0.05203  0.94800  0.00043  0.98766  0.040923  0.012857  0.000042     3.183
   0.06063  0.93942  0.00095  0.98912  0.040420  0.012759  0.000047     3.168
   0.06925  0.93082  0.00154  0.99054  0.039856  0.012665  0.000054     3.147
   0.07789  0.92221  0.00220  0.99198  0.039253  0.012571  0.000062     3.123
   0.08653  0.91359  0.00291  0.99347  0.038614  0.012474  0.000072     3.095
   0.09519  0.90497  0.00369  0.99507  0.037914  0.012372  0.000083     3.064
   0.10387  0.89633  0.00453  0.99677  0.037196  0.012265  0.000094     3.033
   0.11256  0.88769  0.00542  0.99854  0.036426  0.012157  0.000108     2.996
   0.12126  0.87904  0.00635  1.00039  0.035638  0.012045  0.000123     2.959
   0.12996  0.87039  0.00733  1.00231  0.034836  0.011931  0.000140     2.920
   0.13869  0.86172  0.00836  1.00436  0.033988  0.011811  0.000158     2.878
   0.14742  0.85306  0.00942  1.00651  0.033139  0.011689  0.000178     2.835
   0.15616  0.84438  0.01051  1.00880  0.032276  0.011561  0.000200     2.792
   0.16492  0.83570  0.01163  1.01124  0.031388  0.011428  0.000224     2.747
   0.17367  0.82702  0.01278  1.01381  0.030519  0.011290  0.000250     2.703
   0.18244  0.81833  0.01397  1.01660  0.029612  0.011145  0.000278     2.657
   0.19123  0.80963  0.01516  1.01952  0.028729  0.010997  0.000308     2.613
   0.20000  0.80094  0.01639  1.02267  0.027832  0.010841  0.000341     2.567
   0.20879  0.79224  0.01762  1.02599  0.026950  0.010681  0.000376     2.523
   0.21759  0.78353  0.01887  1.02953  0.026073  0.010515  0.000414     2.480
   0.22639  0.77482  0.02015  1.03334  0.025184  0.010342  0.000456     2.435
   0.23520  0.76611  0.02143  1.03734  0.024320  0.010165  0.000500     2.393
   0.24400  0.75740  0.02273  1.04157  0.023472  0.009984  0.000547     2.351
   0.25283  0.74867  0.02403  1.04607  0.022628  0.009797  0.000598     2.310
   0.26165  0.73995  0.02534  1.05084  0.021793  0.009605  0.000653     2.269
   0.27047  0.73122  0.02666  1.05579  0.020996  0.009413  0.000709     2.230
   0.27931  0.72248  0.02798  1.06106  0.020201  0.009215  0.000771     2.192
   0.28815  0.71374  0.02930  1.06661  0.019421  0.009014  0.000838     2.155
   0.29698  0.70501  0.03063  1.07238  0.018669  0.008812  0.000907     2.119
   0.30581  0.69628  0.03194  1.07840  0.017941  0.008608  0.000980     2.084
   0.31463  0.68756  0.03324  1.08459  0.017245  0.008407  0.001056     2.051
   0.32344  0.67884  0.03455  1.09116  0.016553  0.008200  0.001139     2.019
   0.33224  0.67014  0.03583  1.09777  0.015908  0.008000  0.001222     1.988
   0.34104  0.66143  0.03710  1.10471  0.015274  0.007798  0.001310     1.959
   0.34982  0.65274  0.03836  1.11170  0.014681  0.007602  0.001400     1.931
   0.35861  0.64404  0.03959  1.11890  0.014110  0.007407  0.001493     1.905
   0.36739  0.63534  0.04081  1.12621  0.013567  0.007217  0.001589     1.880
   0.37617  0.62665  0.04200  1.13358  0.013055  0.007032  0.001686     1.857
   0.38493  0.61796  0.04318  1.14112  0.012563  0.006849  0.001786     1.834
   0.39370  0.60927  0.04433  1.14864  0.012103  0.006673  0.001886     1.814
   0.40246  0.60058  0.04545  1.15640  0.011653  0.006498  0.001991     1.793
   0.41122  0.59189  0.04655  1.16395  0.011244  0.006334  0.002093     1.775
   0.41999  0.58319  0.04763  1.17182  0.010838  0.006169  0.002201     1.757
   0.42874  0.57450  0.04867  1.17937  0.010474  0.006015  0.002303     1.741
   0.43749  0.56581  0.04969  1.18716  0.010115  0.005862  0.002411     1.726
   0.44625  0.55711  0.05068  1.19484  0.009780  0.005716  0.002517     1.711
   0.45500  0.54841  0.05164  1.20257  0.009460  0.005573  0.002625     1.697
   0.46375  0.53971  0.05257  1.21019  0.009160  0.005437  0.002732     1.685
   0.47249  0.53101  0.05347  1.21797  0.008867  0.005302  0.002842     1.672
   0.48124  0.52231  0.05433  1.22536  0.008603  0.005178  0.002945     1.662
   0.48998  0.51361  0.05517  1.23322  0.008333  0.005050  0.003058     1.650
   0.49872  0.50491  0.05598  1.24073  0.008087  0.004931  0.003165     1.640
   0.50746  0.49620  0.05674  1.24791  0.007863  0.004819  0.003265     1.632
   0.51620  0.48749  0.05749  1.25563  0.007629  0.004704  0.003378     1.622
   0.52494  0.47878  0.05819  1.26312  0.007412  0.004594  0.003486     1.613
   0.53367  0.47007  0.05886  1.27011  0.007220  0.004494  0.003584     1.606
   0.54241  0.46136  0.05951  1.27787  0.007011  0.004387  0.003700     1.598
   0.55115  0.45264  0.06010  1.28484  0.006832  0.004293  0.003798     1.592
   0.55988  0.44393  0.06067  1.29220  0.006649  0.004196  0.003907     1.585
   0.56861  0.43521  0.06121  1.29961  0.006471  0.004101  0.004016     1.578
   0.57735  0.42649  0.06171  1.30719  0.006295  0.004006  0.004131     1.571
   0.58607  0.41778  0.06217  1.31405  0.006143  0.003921  0.004229     1.567
   0.59480  0.40906  0.06260  1.32201  0.005969  0.003827  0.004354     1.560
   0.60353  0.40034  0.06298  1.32866  0.005832  0.003749  0.004449     1.556
   0.61226  0.39162  0.06334  1.33599  0.005683  0.003665  0.004559     1.550
   0.62098  0.38290  0.06365  1.34340  0.005538  0.003583  0.004673     1.545
   0.62971  0.37418  0.06393  1.35066  0.005400  0.003504  0.004783     1.541
   0.63842  0.36547  0.06417  1.35873  0.005250  0.003420  0.004914     1.535
   0.64714  0.35675  0.06437  1.36599  0.005121  0.003345  0.005025     1.531
   0.65585  0.34804  0.06452  1.37341  0.004994  0.003270  0.005140     1.527
   0.66457  0.33932  0.06464  1.38126  0.004862  0.003193  0.005267     1.523
   0.67328  0.33061  0.06471  1.38858  0.004743  0.003122  0.005381     1.519
   0.68199  0.32190  0.06474  1.39645  0.004619  0.003049  0.005509     1.515
   0.69069  0.31320  0.06473  1.40445  0.004497  0.002976  0.005641     1.511
   0.69940  0.30450  0.06467  1.41255  0.004377  0.002904  0.005776     1.507
   0.70809  0.29581  0.06457  1.42104  0.004255  0.002831  0.005922     1.503
   0.71678  0.28712  0.06442  1.42930  0.004141  0.002762  0.006062     1.499
   0.72547  0.27843  0.06422  1.43784  0.004026  0.002692  0.006210     1.495
   0.73414  0.26976  0.06396  1.44605  0.003920  0.002626  0.006348     1.492
   0.74282  0.26109  0.06366  1.45455  0.003813  0.002560  0.006495     1.489
   0.75150  0.25242  0.06331  1.46382  0.003700  0.002491  0.006664     1.485
   0.76016  0.24377  0.06290  1.47275  0.003595  0.002425  0.006822     1.482
   0.76881  0.23513  0.06243  1.48177  0.003493  0.002361  0.006983     1.479
   0.77746  0.22649  0.06190  1.49122  0.003389  0.002296  0.007155     1.476
   0.78610  0.21787  0.06131  1.50133  0.003282  0.002229  0.007347     1.473
   0.79474  0.20926  0.06065  1.51060  0.003188  0.002168  0.007512     1.471
   0.80336  0.20067  0.05993  1.52003  0.003095  0.002107  0.007681     1.469
   0.81198  0.19209  0.05914  1.53074  0.002994  0.002042  0.007885     1.466
   0.82059  0.18352  0.05828  1.54135  0.002898  0.001980  0.008085     1.463
   0.82918  0.17498  0.05735  1.55185  0.002806  0.001919  0.008278     1.462
   0.83776  0.16646  0.05634  1.56314  0.002712  0.001857  0.008492     1.460
   0.84634  0.15795  0.05525  1.57419  0.002623  0.001798  0.008691     1.459
   0.85490  0.14947  0.05408  1.58584  0.002534  0.001738  0.008903     1.458
   0.86345  0.14101  0.05282  1.59824  0.002444  0.001677  0.009131     1.458
   0.87199  0.13258  0.05148  1.61123  0.002354  0.001615  0.009368     1.457
   0.88051  0.12418  0.05004  1.62462  0.002267  0.001555  0.009604     1.458
   0.88901  0.11582  0.04850  1.63801  0.002184  0.001496  0.009820     1.460
   0.89750  0.10749  0.04687  1.65394  0.002091  0.001431  0.010105     1.461
   0.90595  0.09922  0.04514  1.67161  0.001995  0.001364  0.010426     1.462
   0.91437  0.09100  0.04329  1.68841  0.001910  0.001302  0.010676     1.467
   0.92276  0.08285  0.04132  1.70924  0.001812  0.001233  0.011031     1.470
   0.93110  0.07477  0.03923  1.73028  0.001723  0.001166  0.011327     1.477
   0.93939  0.06679  0.03700  1.75537  0.001624  0.001094  0.011695     1.485
   0.94760  0.05893  0.03463  1.78332  0.001526  0.001020  0.012054     1.496
   0.95573  0.05121  0.03210  1.81309  0.001437  0.000948  0.012294     1.515
   0.96373  0.04367  0.02940  1.84851  0.001344  0.000871  0.012484     1.542
   0.97159  0.03636  0.02653  1.88929  0.001257  0.000793  0.012429     1.586
   0.97921  0.02937  0.02348  1.93927  0.001176  0.000709  0.011986     1.657
