#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.85685  0.008107  0.004618  0.001116     1.756
   0.00408  0.99592  0.00019  0.86256  0.007800  0.004501  0.001182     1.733
   0.01077  0.98925  0.00065  0.87309  0.007279  0.004297  0.001309     1.694
   0.01818  0.98187  0.00132  0.88152  0.006911  0.004142  0.001404     1.669
   0.02634  0.97376  0.00217  0.89025  0.006562  0.003988  0.001502     1.645
   0.03516  0.96499  0.00316  0.89949  0.006220  0.003833  0.001608     1.623
   0.04451  0.95570  0.00422  0.90725  0.005959  0.003706  0.001691     1.608
   0.05416  0.94612  0.00534  0.91488  0.005717  0.003586  0.001772     1.594
   0.06396  0.93638  0.00648  0.92077  0.005545  0.003494  0.001827     1.587
   0.07383  0.92658  0.00766  0.92681  0.005375  0.003403  0.001885     1.580
   0.08374  0.91675  0.00886  0.93177  0.005244  0.003328  0.001926     1.576
   0.09366  0.90690  0.01010  0.93689  0.005112  0.003252  0.001970     1.572
   0.10360  0.89705  0.01138  0.94207  0.004983  0.003178  0.002015     1.568
   0.11355  0.88719  0.01270  0.94751  0.004850  0.003102  0.002064     1.564
   0.12352  0.87731  0.01405  0.95265  0.004730  0.003031  0.002109     1.560
   0.13349  0.86743  0.01543  0.95768  0.004616  0.002964  0.002152     1.557
   0.14349  0.85753  0.01685  0.96312  0.004495  0.002893  0.002202     1.554
   0.15351  0.84762  0.01830  0.96839  0.004381  0.002825  0.002250     1.551
   0.16353  0.83771  0.01978  0.97394  0.004265  0.002757  0.002302     1.547
   0.17357  0.82778  0.02129  0.97957  0.004150  0.002689  0.002356     1.543
   0.18362  0.81785  0.02282  0.98501  0.004043  0.002625  0.002407     1.540
   0.19369  0.80790  0.02438  0.99073  0.003933  0.002559  0.002463     1.537
   0.20377  0.79795  0.02596  0.99649  0.003825  0.002494  0.002520     1.533
   0.21385  0.78799  0.02756  1.00207  0.003724  0.002433  0.002574     1.531
   0.22396  0.77802  0.02919  1.00838  0.003613  0.002367  0.002642     1.526
   0.23407  0.76804  0.03083  1.01410  0.003515  0.002307  0.002700     1.524
   0.24420  0.75805  0.03249  1.02011  0.003416  0.002246  0.002763     1.520
   0.25434  0.74805  0.03417  1.02660  0.003311  0.002183  0.002836     1.516
   0.26449  0.73804  0.03586  1.03255  0.003218  0.002126  0.002900     1.513
   0.27465  0.72802  0.03757  1.03942  0.003113  0.002063  0.002982     1.509
   0.28483  0.71799  0.03928  1.04520  0.003028  0.002010  0.003044     1.507
   0.29502  0.70795  0.04101  1.05200  0.002931  0.001950  0.003127     1.503
   0.30521  0.69791  0.04275  1.05904  0.002833  0.001891  0.003215     1.498
   0.31542  0.68785  0.04449  1.06549  0.002746  0.001837  0.003294     1.495
   0.32564  0.67778  0.04624  1.07250  0.002654  0.001781  0.003385     1.491
   0.33587  0.66770  0.04799  1.07925  0.002568  0.001727  0.003472     1.487
   0.34609  0.65763  0.04974  1.08625  0.002482  0.001673  0.003567     1.483
   0.35632  0.64755  0.05149  1.09322  0.002399  0.001621  0.003662     1.480
   0.36654  0.63748  0.05324  1.10075  0.002312  0.001567  0.003772     1.475
   0.37675  0.62742  0.05498  1.10766  0.002234  0.001518  0.003870     1.472
   0.38695  0.61737  0.05672  1.11579  0.002146  0.001464  0.003998     1.466
   0.39714  0.60733  0.05844  1.12275  0.002072  0.001416  0.004104     1.463
   0.40730  0.59731  0.06015  1.13023  0.001995  0.001368  0.004224     1.458
   0.41745  0.58730  0.06185  1.13768  0.001920  0.001320  0.004346     1.454
   0.42760  0.57730  0.06354  1.14603  0.001841  0.001270  0.004494     1.449
   0.43772  0.56731  0.06521  1.15380  0.001768  0.001224  0.004631     1.444
   0.44784  0.55733  0.06686  1.16151  0.001697  0.001179  0.004772     1.440
   0.45793  0.54737  0.06849  1.16960  0.001626  0.001133  0.004926     1.435
   0.46801  0.53742  0.07010  1.17799  0.001555  0.001088  0.005092     1.430
   0.47808  0.52748  0.07168  1.18548  0.001492  0.001046  0.005241     1.426
   0.48813  0.51755  0.07324  1.19359  0.001426  0.001003  0.005407     1.422
   0.49817  0.50763  0.07478  1.20282  0.001357  0.000958  0.005607     1.417
   0.50818  0.49773  0.07628  1.21072  0.001297  0.000917  0.005775     1.414
   0.51818  0.48784  0.07775  1.21893  0.001237  0.000877  0.005950     1.411
   0.52815  0.47797  0.07919  1.22765  0.001178  0.000836  0.006135     1.409
   0.53811  0.46811  0.08059  1.23608  0.001122  0.000797  0.006301     1.409
   0.54806  0.45826  0.08195  1.24394  0.001072  0.000759  0.006428     1.412
   0.55796  0.44844  0.08327  1.25217  0.001025  0.000722  0.006523     1.419
   0.56787  0.43862  0.08455  1.26026  0.000984  0.000686  0.006539     1.434
   0.57773  0.42883  0.08578  1.26690  0.000957  0.000654  0.006378     1.464
   0.58759  0.41905  0.08697  1.27488  0.000940  0.000621  0.006025     1.514
   0.59741  0.40929  0.08810  1.28004  0.000963  0.000595  0.005173     1.618
   0.60721  0.39955  0.08918  1.28721  0.001044  0.000570  0.003711     1.832
   0.61698  0.38983  0.09020  1.30442  0.001241  0.000533  0.001680     2.330
   0.62674  0.38012  0.09116  1.35334  0.001581  0.000442  0.000123     3.575
   0.63645  0.37045  0.09206  1.38772  0.001808  0.000379 -0.000217     4.768
   0.64614  0.36080  0.09290  1.39172  0.001836  0.000372 -0.000231     4.932
   0.65578  0.35119  0.09366  1.39565  0.001785  0.000366 -0.000233     4.882
   0.66535  0.34164  0.09434  1.39972  0.001681  0.000359 -0.000223     4.680
   0.67486  0.33215  0.09494  1.40421  0.001542  0.000352 -0.000185     4.379
   0.68431  0.32272  0.09545  1.40923  0.001390  0.000345 -0.000089     4.031
   0.69369  0.31335  0.09585  1.41494  0.001259  0.000337  0.000055     3.739
   0.70300  0.30404  0.09615  1.42160  0.001137  0.000328  0.000265     3.470
   0.71226  0.29478  0.09635  1.42943  0.001021  0.000317  0.000560     3.217
   0.72148  0.28556  0.09642  1.43670  0.000948  0.000308  0.000779     3.083
   0.73066  0.27638  0.09638  1.44422  0.000880  0.000298  0.001038     2.955
   0.73981  0.26723  0.09622  1.45095  0.000827  0.000289  0.001265     2.865
   0.74897  0.25808  0.09594  1.45714  0.000781  0.000280  0.001489     2.790
   0.75812  0.24894  0.09553  1.46163  0.000751  0.000272  0.001620     2.757
   0.76728  0.23979  0.09500  1.46573  0.000724  0.000265  0.001743     2.731
   0.77645  0.23065  0.09435  1.46907  0.000703  0.000259  0.001825     2.719
   0.78562  0.22151  0.09359  1.47350  0.000672  0.000251  0.002014     2.678
   0.79478  0.21239  0.09270  1.47568  0.000657  0.000245  0.002054     2.682
   0.80393  0.20330  0.09170  1.47920  0.000631  0.000238  0.002210     2.656
   0.81303  0.19426  0.09058  1.48172  0.000611  0.000231  0.002316     2.645
