#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.84867  0.005487  0.003353  0.001427     1.636
   0.00408  0.99592  0.00019  0.85398  0.005309  0.003274  0.001490     1.621
   0.01077  0.98925  0.00065  0.86528  0.004954  0.003116  0.001631     1.590
   0.01818  0.98187  0.00132  0.87432  0.004698  0.002994  0.001740     1.569
   0.02634  0.97376  0.00217  0.88347  0.004458  0.002876  0.001851     1.550
   0.03516  0.96499  0.00316  0.89305  0.004225  0.002758  0.001969     1.532
   0.04451  0.95570  0.00422  0.90020  0.004062  0.002670  0.002051     1.521
   0.05416  0.94612  0.00534  0.90727  0.003908  0.002585  0.002132     1.512
   0.06396  0.93638  0.00648  0.91187  0.003813  0.002527  0.002176     1.509
   0.07383  0.92658  0.00766  0.91690  0.003711  0.002466  0.002227     1.505
   0.08374  0.91675  0.00886  0.92058  0.003638  0.002419  0.002256     1.504
   0.09366  0.90690  0.01010  0.92448  0.003563  0.002370  0.002289     1.503
   0.10360  0.89705  0.01138  0.92864  0.003484  0.002320  0.002326     1.502
   0.11355  0.88719  0.01270  0.93299  0.003403  0.002269  0.002367     1.500
   0.12352  0.87731  0.01405  0.93706  0.003330  0.002221  0.002403     1.499
   0.13349  0.86743  0.01543  0.94099  0.003260  0.002175  0.002437     1.499
   0.14349  0.85753  0.01685  0.94546  0.003182  0.002126  0.002480     1.497
   0.15351  0.84762  0.01830  0.94966  0.003110  0.002079  0.002519     1.496
   0.16353  0.83771  0.01978  0.95424  0.003034  0.002031  0.002564     1.494
   0.17357  0.82778  0.02129  0.95887  0.002959  0.001983  0.002611     1.493
   0.18362  0.81785  0.02282  0.96324  0.002889  0.001937  0.002653     1.492
   0.19369  0.80790  0.02438  0.96794  0.002816  0.001890  0.002702     1.490
   0.20377  0.79795  0.02596  0.97262  0.002745  0.001844  0.002751     1.488
   0.21385  0.78799  0.02756  0.97712  0.002678  0.001800  0.002797     1.487
   0.22396  0.77802  0.02919  0.98252  0.002600  0.001751  0.002860     1.485
   0.23407  0.76804  0.03083  0.98706  0.002534  0.001708  0.002908     1.484
   0.24420  0.75805  0.03249  0.99200  0.002466  0.001664  0.002964     1.482
   0.25434  0.74805  0.03417  0.99744  0.002392  0.001617  0.003030     1.479
