#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89984  0.010753  0.005856  0.001025     1.836
   0.00408  0.99592  0.00019  0.90473  0.010403  0.005733  0.001081     1.814
   0.01077  0.98925  0.00065  0.91218  0.009912  0.005553  0.001164     1.785
   0.01818  0.98187  0.00132  0.91821  0.009560  0.005412  0.001225     1.767
   0.02634  0.97376  0.00217  0.92474  0.009202  0.005264  0.001290     1.748
   0.03516  0.96499  0.00316  0.93187  0.008833  0.005108  0.001362     1.729
   0.04451  0.95570  0.00422  0.93825  0.008533  0.004972  0.001420     1.716
   0.05416  0.94612  0.00534  0.94474  0.008244  0.004839  0.001480     1.704
   0.06396  0.93638  0.00648  0.95022  0.008021  0.004729  0.001523     1.696
   0.07383  0.92658  0.00766  0.95590  0.007798  0.004618  0.001569     1.689
   0.08374  0.91675  0.00886  0.96090  0.007615  0.004521  0.001605     1.684
   0.09366  0.90690  0.01010  0.96616  0.007427  0.004423  0.001644     1.679
   0.10360  0.89705  0.01138  0.97146  0.007244  0.004326  0.001684     1.675
   0.11355  0.88719  0.01270  0.97711  0.007053  0.004226  0.001728     1.669
   0.12352  0.87731  0.01405  0.98257  0.006876  0.004131  0.001770     1.664
   0.13349  0.86743  0.01543  0.98802  0.006705  0.004039  0.001812     1.660
   0.14349  0.85753  0.01685  0.99384  0.006527  0.003944  0.001859     1.655
   0.15351  0.84762  0.01830  0.99960  0.006358  0.003853  0.001904     1.650
   0.16353  0.83771  0.01978  1.00562  0.006185  0.003760  0.001954     1.645
   0.17357  0.82778  0.02129  1.01178  0.006014  0.003667  0.002007     1.640
   0.18362  0.81785  0.02282  1.01786  0.005852  0.003579  0.002057     1.635
   0.19369  0.80790  0.02438  1.02419  0.005688  0.003489  0.002112     1.630
   0.20377  0.79795  0.02596  1.03064  0.005527  0.003400  0.002169     1.625
   0.21385  0.78799  0.02756  1.03698  0.005375  0.003315  0.002224     1.621
   0.22396  0.77802  0.02919  1.04390  0.005212  0.003226  0.002288     1.616
   0.23407  0.76804  0.03083  1.05049  0.005065  0.003143  0.002347     1.611
   0.24420  0.75805  0.03249  1.05733  0.004916  0.003060  0.002411     1.607
   0.25434  0.74805  0.03417  1.06458  0.004763  0.002974  0.002481     1.601
