#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93220  0.007503  0.004647  0.001597     1.615
   0.00377  0.99624 -0.00023  0.93104  0.007571  0.004665  0.001569     1.623
   0.01072  0.98929 -0.00051  0.92550  0.007866  0.004761  0.001468     1.652
   0.01845  0.98156 -0.00063  0.92306  0.008029  0.004801  0.001407     1.673
   0.02661  0.97340 -0.00056  0.92270  0.008095  0.004801  0.001373     1.686
   0.03500  0.96502 -0.00034  0.92376  0.008090  0.004774  0.001357     1.695
   0.04347  0.95655  0.00000  0.92574  0.008039  0.004730  0.001354     1.700
   0.05203  0.94800  0.00043  0.92823  0.007962  0.004676  0.001357     1.703
   0.06063  0.93942  0.00095  0.93099  0.007874  0.004618  0.001363     1.705
   0.06925  0.93082  0.00154  0.93426  0.007762  0.004552  0.001377     1.705
   0.07789  0.92221  0.00220  0.93769  0.007644  0.004484  0.001392     1.705
   0.08653  0.91359  0.00291  0.94125  0.007523  0.004415  0.001408     1.704
   0.09519  0.90497  0.00369  0.94547  0.007373  0.004335  0.001435     1.701
   0.10387  0.89633  0.00453  0.94961  0.007232  0.004259  0.001459     1.698
   0.11256  0.88769  0.00542  0.95429  0.007070  0.004175  0.001492     1.693
   0.12126  0.87904  0.00635  0.95904  0.006910  0.004092  0.001525     1.689
   0.12996  0.87039  0.00733  0.96375  0.006758  0.004012  0.001558     1.684
   0.13869  0.86172  0.00836  0.96924  0.006578  0.003922  0.001602     1.677
   0.14742  0.85306  0.00942  0.97445  0.006416  0.003838  0.001643     1.672
   0.15616  0.84438  0.01051  0.97981  0.006254  0.003754  0.001685     1.666
   0.16492  0.83570  0.01163  0.98577  0.006075  0.003664  0.001737     1.658
   0.17367  0.82702  0.01278  0.99104  0.005928  0.003585  0.001779     1.653
   0.18244  0.81833  0.01397  0.99738  0.005750  0.003495  0.001837     1.645
   0.19123  0.80963  0.01516  1.00305  0.005600  0.003415  0.001885     1.639
   0.20000  0.80094  0.01639  1.00937  0.005435  0.003330  0.001944     1.632
   0.20879  0.79224  0.01762  1.01533  0.005287  0.003252  0.001997     1.626
   0.21759  0.78353  0.01887  1.02147  0.005140  0.003173  0.002053     1.620
   0.22639  0.77482  0.02015  1.02827  0.004979  0.003089  0.002121     1.612
   0.23520  0.76611  0.02143  1.03472  0.004835  0.003011  0.002183     1.605
   0.24400  0.75740  0.02273  1.04114  0.004696  0.002936  0.002245     1.599
   0.25283  0.74867  0.02403  1.04781  0.004556  0.002860  0.002312     1.593
   0.26165  0.73995  0.02534  1.05495  0.004411  0.002782  0.002388     1.585
   0.27047  0.73122  0.02666  1.06139  0.004286  0.002713  0.002453     1.580
