#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.85301  0.004402  0.002784  0.001667     1.581
   0.00408  0.99592  0.00019  0.85823  0.004266  0.002719  0.001732     1.569
   0.01077  0.98925  0.00065  0.86960  0.003988  0.002587  0.001883     1.541
   0.01818  0.98187  0.00132  0.87803  0.003799  0.002491  0.001990     1.525
   0.02634  0.97376  0.00217  0.88643  0.003622  0.002399  0.002098     1.510
   0.03516  0.96499  0.00316  0.89535  0.003445  0.002305  0.002215     1.495
   0.04451  0.95570  0.00422  0.90138  0.003329  0.002238  0.002288     1.488
   0.05416  0.94612  0.00534  0.90753  0.003216  0.002172  0.002364     1.480
   0.06396  0.93638  0.00648  0.91093  0.003152  0.002130  0.002396     1.479
   0.07383  0.92658  0.00766  0.91503  0.003077  0.002083  0.002439     1.477
   0.08374  0.91675  0.00886  0.91771  0.003027  0.002048  0.002459     1.478
   0.09366  0.90690  0.01010  0.92070  0.002972  0.002010  0.002484     1.479
   0.10360  0.89705  0.01138  0.92413  0.002912  0.001970  0.002516     1.478
   0.11355  0.88719  0.01270  0.92771  0.002850  0.001929  0.002551     1.477
   0.12352  0.87731  0.01405  0.93105  0.002793  0.001890  0.002583     1.477
   0.13349  0.86743  0.01543  0.93428  0.002738  0.001853  0.002612     1.478
   0.14349  0.85753  0.01685  0.93812  0.002675  0.001812  0.002651     1.477
   0.15351  0.84762  0.01830  0.94165  0.002618  0.001773  0.002686     1.476
   0.16353  0.83771  0.01978  0.94562  0.002556  0.001732  0.002729     1.475
   0.17357  0.82778  0.02129  0.94963  0.002494  0.001692  0.002773     1.474
   0.18362  0.81785  0.02282  0.95336  0.002437  0.001654  0.002812     1.474
   0.19369  0.80790  0.02438  0.95746  0.002376  0.001614  0.002859     1.473
   0.20377  0.79795  0.02596  0.96151  0.002317  0.001575  0.002905     1.472
   0.21385  0.78799  0.02756  0.96540  0.002261  0.001537  0.002948     1.471
   0.22396  0.77802  0.02919  0.97026  0.002195  0.001494  0.003011     1.469
   0.23407  0.76804  0.03083  0.97412  0.002140  0.001458  0.003056     1.468
   0.24420  0.75805  0.03249  0.97847  0.002082  0.001419  0.003112     1.467
   0.25434  0.74805  0.03417  0.98331  0.002019  0.001379  0.003178     1.464
   0.26449  0.73804  0.03586  0.98743  0.001964  0.001342  0.003231     1.463
   0.27465  0.72802  0.03757  0.99273  0.001900  0.001301  0.003309     1.460
   0.28483  0.71799  0.03928  0.99642  0.001850  0.001267  0.003356     1.460
   0.29502  0.70795  0.04101  1.00155  0.001789  0.001228  0.003435     1.457
   0.30521  0.69791  0.04275  1.00694  0.001727  0.001188  0.003521     1.454
   0.31542  0.68785  0.04449  1.01119  0.001675  0.001153  0.003586     1.452
   0.32564  0.67778  0.04624  1.01649  0.001615  0.001115  0.003676     1.449
   0.33587  0.66770  0.04799  1.02119  0.001561  0.001079  0.003755     1.447
   0.34609  0.65763  0.04974  1.02619  0.001506  0.001042  0.003844     1.444
   0.35632  0.64755  0.05149  1.03102  0.001452  0.001007  0.003932     1.442
   0.36654  0.63748  0.05324  1.03648  0.001395  0.000970  0.004037     1.438
   0.37675  0.62742  0.05498  1.04119  0.001344  0.000936  0.004129     1.436
   0.38695  0.61737  0.05672  1.04721  0.001286  0.000898  0.004254     1.432
   0.39714  0.60733  0.05844  1.05167  0.001238  0.000865  0.004346     1.430
   0.40730  0.59731  0.06015  1.05674  0.001187  0.000831  0.004452     1.428
   0.41745  0.58730  0.06185  1.06169  0.001138  0.000798  0.004555     1.427
   0.42760  0.57730  0.06354  1.06754  0.001087  0.000763  0.004678     1.425
   0.43772  0.56731  0.06521  1.07255  0.001040  0.000730  0.004774     1.426
   0.44784  0.55733  0.06686  1.07723  0.000998  0.000698  0.004845     1.430
   0.45793  0.54737  0.06849  1.08213  0.000958  0.000666  0.004892     1.438
   0.46801  0.53742  0.07010  1.08718  0.000922  0.000635  0.004892     1.452
   0.47808  0.52748  0.07168  1.09062  0.000899  0.000608  0.004758     1.480
   0.48813  0.51755  0.07324  1.09467  0.000887  0.000581  0.004486     1.528
   0.49817  0.50763  0.07478  1.09930  0.000895  0.000554  0.003974     1.615
   0.50818  0.49773  0.07628  1.10321  0.000953  0.000533  0.003040     1.788
   0.51818  0.48784  0.07775  1.11214  0.001084  0.000507  0.001746     2.139
   0.52815  0.47797  0.07919  1.13444  0.001301  0.000459  0.000584     2.832
   0.53811  0.46811  0.08059  1.15979  0.001514  0.000408  0.000043     3.711
   0.54806  0.45826  0.08195  1.16306  0.001591  0.000401 -0.000039     3.964
   0.55796  0.44844  0.08327  1.16669  0.001604  0.000394 -0.000067     4.071
   0.56787  0.43862  0.08455  1.17048  0.001579  0.000387 -0.000072     4.084
   0.57773  0.42883  0.08578  1.17442  0.001537  0.000379 -0.000066     4.053
   0.58759  0.41905  0.08697  1.17858  0.001466  0.000371 -0.000038     3.948
   0.59741  0.40929  0.08810  1.18297  0.001401  0.000363 -0.000008     3.856
   0.60721  0.39955  0.08918  1.18766  0.001326  0.000355  0.000040     3.735
   0.61698  0.38983  0.09020  1.19266  0.001252  0.000346  0.000101     3.614
   0.62674  0.38012  0.09116  1.19796  0.001183  0.000338  0.000169     3.505
   0.63645  0.37045  0.09206  1.20363  0.001111  0.000328  0.000261     3.384
   0.64614  0.36080  0.09290  1.20980  0.001034  0.000318  0.000389     3.248
   0.65578  0.35119  0.09366  1.21596  0.000971  0.000309  0.000512     3.144
   0.66535  0.34164  0.09434  1.22223  0.000910  0.000299  0.000652     3.046
   0.67486  0.33215  0.09494  1.22871  0.000851  0.000289  0.000823     2.945
   0.68431  0.32272  0.09545  1.23531  0.000791  0.000279  0.001037     2.839
   0.69369  0.31335  0.09585  1.24042  0.000750  0.000270  0.001184     2.782
   0.70300  0.30404  0.09615  1.24549  0.000708  0.000261  0.001369     2.716
   0.71226  0.29478  0.09635  1.25067  0.000662  0.000251  0.001622     2.635
   0.72148  0.28556  0.09642  1.25296  0.000637  0.000244  0.001745     2.607
   0.73066  0.27638  0.09638  1.25542  0.000607  0.000237  0.001929     2.563
   0.73981  0.26723  0.09622  1.25661  0.000581  0.000230  0.002091     2.529
   0.74897  0.25808  0.09594  1.25684  0.000558  0.000223  0.002255     2.498
   0.75812  0.24894  0.09553  1.25522  0.000542  0.000218  0.002346     2.486
   0.76728  0.23979  0.09500  1.25308  0.000527  0.000213  0.002437     2.476
   0.77645  0.23065  0.09435  1.24981  0.000516  0.000208  0.002470     2.481
   0.78562  0.22151  0.09359  1.24791  0.000495  0.000202  0.002645     2.453
   0.79478  0.21239  0.09270  1.24306  0.000487  0.000197  0.002648     2.465
   0.80393  0.20330  0.09170  1.23968  0.000469  0.000192  0.002786     2.448
   0.81303  0.19426  0.09058  1.23476  0.000456  0.000187  0.002864     2.444
   0.82212  0.18526  0.08934  1.22955  0.000442  0.000181  0.002967     2.437
   0.83116  0.17632  0.08798  1.22381  0.000427  0.000176  0.003096     2.425
   0.84018  0.16743  0.08649  1.21664  0.000414  0.000171  0.003175     2.423
   0.84913  0.15862  0.08488  1.20933  0.000399  0.000166  0.003315     2.411
   0.85804  0.14988  0.08314  1.20052  0.000386  0.000161  0.003415     2.407
   0.86691  0.14121  0.08127  1.19079  0.000374  0.000155  0.003511     2.405
   0.87572  0.13263  0.07927  1.18047  0.000359  0.000150  0.003652     2.395
   0.88446  0.12416  0.07714  1.16874  0.000345  0.000145  0.003810     2.384
   0.89313  0.11579  0.07487  1.15475  0.000335  0.000140  0.003843     2.393
   0.90170  0.10756  0.07248  1.14136  0.000318  0.000134  0.004095     2.370
   0.91017  0.09948  0.06995  1.12404  0.000308  0.000129  0.004105     2.383
   0.91851  0.09157  0.06730  1.10738  0.000291  0.000123  0.004361     2.363
   0.92668  0.08388  0.06453  1.08690  0.000279  0.000118  0.004497     2.359
   0.93469  0.07641  0.06164  1.06439  0.000266  0.000113  0.004609     2.358
   0.94247  0.06922  0.05866  1.04021  0.000252  0.000107  0.004825     2.345
   0.95001  0.06234  0.05559  1.01233  0.000238  0.000102  0.005010     2.335
   0.95725  0.05581  0.05246  0.98111  0.000227  0.000097  0.005111     2.334
   0.96416  0.04967  0.04930  0.94779  0.000214  0.000092  0.005244     2.329
   0.97069  0.04395  0.04614  0.91129  0.000201  0.000087  0.005455     2.313
   0.97681  0.03869  0.04301  0.87032  0.000190  0.000083  0.005535     2.306
   0.98248  0.03391  0.03996  0.82716  0.000181  0.000078  0.005545     2.306
   0.98770  0.02960  0.03702  0.78254  0.000171  0.000074  0.005591     2.299
   0.99248  0.02574  0.03420  0.73587  0.000161  0.000070  0.005555     2.300
   0.99682  0.02232  0.03152  0.68654  0.000150  0.000066  0.005715     2.271
   1.00077  0.01930  0.02898  0.63271  0.000145  0.000063  0.005441     2.278
   1.00435  0.01663  0.02659  0.58064  0.000138  0.000060  0.005210     2.284
   1.00761  0.01427  0.02434  0.52822  0.000129  0.000057  0.005078     2.279
   1.01059  0.01219  0.02221  0.47038  0.000121  0.000054  0.005013     2.242
   1.01331  0.01036  0.02020  0.40996  0.000118  0.000052  0.004316     2.275
   1.01579  0.00875  0.01831  0.35206  0.000110  0.000049  0.004085     2.252
   1.01809  0.00732  0.01651  0.28698  0.000105  0.000047  0.003542     2.232
   1.02022  0.00606  0.01480  0.22330  0.000101  0.000044  0.002741     2.277
   1.02219  0.00495  0.01317  0.15467  0.000091  0.000041  0.002233     2.216
   1.02401  0.00398  0.01163  0.08084  0.000094  0.000042  0.001113     2.237
   1.02571  0.00314  0.01015  0.00778  0.000082  0.000037  0.000124     2.230
   1.02731  0.00241  0.00873 -0.07411  0.000082  0.000037  0.001179     2.230
   1.02880  0.00180  0.00737 -0.15731  0.000077  0.000035  0.002686     2.217
   1.03022  0.00127  0.00605 -0.24962  0.000072  0.000032  0.004578     2.214
   1.03155  0.00084  0.00479 -0.34749  0.000068  0.000031  0.006719     2.214
   1.03282  0.00050  0.00357 -0.45242  0.000064  0.000029  0.009296     2.207
   1.03402  0.00025  0.00239 -0.55527  0.000064  0.000029  0.011277     2.229
   1.03517  0.00008  0.00126 -0.68674  0.000055  0.000026  0.017394     2.149
   1.03627  0.00000  0.00016 -0.84096  0.000052  0.000023  0.021855     2.195
   1.03736  0.00005 -0.00093 -0.98929  0.000051  0.000023  0.025220     2.226
   1.03847  0.00026 -0.00202 -1.15651  0.000048  0.000022  0.032148     2.194
   1.03963  0.00070 -0.00309 -1.20760  0.000070  0.000027  0.016110     2.563
   1.04084  0.00131 -0.00414 -1.21620  0.000082  0.000033  0.014602     2.512
   1.04212  0.00206 -0.00518 -1.22241  0.000095  0.000038  0.012300     2.536
   1.04347  0.00292 -0.00621 -1.23088  0.000104  0.000042  0.011753     2.501
   1.04490  0.00391 -0.00725 -1.23075  0.000121  0.000047  0.009380     2.576
   1.04643  0.00501 -0.00831 -1.23617  0.000127  0.000051  0.009547     2.515
   1.04806  0.00623 -0.00939 -1.24369  0.000135  0.000054  0.009301     2.491
   1.04981  0.00759 -0.01050 -1.25107  0.000144  0.000058  0.008823     2.487
   1.05172  0.00911 -0.01165 -1.25870  0.000152  0.000061  0.008426     2.481
   1.05377  0.01079 -0.01283 -1.26308  0.000164  0.000066  0.007600     2.509
   1.05602  0.01267 -0.01406 -1.26906  0.000173  0.000069  0.007361     2.495
   1.05847  0.01477 -0.01533 -1.26704  0.000193  0.000075  0.006007     2.578
   1.06117  0.01711 -0.01667 -1.27127  0.000199  0.000079  0.006220     2.523
   1.06414  0.01973 -0.01807 -1.26971  0.000218  0.000085  0.005330     2.578
   1.06744  0.02267 -0.01956 -1.27347  0.000225  0.000089  0.005484     2.528
   1.07110  0.02598 -0.02114 -1.27865  0.000234  0.000094  0.005445     2.502
   1.07520  0.02972 -0.02281 -1.28148  0.000250  0.000099  0.005005     2.522
   1.07976  0.03393 -0.02457 -1.28435  0.000265  0.000105  0.004714     2.526
   1.08485  0.03867 -0.02642 -1.28565  0.000283  0.000111  0.004324     2.544
   1.09052  0.04399 -0.02837 -1.29084  0.000292  0.000117  0.004386     2.506
   1.09676  0.04990 -0.03037 -1.29117  0.000317  0.000124  0.003860     2.549
   1.10353  0.05636 -0.03241 -1.29266  0.000334  0.000131  0.003672     2.547
   1.11081  0.06334 -0.03446 -1.29619  0.000347  0.000137  0.003645     2.522
   1.11849  0.07076 -0.03647 -1.29637  0.000371  0.000145  0.003294     2.553
   1.12654  0.07856 -0.03843 -1.29879  0.000385  0.000152  0.003245     2.535
   1.13483  0.08664 -0.04030 -1.29953  0.000406  0.000159  0.003036     2.548
   1.14336  0.09498 -0.04207 -1.29872  0.000430  0.000167  0.002789     2.573
   1.15204  0.10350 -0.04374 -1.29970  0.000444  0.000174  0.002745     2.558
   1.16085  0.11218 -0.04529 -1.29857  0.000468  0.000181  0.002539     2.581
   1.16978  0.12099 -0.04672 -1.29646  0.000493  0.000189  0.002336     2.606
   1.17880  0.12991 -0.04804 -1.29410  0.000516  0.000197  0.002179     2.625
   1.18789  0.13892 -0.04925 -1.29208  0.000536  0.000204  0.002080     2.630
   1.19704  0.14801 -0.05035 -1.28927  0.000560  0.000212  0.001943     2.649
   1.20626  0.15717 -0.05134 -1.28587  0.000587  0.000219  0.001799     2.673
   1.21553  0.16640 -0.05222 -1.28158  0.000617  0.000228  0.001631     2.709
   1.22485  0.17569 -0.05300 -1.27677  0.000649  0.000236  0.001471     2.748
   1.23424  0.18505 -0.05369 -1.27202  0.000680  0.000245  0.001347     2.778
   1.24368  0.19447 -0.05429 -1.26709  0.000711  0.000253  0.001231     2.809
