#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93218  0.007465  0.004631  0.001572     1.612
   0.00377  0.99624 -0.00023  0.93098  0.007534  0.004649  0.001543     1.621
   0.01072  0.98929 -0.00051  0.92538  0.007829  0.004746  0.001444     1.650
   0.01845  0.98156 -0.00063  0.92293  0.007992  0.004786  0.001384     1.670
   0.02661  0.97340 -0.00056  0.92256  0.008057  0.004786  0.001351     1.683
   0.03500  0.96502 -0.00034  0.92361  0.008052  0.004760  0.001336     1.692
   0.04347  0.95655  0.00000  0.92560  0.008001  0.004715  0.001333     1.697
   0.05203  0.94800  0.00043  0.92809  0.007924  0.004662  0.001336     1.700
   0.06063  0.93942  0.00095  0.93085  0.007837  0.004605  0.001342     1.702
   0.06925  0.93082  0.00154  0.93413  0.007724  0.004539  0.001355     1.702
   0.07789  0.92221  0.00220  0.93757  0.007607  0.004471  0.001370     1.702
   0.08653  0.91359  0.00291  0.94113  0.007486  0.004402  0.001387     1.701
   0.09519  0.90497  0.00369  0.94535  0.007337  0.004323  0.001413     1.697
   0.10387  0.89633  0.00453  0.94950  0.007196  0.004247  0.001437     1.695
   0.11256  0.88769  0.00542  0.95418  0.007035  0.004163  0.001469     1.690
   0.12126  0.87904  0.00635  0.95895  0.006876  0.004081  0.001502     1.685
   0.12996  0.87039  0.00733  0.96366  0.006724  0.004001  0.001534     1.681
   0.13869  0.86172  0.00836  0.96916  0.006546  0.003911  0.001578     1.674
   0.14742  0.85306  0.00942  0.97437  0.006384  0.003827  0.001618     1.668
   0.15616  0.84438  0.01051  0.97975  0.006223  0.003743  0.001660     1.662
   0.16492  0.83570  0.01163  0.98572  0.006045  0.003654  0.001711     1.655
   0.17367  0.82702  0.01278  0.99099  0.005899  0.003575  0.001752     1.650
   0.18244  0.81833  0.01397  0.99734  0.005721  0.003485  0.001809     1.642
   0.19123  0.80963  0.01516  1.00302  0.005572  0.003406  0.001857     1.636
   0.20000  0.80094  0.01639  1.00935  0.005408  0.003321  0.001914     1.628
   0.20879  0.79224  0.01762  1.01532  0.005262  0.003243  0.001967     1.622
   0.21759  0.78353  0.01887  1.02146  0.005115  0.003164  0.002022     1.616
   0.22639  0.77482  0.02015  1.02827  0.004956  0.003081  0.002088     1.608
   0.23520  0.76611  0.02143  1.03473  0.004812  0.003004  0.002150     1.602
   0.24400  0.75740  0.02273  1.04115  0.004674  0.002929  0.002211     1.596
   0.25283  0.74867  0.02403  1.04783  0.004535  0.002853  0.002277     1.589
   0.26165  0.73995  0.02534  1.05498  0.004390  0.002776  0.002352     1.582
   0.27047  0.73122  0.02666  1.06142  0.004266  0.002707  0.002415     1.576
   0.27931  0.72248  0.02798  1.06856  0.004133  0.002633  0.002491     1.569
   0.28815  0.71374  0.02930  1.07577  0.004002  0.002561  0.002569     1.563
   0.29698  0.70501  0.03063  1.08306  0.003875  0.002491  0.002650     1.556
   0.30581  0.69628  0.03194  1.09024  0.003755  0.002423  0.002730     1.550
   0.31463  0.68756  0.03324  1.09712  0.003644  0.002360  0.002806     1.544
   0.32344  0.67884  0.03455  1.10492  0.003521  0.002291  0.002899     1.537
   0.33224  0.67014  0.03583  1.11190  0.003416  0.002230  0.002979     1.532
   0.34104  0.66143  0.03710  1.11951  0.003305  0.002167  0.003072     1.526
   0.34982  0.65274  0.03836  1.12654  0.003206  0.002109  0.003156     1.521
   0.35861  0.64404  0.03959  1.13356  0.003110  0.002052  0.003241     1.516
   0.36739  0.63534  0.04081  1.14063  0.003017  0.001997  0.003328     1.511
   0.37617  0.62665  0.04200  1.14745  0.002929  0.001944  0.003412     1.507
   0.38493  0.61796  0.04318  1.15440  0.002843  0.001892  0.003500     1.502
   0.39370  0.60927  0.04433  1.16091  0.002764  0.001844  0.003580     1.499
   0.40246  0.60058  0.04545  1.16796  0.002681  0.001794  0.003673     1.494
   0.41122  0.59189  0.04655  1.17394  0.002612  0.001751  0.003746     1.492
   0.41999  0.58319  0.04763  1.18123  0.002531  0.001701  0.003847     1.487
   0.42874  0.57450  0.04867  1.18666  0.002470  0.001662  0.003911     1.486
   0.43749  0.56581  0.04969  1.19328  0.002400  0.001618  0.004002     1.483
   0.44625  0.55711  0.05068  1.19945  0.002335  0.001577  0.004084     1.480
   0.45500  0.54841  0.05164  1.20543  0.002273  0.001538  0.004164     1.478
   0.46375  0.53971  0.05257  1.21140  0.002213  0.001499  0.004244     1.476
   0.47249  0.53101  0.05347  1.21761  0.002152  0.001460  0.004332     1.474
   0.48124  0.52231  0.05433  1.22265  0.002102  0.001427  0.004395     1.473
   0.48998  0.51361  0.05517  1.22922  0.002040  0.001388  0.004494     1.470
   0.49872  0.50491  0.05598  1.23486  0.001987  0.001353  0.004573     1.469
   0.50746  0.49620  0.05674  1.23924  0.001945  0.001323  0.004625     1.469
   0.51620  0.48749  0.05749  1.24585  0.001886  0.001286  0.004728     1.467
   0.52494  0.47878  0.05819  1.25122  0.001838  0.001254  0.004806     1.466
   0.53367  0.47007  0.05886  1.25535  0.001799  0.001226  0.004854     1.467
   0.54241  0.46136  0.05951  1.26228  0.001741  0.001190  0.004970     1.464
   0.55115  0.45264  0.06010  1.26657  0.001702  0.001162  0.005025     1.465
   0.55988  0.44393  0.06067  1.27146  0.001660  0.001133  0.005094     1.465
   0.56861  0.43521  0.06121  1.27747  0.001611  0.001101  0.005192     1.463
   0.57735  0.42649  0.06171  1.28262  0.001568  0.001072  0.005271     1.463
   0.58607  0.41778  0.06217  1.28741  0.001528  0.001044  0.005342     1.463
   0.59480  0.40906  0.06260  1.29351  0.001481  0.001013  0.005447     1.462
   0.60353  0.40034  0.06298  1.29735  0.001447  0.000989  0.005496     1.464
   0.61226  0.39162  0.06334  1.30278  0.001406  0.000960  0.005586     1.464
   0.62098  0.38290  0.06365  1.30794  0.001366  0.000933  0.005670     1.464
   0.62971  0.37418  0.06393  1.31242  0.001330  0.000908  0.005737     1.465
   0.63842  0.36547  0.06417  1.31918  0.001283  0.000877  0.005867     1.463
   0.64714  0.35675  0.06437  1.32363  0.001248  0.000852  0.005938     1.464
   0.65585  0.34804  0.06452  1.32874  0.001211  0.000826  0.006027     1.465
   0.66457  0.33932  0.06464  1.33463  0.001170  0.000799  0.006140     1.464
   0.67328  0.33061  0.06471  1.33913  0.001136  0.000775  0.006216     1.466
   0.68199  0.32190  0.06474  1.34425  0.001099  0.000750  0.006311     1.467
   0.69069  0.31320  0.06473  1.35035  0.001060  0.000723  0.006437     1.466
   0.69940  0.30450  0.06467  1.35499  0.001026  0.000699  0.006523     1.468
   0.70809  0.29581  0.06457  1.36200  0.000984  0.000671  0.006684     1.466
   0.71678  0.28712  0.06442  1.36598  0.000953  0.000649  0.006758     1.469
   0.72547  0.27843  0.06422  1.37340  0.000910  0.000621  0.006942     1.466
   0.73414  0.26976  0.06396  1.37748  0.000879  0.000599  0.007029     1.469
   0.74282  0.26109  0.06366  1.38352  0.000842  0.000573  0.007182     1.468
   0.75150  0.25242  0.06331  1.38992  0.000804  0.000548  0.007356     1.467
   0.76016  0.24377  0.06290  1.39542  0.000769  0.000524  0.007512     1.467
   0.76881  0.23513  0.06243  1.40133  0.000733  0.000500  0.007692     1.466
   0.77746  0.22649  0.06190  1.40652  0.000699  0.000476  0.007859     1.466
   0.78610  0.21787  0.06131  1.41383  0.000660  0.000451  0.008116     1.463
   0.79474  0.20926  0.06065  1.41876  0.000626  0.000428  0.008307     1.463
   0.80336  0.20067  0.05993  1.42342  0.000593  0.000405  0.008495     1.463
   0.81198  0.19209  0.05914  1.43053  0.000555  0.000380  0.008784     1.461
   0.82059  0.18352  0.05828  1.43523  0.000523  0.000357  0.008981     1.464
   0.82918  0.17498  0.05735  1.44135  0.000489  0.000333  0.009198     1.468
   0.83776  0.16646  0.05634  1.44557  0.000461  0.000311  0.009231     1.483
   0.84634  0.15795  0.05525  1.45168  0.000436  0.000288  0.009072     1.514
   0.85490  0.14947  0.05408  1.45411  0.000429  0.000269  0.008138     1.596
   0.86345  0.14101  0.05282  1.46220  0.000442  0.000249  0.006306     1.774
   0.87199  0.13258  0.05148  1.47556  0.000497  0.000231  0.003803     2.153
   0.88051  0.12418  0.05004  1.49541  0.000573  0.000212  0.001902     2.703
   0.88901  0.11582  0.04850  1.50134  0.000600  0.000205  0.001350     2.927
   0.89750  0.10749  0.04687  1.50797  0.000583  0.000198  0.001360     2.944
   0.90595  0.09922  0.04514  1.51529  0.000566  0.000191  0.001368     2.964
   0.91437  0.09100  0.04329  1.52341  0.000549  0.000184  0.001364     2.989
   0.92276  0.08285  0.04132  1.53246  0.000532  0.000176  0.001335     3.026
   0.93110  0.07477  0.03923  1.54407  0.000500  0.000167  0.001501     2.996
   0.93939  0.06679  0.03700  1.55628  0.000469  0.000158  0.001673     2.973
   0.94760  0.05893  0.03463  1.56901  0.000441  0.000149  0.001796     2.971
   0.95573  0.05121  0.03210  1.58281  0.000418  0.000139  0.001842     2.996
   0.96373  0.04367  0.02940  1.59961  0.000386  0.000129  0.002035     2.989
   0.97159  0.03636  0.02653  1.61892  0.000352  0.000119  0.002341     2.967
   0.97921  0.02937  0.02348  1.64026  0.000321  0.000108  0.002555     2.979
   0.98647  0.02285  0.02030  1.66603  0.000285  0.000096  0.003004     2.962
   0.99316  0.01700  0.01705  1.69549  0.000247  0.000084  0.003667     2.934
   0.99891  0.01215  0.01396  1.72700  0.000216  0.000073  0.004242     2.941
   1.00353  0.00844  0.01121  1.76120  0.000180  0.000063  0.005807     2.862
   1.00707  0.00576  0.00889  1.79103  0.000159  0.000055  0.006346     2.900
   1.00977  0.00386  0.00698  1.82389  0.000133  0.000047  0.008668     2.817
   1.01187  0.00251  0.00537  1.85182  0.000121  0.000041  0.008381     2.922
   1.01354  0.00154  0.00401  1.88916  0.000096  0.000035  0.013816     2.738
   1.01493  0.00085  0.00280  1.91590  0.000087  0.000030  0.012496     2.892
   1.01611  0.00037  0.00172  1.96416  0.000070  0.000025  0.017171     2.842
   1.01713  0.00008  0.00074  2.03322  0.000055  0.000019  0.019238     2.954
   1.01805  0.00000 -0.00018  2.06580  0.000030  0.000013  0.071891     2.376
   1.01898  0.00023 -0.00107  1.71004  0.000025  0.000012  0.090284     2.127
   1.02003  0.00080 -0.00195  1.18552  0.000034  0.000016  0.044429     2.159
   1.02125  0.00162 -0.00286  0.85167  0.000042  0.000019  0.025628     2.174
   1.02271  0.00271 -0.00383  0.59192  0.000050  0.000023  0.014753     2.180
   1.02452  0.00415 -0.00492  0.37858  0.000060  0.000027  0.007667     2.214
   1.02681  0.00607 -0.00617  0.18891  0.000067  0.000030  0.003406     2.221
   1.02984  0.00871 -0.00767  0.01701  0.000090  0.000041  0.000225     2.230
   1.03392  0.01237 -0.00947 -0.13984  0.000090  0.000041  0.001847     2.230
   1.03926  0.01730 -0.01151 -0.27923  0.000118  0.000051  0.002630     2.302
   1.04582  0.02349 -0.01369 -0.39114  0.000135  0.000060  0.003415     2.242
   1.05321  0.03055 -0.01587 -0.48271  0.000158  0.000069  0.003390     2.306
   1.06102  0.03809 -0.01790 -0.55143  0.000177  0.000077  0.003500     2.293
   1.06908  0.04593 -0.01978 -0.60605  0.000198  0.000086  0.003373     2.315
   1.07727  0.05394 -0.02149 -0.65039  0.000216  0.000093  0.003326     2.315
   1.08557  0.06209 -0.02306 -0.68651  0.000235  0.000101  0.003180     2.331
   1.09393  0.07033 -0.02449 -0.71685  0.000252  0.000108  0.003087     2.334
   1.10235  0.07865 -0.02579 -0.74135  0.000271  0.000115  0.002911     2.353
   1.11081  0.08702 -0.02699 -0.76415  0.000284  0.000121  0.002899     2.340
   1.11931  0.09545 -0.02808 -0.78240  0.000304  0.000128  0.002711     2.365
   1.12784  0.10392 -0.02908 -0.79931  0.000317  0.000134  0.002666     2.359
   1.13639  0.11242 -0.02998 -0.81395  0.000333  0.000141  0.002561     2.368
   1.14497  0.12096 -0.03080 -0.82594  0.000352  0.000147  0.002425     2.384
   1.15357  0.12953 -0.03155 -0.83820  0.000362  0.000153  0.002416     2.372
   1.16218  0.13812 -0.03221 -0.84687  0.000384  0.000160  0.002235     2.403
   1.17081  0.14673 -0.03282 -0.85671  0.000393  0.000165  0.002244     2.386
   1.17946  0.15536 -0.03336 -0.86386  0.000413  0.000171  0.002108     2.409
   1.18813  0.16401 -0.03385 -0.87142  0.000425  0.000177  0.002079     2.403
   1.19680  0.17267 -0.03428 -0.87814  0.000439  0.000182  0.002021     2.406
   1.20547  0.18134 -0.03466 -0.88444  0.000452  0.000188  0.001973     2.408
   1.21417  0.19003 -0.03499 -0.88874  0.000472  0.000194  0.001852     2.432
   1.22288  0.19873 -0.03527 -0.89406  0.000482  0.000199  0.001842     2.423
   1.23158  0.20743 -0.03552 -0.89878  0.000495  0.000204  0.001801     2.424
   1.24030  0.21615 -0.03571 -0.90231  0.000513  0.000210  0.001720     2.439
   1.24902  0.22487 -0.03587 -0.90564  0.000528  0.000216  0.001665     2.446
   1.25775  0.23360 -0.03600 -0.90947  0.000537  0.000220  0.001653     2.439
   1.26649  0.24234 -0.03608 -0.91271  0.000551  0.000225  0.001614     2.442
   1.27523  0.25108 -0.03613 -0.91493  0.000569  0.000231  0.001541     2.459
   1.28398  0.25983 -0.03615 -0.91714  0.000583  0.000237  0.001495     2.466
   1.29273  0.26858 -0.03615 -0.91997  0.000592  0.000241  0.001490     2.457
   1.30149  0.27734 -0.03611 -0.92160  0.000610  0.000247  0.001429     2.471
   1.31025  0.28610 -0.03605 -0.92387  0.000620  0.000251  0.001415     2.467
   1.31902  0.29487 -0.03597 -0.92531  0.000636  0.000257  0.001366     2.478
   1.32780  0.30364 -0.03586 -0.92739  0.000645  0.000261  0.001358     2.472
   1.33658  0.31242 -0.03572 -0.92840  0.000663  0.000266  0.001304     2.486
   1.34536  0.32120 -0.03556 -0.92969  0.000676  0.000271  0.001276     2.489
   1.35414  0.32998 -0.03539 -0.93099  0.000688  0.000276  0.001254     2.490
   1.36292  0.33876 -0.03519 -0.93146  0.000706  0.000282  0.001202     2.506
   1.37171  0.34755 -0.03499 -0.93349  0.000708  0.000285  0.001227     2.486
   1.38051  0.35634 -0.03475 -0.93372  0.000729  0.000291  0.001167     2.506
   1.38930  0.36513 -0.03451 -0.93444  0.000742  0.000296  0.001143     2.510
   1.39810  0.37393 -0.03425 -0.93573  0.000749  0.000299  0.001144     2.501
   1.40691  0.38273 -0.03398 -0.93638  0.000762  0.000304  0.001118     2.507
   1.41571  0.39153 -0.03368 -0.93663  0.000779  0.000309  0.001080     2.519
   1.42452  0.40033 -0.03339 -0.93789  0.000784  0.000313  0.001090     2.506
   1.43332  0.40913 -0.03308 -0.93807  0.000801  0.000318  0.001053     2.519
   1.44214  0.41794 -0.03275 -0.93899  0.000809  0.000322  0.001051     2.512
   1.45096  0.42675 -0.03241 -0.93851  0.000831  0.000328  0.000995     2.537
   1.45977  0.43556 -0.03207 -0.93974  0.000833  0.000331  0.001014     2.518
   1.46859  0.44437 -0.03171 -0.93943  0.000853  0.000336  0.000970     2.537
   1.47741  0.45318 -0.03136 -0.94066  0.000854  0.000339  0.000991     2.518
   1.48623  0.46199 -0.03099 -0.94062  0.000871  0.000344  0.000959     2.530
   1.49505  0.47081 -0.03062 -0.94170  0.000873  0.000347  0.000972     2.516
   1.50387  0.47962 -0.03022 -0.94108  0.000897  0.000353  0.000921     2.541
   1.51270  0.48844 -0.02984 -0.94228  0.000896  0.000355  0.000943     2.521
   1.52153  0.49726 -0.02944 -0.94215  0.000913  0.000360  0.000912     2.534
   1.53036  0.50608 -0.02904 -0.94266  0.000921  0.000364  0.000909     2.530
   1.53919  0.51490 -0.02863 -0.94271  0.000934  0.000368  0.000889     2.537
   1.54802  0.52372 -0.02821 -0.94302  0.000944  0.000372  0.000881     2.536
   1.55685  0.53254 -0.02780 -0.94369  0.000949  0.000375  0.000885     2.528
   1.56568  0.54136 -0.02738 -0.94417  0.000957  0.000379  0.000881     2.525
   1.57451  0.55018 -0.02695 -0.94373  0.000976  0.000384  0.000846     2.543
   1.58335  0.55901 -0.02652 -0.94453  0.000978  0.000387  0.000857     2.530
   1.59218  0.56783 -0.02609 -0.94472  0.000989  0.000390  0.000845     2.533
   1.60101  0.57665 -0.02565 -0.94498  0.000999  0.000394  0.000837     2.534
   1.60985  0.58548 -0.02521 -0.94520  0.001009  0.000398  0.000827     2.535
   1.61868  0.59430 -0.02476 -0.94554  0.001016  0.000401  0.000823     2.533
   1.62752  0.60313 -0.02432 -0.94619  0.001020  0.000404  0.000828     2.525
   1.63635  0.61195 -0.02387 -0.94624  0.001033  0.000408  0.000812     2.531
   1.64520  0.62078 -0.02342 -0.94694  0.001036  0.000411  0.000819     2.522
   1.65403  0.62960 -0.02296 -0.94669  0.001052  0.000415  0.000794     2.535
   1.66287  0.63843 -0.02251 -0.94733  0.001056  0.000418  0.000800     2.526
   1.67171  0.64726 -0.02205 -0.94758  0.001065  0.000421  0.000793     2.527
   1.68054  0.65608 -0.02159 -0.94789  0.001073  0.000424  0.000787     2.527
   1.68939  0.66491 -0.02112 -0.94786  0.001085  0.000428  0.000772     2.534
   1.69823  0.67374 -0.02066 -0.94869  0.001085  0.000430  0.000784     2.521
   1.70706  0.68256 -0.02019 -0.94851  0.001101  0.000435  0.000764     2.532
   1.71590  0.69139 -0.01972 -0.94916  0.001103  0.000437  0.000770     2.523
   1.72474  0.70021 -0.01925 -0.94915  0.001115  0.000441  0.000756     2.530
   1.73358  0.70904 -0.01878 -0.94994  0.001115  0.000443  0.000767     2.518
   1.74242  0.71787 -0.01830 -0.94984  0.001129  0.000447  0.000749     2.527
   1.75125  0.72669 -0.01782 -0.94996  0.001139  0.000450  0.000740     2.530
   1.76010  0.73552 -0.01734 -0.95051  0.001142  0.000453  0.000744     2.523
   1.76894  0.74435 -0.01686 -0.95062  0.001152  0.000456  0.000735     2.527
   1.77777  0.75317 -0.01638 -0.95094  0.001159  0.000459  0.000732     2.525
   1.78662  0.76200 -0.01590 -0.95160  0.001160  0.000461  0.000739     2.516
   1.79545  0.77082 -0.01541 -0.95164  0.001172  0.000465  0.000727     2.522
   1.80429  0.77965 -0.01492 -0.95174  0.001182  0.000468  0.000718     2.526
   1.81313  0.78847 -0.01443 -0.95231  0.001184  0.000470  0.000723     2.519
   1.82196  0.79729 -0.01393 -0.95224  0.001197  0.000474  0.000709     2.527
   1.83081  0.80612 -0.01344 -0.95264  0.001202  0.000476  0.000709     2.523
   1.83964  0.81494 -0.01294 -0.95283  0.001210  0.000479  0.000704     2.524
   1.84848  0.82377 -0.01244 -0.95297  0.001219  0.000482  0.000697     2.526
   1.85732  0.83259 -0.01194 -0.95338  0.001223  0.000485  0.000698     2.522
   1.86616  0.84142 -0.01143 -0.95302  0.001240  0.000489  0.000678     2.536
   1.87500  0.85024 -0.01093 -0.95400  0.001234  0.000490  0.000696     2.518
   1.88383  0.85906 -0.01041 -0.95334  0.001257  0.000495  0.000667     2.539
   1.89266  0.86787 -0.00990 -0.95399  0.001255  0.000497  0.000677     2.527
   1.90149  0.87669 -0.00938 -0.95388  0.001268  0.000500  0.000665     2.535
   1.91032  0.88550 -0.00886 -0.95436  0.001270  0.000502  0.000669     2.528
   1.91915  0.89432 -0.00833 -0.95364  0.001293  0.000507  0.000641     2.549
   1.92797  0.90312 -0.00780 -0.95415  0.001293  0.000509  0.000649     2.539
   1.93680  0.91193 -0.00725 -0.95312  0.001321  0.000515  0.000615     2.567
   1.94560  0.92072 -0.00670 -0.95300  0.001331  0.000518  0.000608     2.571
   1.95440  0.92950 -0.00614 -0.95208  0.001357  0.000523  0.000580     2.594
   1.96319  0.93827 -0.00557 -0.95069  0.001392  0.000529  0.000542     2.629
   1.97197  0.94703 -0.00498 -0.94937  0.001425  0.000535  0.000510     2.661
   1.98072  0.95576 -0.00436 -0.94670  0.001491  0.000545  0.000442     2.738
   1.98940  0.96441 -0.00371 -0.94303  0.001597  0.000557  0.000346     2.866
   1.99796  0.97295 -0.00303 -0.93883  0.001752  0.000571  0.000230     3.069
   2.00632  0.98127 -0.00226 -0.93448  0.002044  0.000586  0.000074     3.490
   2.01423  0.98913 -0.00140 -0.93244  0.002530  0.000593 -0.000051     4.265
   2.02137  0.99622 -0.00051 -0.93189  0.003139  0.000595 -0.000081     5.273
   2.02519  1.00000  0.00000 -0.93218  0.003643  0.000594 -0.000079     6.136
   2.02519  1.00010  0.00001  0.93218  0.011108  0.005225  0.000000     2.126
   2.02898  1.00388  0.00034  0.93639  0.010458  0.005129  0.000000     2.039
   2.03320  1.00808  0.00064  0.93800  0.010111  0.005094  0.000000     1.985
   2.03789  1.01277  0.00093  0.93947  0.009789  0.005063  0.000000     1.933
   2.04312  1.01799  0.00124  0.94090  0.009478  0.005033  0.000000     1.883
   2.04894  1.02380  0.00156  0.94241  0.009171  0.005002  0.000000     1.834
   2.05541  1.03027  0.00189  0.94403  0.008865  0.004969  0.000000     1.784
   2.06262  1.03747  0.00225  0.94579  0.008560  0.004935  0.000000     1.735
   2.07065  1.04548  0.00264  0.94768  0.008258  0.004898  0.000000     1.686
   2.07958  1.05441  0.00306  0.94972  0.007959  0.004860  0.000000     1.638
   2.08952  1.06434  0.00352  0.95187  0.007667  0.004820  0.000000     1.591
   2.10059  1.07539  0.00402  0.95413  0.007382  0.004780  0.000000     1.545
   2.11291  1.08770  0.00458  0.95648  0.007107  0.004739  0.000000     1.500
   2.12662  1.10140  0.00520  0.95888  0.006844  0.004697  0.000000     1.457
   2.14188  1.11665  0.00589  0.96131  0.006593  0.004657  0.000000     1.416
   2.15887  1.13362  0.00666  0.96376  0.006356  0.004617  0.000000     1.377
   2.17778  1.15251  0.00754  0.96618  0.006133  0.004578  0.000000     1.340
   2.19883  1.17353  0.00852  0.96858  0.005926  0.004541  0.000000     1.305
   2.22226  1.19694  0.00964  0.97092  0.005733  0.004505  0.000000     1.273
   2.24834  1.22299  0.01091  0.97319  0.005555  0.004471  0.000000     1.243
