#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.95457  0.003536  0.002552  0.003779     1.386
   0.00377  0.99624 -0.00023  0.95163  0.003575  0.002571  0.003719     1.391
   0.01072  0.98929 -0.00051  0.93466  0.003864  0.002719  0.003369     1.421
   0.01845  0.98156 -0.00063  0.92554  0.004031  0.002797  0.003175     1.442
   0.02661  0.97340 -0.00056  0.92127  0.004110  0.002827  0.003074     1.454
   0.03500  0.96502 -0.00034  0.91952  0.004139  0.002830  0.003020     1.462
   0.04347  0.95655  0.00000  0.91988  0.004124  0.002811  0.003006     1.467
   0.05203  0.94800  0.00043  0.92071  0.004099  0.002787  0.002999     1.471
   0.06063  0.93942  0.00095  0.92227  0.004059  0.002756  0.003006     1.473
   0.06925  0.93082  0.00154  0.92426  0.004012  0.002720  0.003020     1.475
   0.07789  0.92221  0.00220  0.92653  0.003959  0.002682  0.003039     1.476
   0.08653  0.91359  0.00291  0.92901  0.003903  0.002642  0.003061     1.477
   0.09519  0.90497  0.00369  0.93251  0.003828  0.002592  0.003103     1.477
   0.10387  0.89633  0.00453  0.93563  0.003761  0.002547  0.003136     1.477
   0.11256  0.88769  0.00542  0.93963  0.003679  0.002494  0.003188     1.475
   0.12126  0.87904  0.00635  0.94346  0.003603  0.002443  0.003235     1.475
   0.12996  0.87039  0.00733  0.94744  0.003525  0.002392  0.003284     1.474
   0.13869  0.86172  0.00836  0.95232  0.003433  0.002334  0.003353     1.471
   0.14742  0.85306  0.00942  0.95678  0.003351  0.002280  0.003412     1.470
   0.15616  0.84438  0.01051  0.96115  0.003273  0.002228  0.003468     1.469
   0.16492  0.83570  0.01163  0.96638  0.003183  0.002171  0.003543     1.467
   0.17367  0.82702  0.01278  0.97058  0.003112  0.002122  0.003593     1.467
   0.18244  0.81833  0.01397  0.97633  0.003020  0.002062  0.003677     1.464
   0.19123  0.80963  0.01516  0.98084  0.002949  0.002013  0.003730     1.465
   0.20000  0.80094  0.01639  0.98632  0.002866  0.001957  0.003804     1.464
   0.20879  0.79224  0.01762  0.99107  0.002796  0.001908  0.003858     1.466
   0.21759  0.78353  0.01887  0.99601  0.002727  0.001858  0.003912     1.467
   0.22639  0.77482  0.02015  1.00170  0.002650  0.001805  0.003979     1.469
   0.23520  0.76611  0.02143  1.00679  0.002585  0.001756  0.004025     1.472
   0.24400  0.75740  0.02273  1.01198  0.002522  0.001707  0.004065     1.477
   0.25283  0.74867  0.02403  1.01711  0.002463  0.001660  0.004093     1.483
   0.26165  0.73995  0.02534  1.02278  0.002402  0.001611  0.004122     1.491
   0.27047  0.73122  0.02666  1.02765  0.002355  0.001568  0.004112     1.502
   0.27931  0.72248  0.02798  1.03297  0.002309  0.001523  0.004091     1.516
   0.28815  0.71374  0.02930  1.03825  0.002270  0.001479  0.004041     1.535
   0.29698  0.70501  0.03063  1.04360  0.002238  0.001436  0.003956     1.559
   0.30581  0.69628  0.03194  1.04857  0.002222  0.001396  0.003812     1.591
   0.31463  0.68756  0.03324  1.05309  0.002226  0.001360  0.003594     1.637
   0.32344  0.67884  0.03455  1.05860  0.002239  0.001321  0.003325     1.695
   0.33224  0.67014  0.03583  1.06358  0.002288  0.001286  0.002941     1.780
   0.34104  0.66143  0.03710  1.06960  0.002369  0.001248  0.002463     1.898
   0.34982  0.65274  0.03836  1.07704  0.002498  0.001206  0.001890     2.072
   0.35861  0.64404  0.03959  1.08759  0.002681  0.001152  0.001271     2.328
   0.36739  0.63534  0.04081  1.10285  0.002913  0.001078  0.000751     2.702
   0.37617  0.62665  0.04200  1.12319  0.003167  0.000983  0.000312     3.222
   0.38493  0.61796  0.04318  1.14629  0.003394  0.000878 -0.000012     3.867
   0.39370  0.60927  0.04433  1.15799  0.003549  0.000825 -0.000131     4.299
   0.40246  0.60058  0.04545  1.15981  0.003609  0.000818 -0.000151     4.414
   0.41122  0.59189  0.04655  1.16164  0.003624  0.000810 -0.000161     4.474
   0.41999  0.58319  0.04763  1.16349  0.003585  0.000802 -0.000163     4.469
   0.42874  0.57450  0.04867  1.16537  0.003541  0.000794 -0.000163     4.457
   0.43749  0.56581  0.04969  1.16730  0.003461  0.000786 -0.000156     4.400
   0.44625  0.55711  0.05068  1.16930  0.003371  0.000778 -0.000146     4.330
   0.45500  0.54841  0.05164  1.17137  0.003274  0.000770 -0.000132     4.250
   0.46375  0.53971  0.05257  1.17351  0.003168  0.000762 -0.000111     4.157
   0.47249  0.53101  0.05347  1.17574  0.003056  0.000754 -0.000083     4.056
   0.48124  0.52231  0.05433  1.17806  0.002957  0.000745 -0.000055     3.969
   0.48998  0.51361  0.05517  1.18051  0.002840  0.000736 -0.000011     3.859
   0.49872  0.50491  0.05598  1.18307  0.002734  0.000727  0.000035     3.763
   0.50746  0.49620  0.05674  1.18572  0.002644  0.000717  0.000078     3.686
   0.51620  0.48749  0.05749  1.18854  0.002541  0.000707  0.000139     3.592
   0.52494  0.47878  0.05819  1.19145  0.002447  0.000697  0.000201     3.509
   0.53367  0.47007  0.05886  1.19437  0.002372  0.000687  0.000251     3.451
   0.54241  0.46136  0.05951  1.19756  0.002277  0.000677  0.000333     3.366
   0.55115  0.45264  0.06010  1.20060  0.002210  0.000666  0.000389     3.316
   0.55988  0.44393  0.06067  1.20371  0.002144  0.000656  0.000449     3.267
   0.56861  0.43521  0.06121  1.20702  0.002069  0.000645  0.000529     3.207
   0.57735  0.42649  0.06171  1.21026  0.002005  0.000635  0.000601     3.159
   0.58607  0.41778  0.06217  1.21339  0.001951  0.000625  0.000661     3.124
   0.59480  0.40906  0.06260  1.21677  0.001888  0.000614  0.000746     3.076
   0.60353  0.40034  0.06298  1.21971  0.001846  0.000604  0.000789     3.057
   0.61226  0.39162  0.06334  1.22294  0.001795  0.000594  0.000860     3.023
   0.62098  0.38290  0.06365  1.22607  0.001749  0.000583  0.000923     2.997
   0.62971  0.37418  0.06393  1.22915  0.001706  0.000573  0.000983     2.974
   0.63842  0.36547  0.06417  1.23261  0.001651  0.000563  0.001082     2.934
   0.64714  0.35675  0.06437  1.23551  0.001614  0.000553  0.001134     2.920
   0.65585  0.34804  0.06452  1.23855  0.001575  0.000543  0.001200     2.899
   0.66457  0.33932  0.06464  1.24177  0.001530  0.000533  0.001288     2.872
   0.67328  0.33061  0.06471  1.24449  0.001499  0.000523  0.001331     2.864
   0.68199  0.32190  0.06474  1.24744  0.001463  0.000514  0.001396     2.849
   0.69069  0.31320  0.06473  1.25067  0.001421  0.000503  0.001495     2.823
   0.69940  0.30450  0.06467  1.25330  0.001392  0.000494  0.001540     2.817
   0.70809  0.29581  0.06457  1.25677  0.001344  0.000483  0.001674     2.783
   0.71678  0.28712  0.06442  1.25910  0.001320  0.000474  0.001706     2.784
   0.72547  0.27843  0.06422  1.26251  0.001274  0.000463  0.001849     2.751
   0.73414  0.26976  0.06396  1.26479  0.001249  0.000454  0.001893     2.750
   0.74282  0.26109  0.06366  1.26751  0.001216  0.000444  0.001982     2.736
   0.75150  0.25242  0.06331  1.27055  0.001177  0.000434  0.002118     2.711
   0.76016  0.24377  0.06290  1.27285  0.001148  0.000425  0.002194     2.704
   0.76881  0.23513  0.06243  1.27544  0.001114  0.000415  0.002311     2.688
   0.77746  0.22649  0.06190  1.27776  0.001083  0.000405  0.002415     2.676
   0.78610  0.21787  0.06131  1.28039  0.001046  0.000394  0.002576     2.653
   0.79474  0.20926  0.06065  1.28221  0.001018  0.000385  0.002676     2.645
   0.80336  0.20067  0.05993  1.28375  0.000993  0.000376  0.002754     2.643
   0.81198  0.19209  0.05914  1.28602  0.000957  0.000365  0.002934     2.622
   0.82059  0.18352  0.05828  1.28748  0.000929  0.000355  0.003059     2.613
   0.82918  0.17498  0.05735  1.28890  0.000899  0.000346  0.003206     2.601
   0.83776  0.16646  0.05634  1.29002  0.000870  0.000336  0.003352     2.592
   0.84634  0.15795  0.05525  1.29120  0.000838  0.000325  0.003553     2.574
   0.85490  0.14947  0.05408  1.29109  0.000816  0.000316  0.003623     2.580
   0.86345  0.14101  0.05282  1.29177  0.000786  0.000306  0.003814     2.568
   0.87199  0.13258  0.05148  1.29216  0.000755  0.000296  0.004034     2.554
   0.88051  0.12418  0.05004  1.29165  0.000729  0.000286  0.004196     2.551
   0.88901  0.11582  0.04850  1.29042  0.000708  0.000276  0.004258     2.563
   0.89750  0.10749  0.04687  1.29056  0.000674  0.000265  0.004545     2.548
   0.90595  0.09922  0.04514  1.28997  0.000641  0.000253  0.004867     2.531
   0.91437  0.09100  0.04329  1.28772  0.000616  0.000243  0.005025     2.537
   0.92276  0.08285  0.04132  1.28574  0.000588  0.000231  0.005242     2.540
   0.93110  0.07477  0.03923  1.28413  0.000553  0.000219  0.005649     2.526
   0.93939  0.06679  0.03700  1.28130  0.000518  0.000206  0.006117     2.511
   0.94760  0.05893  0.03463  1.27681  0.000482  0.000193  0.006658     2.495
   0.95573  0.05121  0.03210  1.26984  0.000452  0.000181  0.007009     2.502
   0.96373  0.04367  0.02940  1.26280  0.000414  0.000167  0.007776     2.483
   0.97159  0.03636  0.02653  1.25202  0.000378  0.000153  0.008497     2.476
   0.97921  0.02937  0.02348  1.23814  0.000339  0.000138  0.009522     2.461
   0.98647  0.02285  0.02030  1.21851  0.000299  0.000122  0.010812     2.443
   0.99316  0.01700  0.01705  1.19127  0.000261  0.000107  0.012261     2.431
   0.99891  0.01215  0.01396  1.15732  0.000225  0.000093  0.013932     2.423
   1.00353  0.00844  0.01121  1.11361  0.000189  0.000080  0.016894     2.365
   1.00707  0.00576  0.00889  1.06056  0.000169  0.000070  0.017298     2.404
   1.00977  0.00386  0.00698  1.00692  0.000141  0.000061  0.021428     2.318
   1.01187  0.00251  0.00537  0.94103  0.000130  0.000055  0.020336     2.383
   1.01354  0.00154  0.00401  0.87967  0.000109  0.000047  0.024316     2.313
   1.01493  0.00085  0.00280  0.79382  0.000097  0.000042  0.025047     2.295
   1.01611  0.00037  0.00172  0.70247  0.000087  0.000037  0.024026     2.326
   1.01713  0.00008  0.00074  0.60603  0.000069  0.000029  0.025321     2.361
   1.01805  0.00000 -0.00018  0.41805  0.000052  0.000024  0.026482     2.205
   1.01898  0.00023 -0.00107  0.15830  0.000061  0.000027  0.008404     2.230
   1.02003  0.00080 -0.00195 -0.08152  0.000061  0.000027  0.004328     2.230
   1.02125  0.00162 -0.00286 -0.23876  0.000094  0.000041  0.007618     2.315
   1.02271  0.00271 -0.00383 -0.35566  0.000103  0.000046  0.011445     2.212
   1.02452  0.00415 -0.00492 -0.45988  0.000124  0.000054  0.011051     2.321
   1.02681  0.00607 -0.00617 -0.55083  0.000140  0.000062  0.012329     2.271
   1.02984  0.00871 -0.00767 -0.63712  0.000166  0.000071  0.011426     2.325
