#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.85019  0.005868  0.003559  0.001477     1.649
   0.00408  0.99592  0.00019  0.85533  0.005682  0.003478  0.001541     1.634
   0.01077  0.98925  0.00065  0.86618  0.005313  0.003316  0.001685     1.602
   0.01818  0.98187  0.00132  0.87492  0.005045  0.003190  0.001796     1.582
   0.02634  0.97376  0.00217  0.88380  0.004792  0.003067  0.001910     1.562
   0.03516  0.96499  0.00316  0.89312  0.004545  0.002944  0.002031     1.544
   0.04451  0.95570  0.00422  0.90017  0.004371  0.002852  0.002117     1.533
   0.05416  0.94612  0.00534  0.90712  0.004207  0.002763  0.002202     1.523
   0.06396  0.93638  0.00648  0.91175  0.004103  0.002701  0.002249     1.519
   0.07383  0.92658  0.00766  0.91675  0.003993  0.002636  0.002303     1.515
   0.08374  0.91675  0.00886  0.92046  0.003914  0.002585  0.002336     1.514
   0.09366  0.90690  0.01010  0.92436  0.003832  0.002534  0.002373     1.512
   0.10360  0.89705  0.01138  0.92852  0.003747  0.002480  0.002413     1.511
   0.11355  0.88719  0.01270  0.93285  0.003660  0.002426  0.002457     1.508
   0.12352  0.87731  0.01405  0.93691  0.003580  0.002376  0.002497     1.507
   0.13349  0.86743  0.01543  0.94085  0.003504  0.002327  0.002535     1.506
   0.14349  0.85753  0.01685  0.94529  0.003420  0.002274  0.002581     1.504
   0.15351  0.84762  0.01830  0.94949  0.003342  0.002225  0.002624     1.502
   0.16353  0.83771  0.01978  0.95404  0.003260  0.002174  0.002674     1.500
   0.17357  0.82778  0.02129  0.95864  0.003179  0.002123  0.002725     1.498
   0.18362  0.81785  0.02282  0.96300  0.003104  0.002074  0.002772     1.496
   0.19369  0.80790  0.02438  0.96768  0.003025  0.002025  0.002826     1.494
   0.20377  0.79795  0.02596  0.97234  0.002947  0.001976  0.002880     1.492
   0.21385  0.78799  0.02756  0.97684  0.002874  0.001929  0.002931     1.490
