#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93102  0.034348  0.009801  0.000006     3.504
   0.00408  0.99592  0.00019  0.93131  0.033639  0.009784  0.000007     3.438
   0.01077  0.98925  0.00065  0.93182  0.032575  0.009756  0.000010     3.339
   0.01818  0.98187  0.00132  0.93276  0.031689  0.009703  0.000012     3.266
   0.02634  0.97376  0.00217  0.93388  0.030753  0.009642  0.000027     3.189
   0.03516  0.96499  0.00316  0.93533  0.029750  0.009566  0.000048     3.110
   0.04451  0.95570  0.00422  0.93751  0.028761  0.009453  0.000067     3.042
   0.05416  0.94612  0.00534  0.94020  0.027762  0.009318  0.000087     2.979
   0.06396  0.93638  0.00648  0.94311  0.026825  0.009176  0.000106     2.923
   0.07383  0.92658  0.00766  0.94622  0.025896  0.009029  0.000127     2.868
   0.08374  0.91675  0.00886  0.94949  0.025018  0.008878  0.000147     2.818
   0.09366  0.90690  0.01010  0.95296  0.024146  0.008724  0.000168     2.768
   0.10360  0.89705  0.01138  0.95662  0.023292  0.008566  0.000191     2.719
   0.11355  0.88719  0.01270  0.96050  0.022439  0.008403  0.000217     2.670
   0.12352  0.87731  0.01405  0.96458  0.021615  0.008238  0.000243     2.624
   0.13349  0.86743  0.01543  0.96886  0.020812  0.008071  0.000271     2.579
   0.14349  0.85753  0.01685  0.97340  0.020015  0.007899  0.000301     2.534
   0.15351  0.84762  0.01830  0.97816  0.019241  0.007726  0.000333     2.490
   0.16353  0.83771  0.01978  0.98317  0.018480  0.007550  0.000367     2.448
   0.17357  0.82778  0.02129  0.98844  0.017736  0.007371  0.000404     2.406
   0.18362  0.81785  0.02282  0.99393  0.017021  0.007192  0.000443     2.367
   0.19369  0.80790  0.02438  0.99969  0.016321  0.007011  0.000485     2.328
   0.20377  0.79795  0.02596  1.00571  0.015641  0.006830  0.000529     2.290
   0.21385  0.78799  0.02756  1.01194  0.014992  0.006649  0.000575     2.255
   0.22396  0.77802  0.02919  1.01851  0.014350  0.006467  0.000625     2.219
   0.23407  0.76804  0.03083  1.02525  0.013743  0.006287  0.000677     2.186
   0.24420  0.75805  0.03249  1.03227  0.013155  0.006107  0.000732     2.154
   0.25434  0.74805  0.03417  1.03961  0.012580  0.005927  0.000790     2.122
   0.26449  0.73804  0.03586  1.04709  0.012040  0.005752  0.000850     2.093
   0.27465  0.72802  0.03757  1.05497  0.011506  0.005574  0.000915     2.064
   0.28483  0.71799  0.03928  1.06287  0.011015  0.005404  0.000979     2.038
   0.29502  0.70795  0.04101  1.07116  0.010529  0.005234  0.001049     2.012
   0.30521  0.69791  0.04275  1.07974  0.010060  0.005065  0.001122     1.986
   0.31542  0.68785  0.04449  1.08842  0.009620  0.004901  0.001197     1.963
   0.32564  0.67778  0.04624  1.09738  0.009197  0.004740  0.001275     1.940
   0.33587  0.66770  0.04799  1.10650  0.008795  0.004583  0.001355     1.919
   0.34609  0.65763  0.04974  1.11583  0.008410  0.004429  0.001438     1.899
   0.35632  0.64755  0.05149  1.12538  0.008042  0.004279  0.001523     1.880
   0.36654  0.63748  0.05324  1.13523  0.007686  0.004131  0.001614     1.861
   0.37675  0.62742  0.05498  1.14505  0.007356  0.003990  0.001704     1.844
   0.38695  0.61737  0.05672  1.15543  0.007025  0.003847  0.001803     1.826
   0.39714  0.60733  0.05844  1.16559  0.006725  0.003714  0.001898     1.811
   0.40730  0.59731  0.06015  1.17603  0.006435  0.003583  0.001998     1.796
   0.41745  0.58730  0.06185  1.18664  0.006158  0.003456  0.002101     1.782
   0.42760  0.57730  0.06354  1.19774  0.005883  0.003329  0.002213     1.767
   0.43772  0.56731  0.06521  1.20877  0.005628  0.003209  0.002323     1.754
   0.44784  0.55733  0.06686  1.21992  0.005386  0.003092  0.002435     1.742
   0.45793  0.54737  0.06849  1.23139  0.005151  0.002978  0.002554     1.730
   0.46801  0.53742  0.07010  1.24308  0.004925  0.002866  0.002677     1.718
   0.47808  0.52748  0.07168  1.25464  0.004716  0.002761  0.002797     1.708
   0.48813  0.51755  0.07324  1.26654  0.004512  0.002657  0.002924     1.698
   0.49817  0.50763  0.07478  1.27924  0.004304  0.002552  0.003069     1.686
   0.50818  0.49773  0.07628  1.29138  0.004120  0.002456  0.003202     1.678
   0.51818  0.48784  0.07775  1.30401  0.003937  0.002360  0.003345     1.668
   0.52815  0.47797  0.07919  1.31700  0.003759  0.002266  0.003498     1.659
   0.53811  0.46811  0.08059  1.33006  0.003591  0.002176  0.003652     1.650
   0.54806  0.45826  0.08195  1.34327  0.003430  0.002089  0.003811     1.642
