#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94583  0.022938  0.010220  0.000624     2.244
   0.00377  0.99624 -0.00023  0.94689  0.022820  0.010171  0.000627     2.244
   0.01072  0.98929 -0.00051  0.94722  0.023040  0.010153  0.000599     2.269
   0.01845  0.98156 -0.00063  0.94817  0.023135  0.010107  0.000581     2.289
   0.02661  0.97340 -0.00056  0.94958  0.023122  0.010041  0.000569     2.303
   0.03500  0.96502 -0.00034  0.95137  0.023010  0.009957  0.000564     2.311
   0.04347  0.95655  0.00000  0.95342  0.022831  0.009862  0.000563     2.315
   0.05203  0.94800  0.00043  0.95567  0.022602  0.009760  0.000567     2.316
   0.06063  0.93942  0.00095  0.95806  0.022340  0.009653  0.000572     2.314
   0.06925  0.93082  0.00154  0.96064  0.022032  0.009539  0.000582     2.310
   0.07789  0.92221  0.00220  0.96334  0.021702  0.009422  0.000594     2.303
   0.08653  0.91359  0.00291  0.96615  0.021354  0.009302  0.000608     2.296
   0.09519  0.90497  0.00369  0.96919  0.020957  0.009174  0.000626     2.284
   0.10387  0.89633  0.00453  0.97231  0.020559  0.009046  0.000646     2.273
   0.11256  0.88769  0.00542  0.97566  0.020123  0.008912  0.000670     2.258
   0.12126  0.87904  0.00635  0.97913  0.019680  0.008775  0.000696     2.243
   0.12996  0.87039  0.00733  0.98271  0.019236  0.008638  0.000723     2.227
   0.13869  0.86172  0.00836  0.98657  0.018754  0.008493  0.000757     2.208
   0.14742  0.85306  0.00942  0.99050  0.018285  0.008349  0.000791     2.190
   0.15616  0.84438  0.01051  0.99459  0.017810  0.008203  0.000828     2.171
   0.16492  0.83570  0.01163  0.99895  0.017313  0.008051  0.000870     2.150
   0.17367  0.82702  0.01278  1.00330  0.016847  0.007904  0.000911     2.131
   0.18244  0.81833  0.01397  1.00802  0.016348  0.007749  0.000959     2.110
   0.19123  0.80963  0.01516  1.01273  0.015879  0.007598  0.001007     2.090
   0.20000  0.80094  0.01639  1.01773  0.015396  0.007443  0.001061     2.069
   0.20879  0.79224  0.01762  1.02279  0.014933  0.007290  0.001115     2.048
   0.21759  0.78353  0.01887  1.02803  0.014473  0.007136  0.001173     2.028
   0.22639  0.77482  0.02015  1.03362  0.014001  0.006978  0.001237     2.006
   0.23520  0.76611  0.02143  1.03924  0.013551  0.006823  0.001303     1.986
   0.24400  0.75740  0.02273  1.04497  0.013116  0.006670  0.001370     1.966
   0.25283  0.74867  0.02403  1.05094  0.012683  0.006516  0.001442     1.946
   0.26165  0.73995  0.02534  1.05719  0.012249  0.006360  0.001520     1.926
   0.27047  0.73122  0.02666  1.06335  0.011848  0.006211  0.001596     1.907
   0.27931  0.72248  0.02798  1.06987  0.011439  0.006059  0.001680     1.888
   0.28815  0.71374  0.02930  1.07657  0.011042  0.005908  0.001767     1.869
   0.29698  0.70501  0.03063  1.08336  0.010659  0.005759  0.001858     1.851
   0.30581  0.69628  0.03194  1.09027  0.010290  0.005614  0.001951     1.833
   0.31463  0.68756  0.03324  1.09716  0.009942  0.005473  0.002044     1.817
   0.32344  0.67884  0.03455  1.10448  0.009586  0.005328  0.002147     1.799
   0.33224  0.67014  0.03583  1.11155  0.009264  0.005194  0.002245     1.784
   0.34104  0.66143  0.03710  1.11897  0.008939  0.005057  0.002352     1.768
   0.34982  0.65274  0.03836  1.12621  0.008641  0.004928  0.002456     1.754
