#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93957  0.002816  0.002005  0.002920     1.405
   0.00377  0.99624 -0.00023  0.93687  0.002847  0.002018  0.002871     1.411
   0.01072  0.98929 -0.00051  0.92051  0.003080  0.002132  0.002590     1.444
   0.01845  0.98156 -0.00063  0.91236  0.003206  0.002187  0.002440     1.466
   0.02661  0.97340 -0.00056  0.90917  0.003257  0.002202  0.002367     1.479
   0.03500  0.96502 -0.00034  0.90837  0.003268  0.002197  0.002331     1.488
   0.04347  0.95655  0.00000  0.90966  0.003243  0.002174  0.002327     1.492
   0.05203  0.94800  0.00043  0.91123  0.003214  0.002149  0.002326     1.496
   0.06063  0.93942  0.00095  0.91347  0.003174  0.002119  0.002335     1.498
   0.06925  0.93082  0.00154  0.91604  0.003129  0.002086  0.002349     1.500
   0.07789  0.92221  0.00220  0.91882  0.003082  0.002052  0.002365     1.502
   0.08653  0.91359  0.00291  0.92175  0.003033  0.002017  0.002384     1.503
   0.09519  0.90497  0.00369  0.92575  0.002967  0.001975  0.002420     1.502
   0.10387  0.89633  0.00453  0.92925  0.002910  0.001937  0.002448     1.503
   0.11256  0.88769  0.00542  0.93370  0.002841  0.001892  0.002491     1.501
   0.12126  0.87904  0.00635  0.93788  0.002776  0.001851  0.002531     1.500
   0.12996  0.87039  0.00733  0.94220  0.002711  0.001809  0.002573     1.499
   0.13869  0.86172  0.00836  0.94753  0.002633  0.001761  0.002633     1.496
   0.14742  0.85306  0.00942  0.95233  0.002565  0.001717  0.002684     1.494
   0.15616  0.84438  0.01051  0.95699  0.002500  0.001675  0.002734     1.492
   0.16492  0.83570  0.01163  0.96265  0.002423  0.001628  0.002802     1.488
   0.17367  0.82702  0.01278  0.96707  0.002364  0.001589  0.002848     1.487
   0.18244  0.81833  0.01397  0.97330  0.002284  0.001541  0.002929     1.483
   0.19123  0.80963  0.01516  0.97807  0.002224  0.001501  0.002984     1.481
   0.20000  0.80094  0.01639  0.98400  0.002152  0.001456  0.003062     1.477
   0.20879  0.79224  0.01762  0.98906  0.002090  0.001417  0.003124     1.475
   0.21759  0.78353  0.01887  0.99435  0.002028  0.001377  0.003192     1.473
   0.22639  0.77482  0.02015  1.00056  0.001959  0.001333  0.003279     1.469
   0.23520  0.76611  0.02143  1.00606  0.001897  0.001294  0.003354     1.467
   0.24400  0.75740  0.02273  1.01173  0.001836  0.001254  0.003434     1.464
   0.25283  0.74867  0.02403  1.01735  0.001776  0.001216  0.003514     1.461
   0.26165  0.73995  0.02534  1.02372  0.001712  0.001175  0.003612     1.457
   0.27047  0.73122  0.02666  1.02914  0.001657  0.001138  0.003691     1.455
   0.27931  0.72248  0.02798  1.03522  0.001598  0.001100  0.003786     1.452
   0.28815  0.71374  0.02930  1.04136  0.001540  0.001062  0.003883     1.450
   0.29698  0.70501  0.03063  1.04772  0.001482  0.001025  0.003988     1.446
   0.30581  0.69628  0.03194  1.05370  0.001428  0.000989  0.004085     1.444
   0.31463  0.68756  0.03324  1.05911  0.001379  0.000955  0.004169     1.444
   0.32344  0.67884  0.03455  1.06595  0.001323  0.000918  0.004286     1.441
   0.33224  0.67014  0.03583  1.07154  0.001276  0.000885  0.004372     1.441
   0.34104  0.66143  0.03710  1.07763  0.001227  0.000851  0.004465     1.442
   0.34982  0.65274  0.03836  1.08320  0.001184  0.000820  0.004538     1.444
   0.35861  0.64404  0.03959  1.08852  0.001144  0.000789  0.004592     1.449
   0.36739  0.63534  0.04081  1.09356  0.001107  0.000760  0.004618     1.457
   0.37617  0.62665  0.04200  1.09851  0.001075  0.000731  0.004612     1.470
   0.38493  0.61796  0.04318  1.10363  0.001047  0.000703  0.004565     1.489
