#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.87953  0.009962  0.005468  0.000841     1.822
   0.00408  0.99592  0.00019  0.88484  0.009605  0.005342  0.000892     1.798
   0.01077  0.98925  0.00065  0.89359  0.009064  0.005143  0.000976     1.762
   0.01818  0.98187  0.00132  0.90082  0.008669  0.004985  0.001040     1.739
   0.02634  0.97376  0.00217  0.90858  0.008276  0.004823  0.001108     1.716
   0.03516  0.96499  0.00316  0.91695  0.007885  0.004656  0.001182     1.693
   0.04451  0.95570  0.00422  0.92439  0.007569  0.004513  0.001244     1.677
   0.05416  0.94612  0.00534  0.93187  0.007272  0.004375  0.001305     1.662
   0.06396  0.93638  0.00648  0.93810  0.007046  0.004262  0.001350     1.653
   0.07383  0.92658  0.00766  0.94447  0.006825  0.004151  0.001397     1.644
   0.08374  0.91675  0.00886  0.95002  0.006647  0.004055  0.001433     1.639
   0.09366  0.90690  0.01010  0.95577  0.006467  0.003960  0.001472     1.633
   0.10360  0.89705  0.01138  0.96154  0.006294  0.003866  0.001511     1.628
   0.11355  0.88719  0.01270  0.96763  0.006115  0.003771  0.001554     1.622
   0.12352  0.87731  0.01405  0.97348  0.005952  0.003681  0.001593     1.617
   0.13349  0.86743  0.01543  0.97926  0.005797  0.003595  0.001632     1.613
   0.14349  0.85753  0.01685  0.98541  0.005636  0.003506  0.001675     1.608
   0.15351  0.84762  0.01830  0.99147  0.005484  0.003421  0.001717     1.603
   0.16353  0.83771  0.01978  0.99778  0.005330  0.003335  0.001762     1.598
   0.17357  0.82778  0.02129  1.00422  0.005179  0.003250  0.001809     1.593
   0.18362  0.81785  0.02282  1.01053  0.005036  0.003169  0.001854     1.589
   0.19369  0.80790  0.02438  1.01710  0.004892  0.003087  0.001903     1.585
   0.20377  0.79795  0.02596  1.02378  0.004751  0.003006  0.001953     1.580
   0.21385  0.78799  0.02756  1.03028  0.004620  0.002930  0.002000     1.577
   0.22396  0.77802  0.02919  1.03744  0.004478  0.002849  0.002057     1.572
   0.23407  0.76804  0.03083  1.04418  0.004351  0.002774  0.002107     1.568
   0.24420  0.75805  0.03249  1.05119  0.004223  0.002699  0.002161     1.565
   0.25434  0.74805  0.03417  1.05863  0.004091  0.002622  0.002222     1.560
   0.26449  0.73804  0.03586  1.06567  0.003972  0.002551  0.002276     1.557
   0.27465  0.72802  0.03757  1.07352  0.003842  0.002475  0.002343     1.552
   0.28483  0.71799  0.03928  1.08051  0.003733  0.002409  0.002396     1.550
   0.29502  0.70795  0.04101  1.08836  0.003613  0.002337  0.002463     1.546
   0.30521  0.69791  0.04275  1.09647  0.003493  0.002266  0.002534     1.541
   0.31542  0.68785  0.04449  1.10422  0.003384  0.002200  0.002599     1.538
   0.32564  0.67778  0.04624  1.11235  0.003273  0.002133  0.002670     1.535
   0.33587  0.66770  0.04799  1.12036  0.003169  0.002068  0.002739     1.532
   0.34609  0.65763  0.04974  1.12866  0.003064  0.002004  0.002813     1.529
   0.35632  0.64755  0.05149  1.13695  0.002963  0.001942  0.002887     1.526
   0.36654  0.63748  0.05324  1.14583  0.002859  0.001878  0.002971     1.522
   0.37675  0.62742  0.05498  1.15412  0.002766  0.001820  0.003045     1.520
   0.38695  0.61737  0.05672  1.16361  0.002663  0.001756  0.003140     1.516
   0.39714  0.60733  0.05844  1.17213  0.002574  0.001700  0.003218     1.514
