#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.84428  0.004672  0.002926  0.001326     1.597
   0.00408  0.99592  0.00019  0.84993  0.004516  0.002853  0.001384     1.583
   0.01077  0.98925  0.00065  0.86247  0.004190  0.002701  0.001522     1.551
   0.01818  0.98187  0.00132  0.87233  0.003960  0.002587  0.001627     1.531
   0.02634  0.97376  0.00217  0.88217  0.003748  0.002479  0.001732     1.512
   0.03516  0.96499  0.00316  0.89244  0.003543  0.002370  0.001843     1.495
   0.04451  0.95570  0.00422  0.89983  0.003404  0.002292  0.001918     1.485
   0.05416  0.94612  0.00534  0.90717  0.003273  0.002217  0.001992     1.476
   0.06396  0.93638  0.00648  0.91172  0.003195  0.002167  0.002029     1.474
   0.07383  0.92658  0.00766  0.91683  0.003109  0.002113  0.002074     1.471
   0.08374  0.91675  0.00886  0.92042  0.003049  0.002073  0.002099     1.471
   0.09366  0.90690  0.01010  0.92429  0.002986  0.002031  0.002127     1.471
   0.10360  0.89705  0.01138  0.92847  0.002920  0.001987  0.002159     1.470
   0.11355  0.88719  0.01270  0.93288  0.002852  0.001942  0.002195     1.469
   0.12352  0.87731  0.01405  0.93695  0.002790  0.001900  0.002226     1.468
   0.13349  0.86743  0.01543  0.94087  0.002732  0.001861  0.002254     1.468
   0.14349  0.85753  0.01685  0.94540  0.002666  0.001817  0.002291     1.467
   0.15351  0.84762  0.01830  0.94961  0.002606  0.001777  0.002324     1.467
   0.16353  0.83771  0.01978  0.95424  0.002542  0.001734  0.002363     1.466
   0.17357  0.82778  0.02129  0.95891  0.002479  0.001692  0.002403     1.465
   0.18362  0.81785  0.02282  0.96329  0.002421  0.001653  0.002438     1.465
   0.19369  0.80790  0.02438  0.96804  0.002359  0.001612  0.002479     1.464
   0.20377  0.79795  0.02596  0.97275  0.002299  0.001571  0.002520     1.463
   0.21385  0.78799  0.02756  0.97725  0.002243  0.001533  0.002557     1.463
   0.22396  0.77802  0.02919  0.98276  0.002178  0.001490  0.002611     1.461
   0.23407  0.76804  0.03083  0.98729  0.002124  0.001453  0.002649     1.461
   0.24420  0.75805  0.03249  0.99226  0.002066  0.001414  0.002694     1.461
   0.25434  0.74805  0.03417  0.99778  0.002005  0.001374  0.002749     1.459
   0.26449  0.73804  0.03586  1.00257  0.001951  0.001337  0.002792     1.459
   0.27465  0.72802  0.03757  1.00852  0.001889  0.001296  0.002856     1.457
   0.28483  0.71799  0.03928  1.01292  0.001841  0.001263  0.002893     1.458
   0.29502  0.70795  0.04101  1.01874  0.001782  0.001224  0.002955     1.457
   0.30521  0.69791  0.04275  1.02482  0.001723  0.001184  0.003023     1.455
   0.31542  0.68785  0.04449  1.02988  0.001672  0.001150  0.003074     1.455
   0.32564  0.67778  0.04624  1.03583  0.001616  0.001112  0.003141     1.453
   0.33587  0.66770  0.04799  1.04133  0.001565  0.001077  0.003202     1.452
   0.34609  0.65763  0.04974  1.04712  0.001512  0.001042  0.003269     1.451
   0.35632  0.64755  0.05149  1.05279  0.001461  0.001007  0.003335     1.451
   0.36654  0.63748  0.05324  1.05909  0.001408  0.000972  0.003415     1.449
   0.37675  0.62742  0.05498  1.06465  0.001359  0.000939  0.003483     1.448
   0.38695  0.61737  0.05672  1.07158  0.001304  0.000902  0.003580     1.445
   0.39714  0.60733  0.05844  1.07710  0.001258  0.000871  0.003653     1.444
   0.40730  0.59731  0.06015  1.08317  0.001209  0.000838  0.003739     1.443
   0.41745  0.58730  0.06185  1.08918  0.001162  0.000806  0.003827     1.441
   0.42760  0.57730  0.06354  1.09622  0.001110  0.000772  0.003940     1.438
   0.43772  0.56731  0.06521  1.10249  0.001063  0.000741  0.004043     1.436
   0.44784  0.55733  0.06686  1.10861  0.001018  0.000710  0.004147     1.433
   0.45793  0.54737  0.06849  1.11517  0.000971  0.000679  0.004266     1.430
   0.46801  0.53742  0.07010  1.12213  0.000923  0.000647  0.004401     1.426
   0.47808  0.52748  0.07168  1.12772  0.000881  0.000619  0.004512     1.425
   0.48813  0.51755  0.07324  1.13422  0.000837  0.000589  0.004648     1.421
   0.49817  0.50763  0.07478  1.14188  0.000790  0.000557  0.004819     1.417
   0.50818  0.49773  0.07628  1.14789  0.000748  0.000529  0.004958     1.414
   0.51818  0.48784  0.07775  1.15397  0.000708  0.000501  0.005096     1.413
   0.52815  0.47797  0.07919  1.16114  0.000665  0.000471  0.005254     1.412
   0.53811  0.46811  0.08059  1.16712  0.000628  0.000444  0.005360     1.417
   0.54806  0.45826  0.08195  1.17287  0.000596  0.000417  0.005399     1.429
   0.55796  0.44844  0.08327  1.17834  0.000570  0.000391  0.005300     1.456
   0.56787  0.43862  0.08455  1.18368  0.000557  0.000367  0.004928     1.516
   0.57773  0.42883  0.08578  1.18751  0.000576  0.000347  0.003986     1.657
   0.58759  0.41905  0.08697  1.19654  0.000650  0.000327  0.002361     1.990
   0.59741  0.40929  0.08810  1.22178  0.000840  0.000294  0.000538     2.860
   0.60721  0.39955  0.08918  1.24585  0.001001  0.000264  0.000014     3.787
   0.61698  0.38983  0.09020  1.25010  0.001038  0.000259 -0.000044     4.008
   0.62674  0.38012  0.09116  1.25470  0.001025  0.000254 -0.000053     4.044
   0.63645  0.37045  0.09206  1.25956  0.000980  0.000248 -0.000033     3.952
   0.64614  0.36080  0.09290  1.26485  0.000910  0.000242  0.000024     3.762
   0.65578  0.35119  0.09366  1.27063  0.000845  0.000236  0.000097     3.586
   0.66535  0.34164  0.09434  1.27702  0.000778  0.000229  0.000201     3.401
   0.67486  0.33215  0.09494  1.28404  0.000713  0.000221  0.000338     3.220
   0.68431  0.32272  0.09545  1.29169  0.000650  0.000214  0.000515     3.043
   0.69369  0.31335  0.09585  1.29827  0.000609  0.000207  0.000643     2.946
   0.70300  0.30404  0.09615  1.30483  0.000569  0.000200  0.000793     2.851
   0.71226  0.29478  0.09635  1.31186  0.000526  0.000192  0.001005     2.736
   0.72148  0.28556  0.09642  1.31583  0.000503  0.000187  0.001106     2.697
   0.73066  0.27638  0.09638  1.32019  0.000477  0.000181  0.001258     2.637
   0.73981  0.26723  0.09622  1.32302  0.000456  0.000175  0.001378     2.599
   0.74897  0.25808  0.09594  1.32551  0.000435  0.000170  0.001526     2.553
   0.75812  0.24894  0.09553  1.32539  0.000423  0.000166  0.001581     2.545
   0.76728  0.23979  0.09500  1.32523  0.000410  0.000162  0.001653     2.532
   0.77645  0.23065  0.09435  1.32401  0.000401  0.000158  0.001685     2.534
   0.78562  0.22151  0.09359  1.32432  0.000384  0.000154  0.001824     2.501
   0.79478  0.21239  0.09270  1.32123  0.000379  0.000150  0.001808     2.519
   0.80393  0.20330  0.09170  1.32060  0.000364  0.000146  0.001937     2.493
   0.81303  0.19426  0.09058  1.31776  0.000354  0.000142  0.001984     2.493
   0.82212  0.18526  0.08934  1.31519  0.000343  0.000138  0.002069     2.483
   0.83116  0.17632  0.08798  1.31229  0.000330  0.000134  0.002181     2.467
   0.84018  0.16743  0.08649  1.30766  0.000321  0.000130  0.002233     2.467
   0.84913  0.15862  0.08488  1.30350  0.000309  0.000126  0.002354     2.451
   0.85804  0.14988  0.08314  1.29763  0.000299  0.000122  0.002426     2.449
   0.86691  0.14121  0.08127  1.29139  0.000288  0.000118  0.002518     2.442
   0.87572  0.13263  0.07927  1.28435  0.000278  0.000114  0.002621     2.435
   0.88446  0.12416  0.07714  1.27654  0.000266  0.000110  0.002757     2.421
   0.89313  0.11579  0.07487  1.26633  0.000259  0.000106  0.002782     2.433
   0.90170  0.10756  0.07248  1.25749  0.000245  0.000102  0.002998     2.406
   0.91017  0.09948  0.06995  1.24460  0.000237  0.000098  0.003025     2.418
   0.91851  0.09157  0.06730  1.23265  0.000225  0.000094  0.003221     2.399
   0.92668  0.08388  0.06453  1.21766  0.000215  0.000090  0.003357     2.392
   0.93469  0.07641  0.06164  1.20068  0.000205  0.000086  0.003449     2.395
   0.94247  0.06922  0.05866  1.18305  0.000193  0.000081  0.003690     2.373
   0.95001  0.06234  0.05559  1.16119  0.000184  0.000078  0.003815     2.371
   0.95725  0.05581  0.05246  1.13757  0.000174  0.000074  0.003995     2.360
   0.96416  0.04967  0.04930  1.11104  0.000165  0.000070  0.004094     2.362
   0.97069  0.04395  0.04614  1.08303  0.000154  0.000066  0.004378     2.337
   0.97681  0.03869  0.04301  1.04979  0.000146  0.000063  0.004497     2.332
   0.98248  0.03391  0.03996  1.01512  0.000140  0.000060  0.004510     2.342
   0.98770  0.02960  0.03702  0.98058  0.000131  0.000056  0.004744     2.323
   0.99248  0.02574  0.03420  0.94233  0.000124  0.000053  0.004776     2.327
   0.99682  0.02232  0.03152  0.90277  0.000115  0.000050  0.005101     2.291
   1.00077  0.01930  0.02898  0.85825  0.000112  0.000048  0.004869     2.316
   1.00435  0.01663  0.02659  0.81705  0.000105  0.000046  0.005039     2.297
   1.00761  0.01427  0.02434  0.77275  0.000100  0.000043  0.004946     2.306
   1.01059  0.01219  0.02221  0.72773  0.000094  0.000041  0.005110     2.280
   1.01331  0.01036  0.02020  0.67829  0.000090  0.000039  0.004952     2.283
   1.01579  0.00875  0.01831  0.62911  0.000085  0.000037  0.004841     2.280
   1.01809  0.00732  0.01651  0.57871  0.000081  0.000036  0.004652     2.286
   1.02022  0.00606  0.01480  0.52481  0.000076  0.000034  0.004694     2.247
   1.02219  0.00495  0.01317  0.46726  0.000074  0.000032  0.004102     2.287
   1.02401  0.00398  0.01163  0.41008  0.000068  0.000031  0.004122     2.234
   1.02571  0.00314  0.01015  0.34738  0.000067  0.000029  0.003391     2.282
   1.02731  0.00241  0.00873  0.28405  0.000061  0.000027  0.003195     2.239
   1.02880  0.00180  0.00737  0.21057  0.000059  0.000026  0.002441     2.235
   1.03022  0.00127  0.00605  0.13599  0.000056  0.000025  0.001636     2.248
   1.03155  0.00084  0.00479  0.05502  0.000051  0.000023  0.000740     2.230
   1.03282  0.00050  0.00357 -0.03266  0.000051  0.000023  0.000439     2.230
   1.03402  0.00025  0.00239 -0.12241  0.000048  0.000022  0.001750     2.223
   1.03517  0.00008  0.00126 -0.22776  0.000043  0.000020  0.003721     2.205
   1.03627  0.00000  0.00016 -0.34748  0.000041  0.000018  0.005913     2.222
   1.03736  0.00005 -0.00093 -0.48183  0.000038  0.000017  0.008869     2.206
   1.03847  0.00026 -0.00202 -0.63075  0.000037  0.000017  0.011807     2.222
   1.03963  0.00070 -0.00309 -0.70809  0.000050  0.000020  0.008070     2.437
   1.04084  0.00131 -0.00414 -0.75683  0.000054  0.000023  0.008795     2.321
   1.04212  0.00206 -0.00518 -0.80045  0.000062  0.000026  0.007848     2.363
   1.04347  0.00292 -0.00621 -0.83628  0.000068  0.000029  0.007589     2.354
   1.04490  0.00391 -0.00725 -0.86142  0.000077  0.000032  0.006557     2.405
   1.04643  0.00501 -0.00831 -0.88961  0.000080  0.000034  0.006896     2.348
   1.04806  0.00623 -0.00939 -0.91717  0.000085  0.000036  0.006650     2.352
   1.04981  0.00759 -0.01050 -0.94003  0.000092  0.000039  0.006152     2.377
   1.05172  0.00911 -0.01165 -0.96279  0.000097  0.000041  0.006035     2.367
   1.05377  0.01079 -0.01283 -0.98490  0.000102  0.000043  0.005851     2.367
   1.05602  0.01267 -0.01406 -1.00357  0.000110  0.000046  0.005420     2.391
   1.05847  0.01477 -0.01533 -1.01450  0.000122  0.000050  0.004639     2.452
   1.06117  0.01711 -0.01667 -1.03214  0.000124  0.000052  0.004950     2.387
   1.06414  0.01973 -0.01807 -1.04340  0.000136  0.000056  0.004316     2.441
   1.06744  0.02267 -0.01956 -1.05833  0.000141  0.000059  0.004369     2.407
   1.07110  0.02598 -0.02114 -1.07506  0.000147  0.000061  0.004329     2.391
   1.07520  0.02972 -0.02281 -1.08806  0.000158  0.000065  0.003937     2.423
   1.07976  0.03393 -0.02457 -1.10141  0.000167  0.000069  0.003782     2.421
   1.08485  0.03867 -0.02642 -1.11176  0.000180  0.000074  0.003448     2.447
   1.09052  0.04399 -0.02837 -1.12679  0.000185  0.000077  0.003540     2.407
   1.09676  0.04990 -0.03037 -1.13561  0.000203  0.000082  0.003100     2.458
   1.10353  0.05636 -0.03241 -1.14577  0.000213  0.000087  0.003009     2.447
   1.11081  0.06334 -0.03446 -1.15700  0.000222  0.000091  0.002955     2.433
   1.11849  0.07076 -0.03647 -1.16436  0.000238  0.000097  0.002688     2.463
   1.12654  0.07856 -0.03843 -1.17297  0.000248  0.000101  0.002629     2.452
   1.13483  0.08664 -0.04030 -1.18011  0.000261  0.000106  0.002497     2.459
   1.14336  0.09498 -0.04207 -1.18468  0.000277  0.000112  0.002300     2.484
   1.15204  0.10350 -0.04374 -1.19081  0.000287  0.000116  0.002272     2.469
   1.16085  0.11218 -0.04529 -1.19405  0.000303  0.000121  0.002101     2.494
   1.16978  0.12099 -0.04672 -1.19653  0.000318  0.000127  0.001976     2.509
   1.17880  0.12991 -0.04804 -1.19794  0.000333  0.000132  0.001851     2.526
   1.18789  0.13892 -0.04925 -1.19969  0.000346  0.000137  0.001785     2.527
   1.19704  0.14801 -0.05035 -1.20043  0.000360  0.000142  0.001689     2.540
   1.20626  0.15717 -0.05134 -1.20030  0.000377  0.000147  0.001585     2.558
   1.21553  0.16640 -0.05222 -1.19907  0.000395  0.000153  0.001466     2.584
   1.22485  0.17569 -0.05300 -1.19700  0.000414  0.000159  0.001350     2.612
   1.23424  0.18505 -0.05369 -1.19486  0.000432  0.000164  0.001263     2.631
   1.24368  0.19447 -0.05429 -1.19269  0.000449  0.000170  0.001196     2.645
   1.25317  0.20395 -0.05480 -1.18932  0.000471  0.000176  0.001090     2.679
   1.26272  0.21349 -0.05523 -1.18563  0.000494  0.000182  0.000997     2.712
   1.27232  0.22308 -0.05559 -1.18253  0.000511  0.000188  0.000947     2.723
   1.28197  0.23273 -0.05588 -1.17904  0.000531  0.000193  0.000887     2.743
   1.29165  0.24241 -0.05610 -1.17560  0.000550  0.000199  0.000835     2.760
   1.30138  0.25213 -0.05625 -1.17125  0.000576  0.000206  0.000752     2.801
   1.31113  0.26188 -0.05635 -1.16779  0.000593  0.000211  0.000719     2.810
   1.32091  0.27166 -0.05639 -1.16397  0.000615  0.000217  0.000671     2.833
   1.33072  0.28147 -0.05638 -1.16028  0.000635  0.000223  0.000633     2.850
