#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94166  0.004828  0.003261  0.002922     1.481
   0.00377  0.99624 -0.00023  0.93897  0.004895  0.003288  0.002860     1.489
   0.01072  0.98929 -0.00051  0.92814  0.005187  0.003413  0.002631     1.520
   0.01845  0.98156 -0.00063  0.92258  0.005353  0.003474  0.002500     1.541
   0.02661  0.97340 -0.00056  0.92042  0.005427  0.003491  0.002429     1.555
   0.03500  0.96502 -0.00034  0.92025  0.005443  0.003482  0.002395     1.563
   0.04347  0.95655  0.00000  0.92156  0.005413  0.003452  0.002387     1.568
   0.05203  0.94800  0.00043  0.92337  0.005370  0.003416  0.002387     1.572
   0.06063  0.93942  0.00095  0.92565  0.005313  0.003374  0.002396     1.575
   0.06925  0.93082  0.00154  0.92843  0.005242  0.003326  0.002413     1.576
   0.07789  0.92221  0.00220  0.93142  0.005166  0.003276  0.002434     1.577
   0.08653  0.91359  0.00291  0.93455  0.005087  0.003225  0.002457     1.577
   0.09519  0.90497  0.00369  0.93855  0.004985  0.003164  0.002497     1.576
   0.10387  0.89633  0.00453  0.94230  0.004892  0.003107  0.002532     1.575
   0.11256  0.88769  0.00542  0.94679  0.004782  0.003042  0.002581     1.572
   0.12126  0.87904  0.00635  0.95122  0.004676  0.002980  0.002630     1.569
   0.12996  0.87039  0.00733  0.95565  0.004572  0.002918  0.002678     1.567
   0.13869  0.86172  0.00836  0.96100  0.004449  0.002848  0.002746     1.562
   0.14742  0.85306  0.00942  0.96595  0.004339  0.002783  0.002806     1.559
   0.15616  0.84438  0.01051  0.97095  0.004230  0.002720  0.002867     1.555
   0.16492  0.83570  0.01163  0.97671  0.004108  0.002650  0.002945     1.550
   0.17367  0.82702  0.01278  0.98153  0.004009  0.002591  0.003003     1.548
   0.18244  0.81833  0.01397  0.98773  0.003885  0.002520  0.003092     1.542
   0.19123  0.80963  0.01516  0.99294  0.003784  0.002460  0.003160     1.539
   0.20000  0.80094  0.01639  0.99900  0.003670  0.002393  0.003247     1.534
   0.20879  0.79224  0.01762  1.00447  0.003570  0.002333  0.003323     1.530
   0.21759  0.78353  0.01887  1.01014  0.003470  0.002273  0.003403     1.527
   0.22639  0.77482  0.02015  1.01660  0.003359  0.002208  0.003502     1.521
   0.23520  0.76611  0.02143  1.02252  0.003260  0.002148  0.003590     1.517
   0.24400  0.75740  0.02273  1.02849  0.003164  0.002090  0.003680     1.514
   0.25283  0.74867  0.02403  1.03458  0.003068  0.002032  0.003774     1.510
   0.26165  0.73995  0.02534  1.04127  0.002966  0.001971  0.003884     1.505
   0.27047  0.73122  0.02666  1.04711  0.002880  0.001917  0.003973     1.502
   0.27931  0.72248  0.02798  1.05364  0.002787  0.001860  0.004081     1.499
   0.28815  0.71374  0.02930  1.06026  0.002696  0.001803  0.004192     1.495
   0.29698  0.70501  0.03063  1.06694  0.002606  0.001748  0.004305     1.491
   0.30581  0.69628  0.03194  1.07342  0.002522  0.001695  0.004414     1.488
   0.31463  0.68756  0.03324  1.07945  0.002446  0.001645  0.004510     1.487
   0.32344  0.67884  0.03455  1.08667  0.002359  0.001590  0.004638     1.483
   0.33224  0.67014  0.03583  1.09275  0.002287  0.001543  0.004735     1.482
   0.34104  0.66143  0.03710  1.09955  0.002210  0.001492  0.004848     1.481
   0.34982  0.65274  0.03836  1.10566  0.002143  0.001446  0.004940     1.482
   0.35861  0.64404  0.03959  1.11162  0.002080  0.001402  0.005020     1.483
   0.36739  0.63534  0.04081  1.11760  0.002019  0.001358  0.005093     1.486
   0.37617  0.62665  0.04200  1.12325  0.001964  0.001317  0.005144     1.492
   0.38493  0.61796  0.04318  1.12906  0.001912  0.001276  0.005184     1.499
   0.39370  0.60927  0.04433  1.13416  0.001869  0.001238  0.005179     1.510
   0.40246  0.60058  0.04545  1.13976  0.001827  0.001199  0.005161     1.524
   0.41122  0.59189  0.04655  1.14417  0.001801  0.001166  0.005064     1.545
   0.41999  0.58319  0.04763  1.14994  0.001772  0.001129  0.004958     1.569
   0.42874  0.57450  0.04867  1.15340  0.001771  0.001101  0.004707     1.609
   0.43749  0.56581  0.04969  1.15838  0.001773  0.001069  0.004415     1.658
   0.44625  0.55711  0.05068  1.16296  0.001798  0.001040  0.003993     1.729
   0.45500  0.54841  0.05164  1.16794  0.001850  0.001012  0.003443     1.829
   0.46375  0.53971  0.05257  1.17412  0.001935  0.000981  0.002769     1.972
   0.47249  0.53101  0.05347  1.18282  0.002053  0.000945  0.002039     2.173
   0.48124  0.52231  0.05433  1.19422  0.002218  0.000901  0.001402     2.461
   0.48998  0.51361  0.05517  1.20958  0.002389  0.000846  0.000859     2.823
   0.49872  0.50491  0.05598  1.22627  0.002559  0.000788  0.000400     3.247
   0.50746  0.49620  0.05674  1.23841  0.002694  0.000746  0.000125     3.610
   0.51620  0.48749  0.05749  1.24046  0.002740  0.000739  0.000067     3.707
   0.52494  0.47878  0.05819  1.24272  0.002757  0.000731  0.000033     3.770
   0.53367  0.47007  0.05886  1.24509  0.002762  0.000723  0.000008     3.818
   0.54241  0.46136  0.05951  1.24762  0.002720  0.000715  0.000015     3.805
   0.55115  0.45264  0.06010  1.25018  0.002691  0.000706  0.000013     3.810
   0.55988  0.44393  0.06067  1.25284  0.002643  0.000698  0.000024     3.788
   0.56861  0.43521  0.06121  1.25562  0.002581  0.000689  0.000048     3.748
   0.57735  0.42649  0.06171  1.25848  0.002517  0.000680  0.000076     3.703
   0.58607  0.41778  0.06217  1.26140  0.002459  0.000670  0.000101     3.668
   0.59480  0.40906  0.06260  1.26450  0.002383  0.000661  0.000147     3.606
   0.60353  0.40034  0.06298  1.26759  0.002329  0.000651  0.000175     3.574
   0.61226  0.39162  0.06334  1.27085  0.002262  0.000642  0.000220     3.524
   0.62098  0.38290  0.06365  1.27417  0.002200  0.000632  0.000264     3.481
   0.62971  0.37418  0.06393  1.27760  0.002137  0.000622  0.000313     3.435
   0.63842  0.36547  0.06417  1.28125  0.002063  0.000612  0.000387     3.373
   0.64714  0.35675  0.06437  1.28482  0.002006  0.000601  0.000439     3.335
   0.65585  0.34804  0.06452  1.28851  0.001947  0.000591  0.000499     3.294
   0.66457  0.33932  0.06464  1.29234  0.001886  0.000581  0.000572     3.248
   0.67328  0.33061  0.06471  1.29611  0.001834  0.000570  0.000630     3.216
   0.68199  0.32190  0.06474  1.29992  0.001784  0.000560  0.000689     3.186
   0.69069  0.31320  0.06473  1.30402  0.001725  0.000549  0.000779     3.141
   0.69940  0.30450  0.06467  1.30794  0.001677  0.000539  0.000845     3.114
   0.70809  0.29581  0.06457  1.31221  0.001619  0.000528  0.000950     3.069
   0.71678  0.28712  0.06442  1.31605  0.001579  0.000517  0.001004     3.052
   0.72547  0.27843  0.06422  1.32045  0.001523  0.000506  0.001122     3.009
   0.73414  0.26976  0.06396  1.32437  0.001483  0.000496  0.001187     2.991
   0.74282  0.26109  0.06366  1.32857  0.001438  0.000485  0.001282     2.964
   0.75150  0.25242  0.06331  1.33297  0.001388  0.000474  0.001405     2.929
   0.76016  0.24377  0.06290  1.33700  0.001348  0.000463  0.001492     2.909
   0.76881  0.23513  0.06243  1.34127  0.001304  0.000453  0.001609     2.882
   0.77746  0.22649  0.06190  1.34529  0.001266  0.000442  0.001704     2.865
   0.78610  0.21787  0.06131  1.34966  0.001222  0.000431  0.001848     2.835
   0.79474  0.20926  0.06065  1.35366  0.001184  0.000420  0.001962     2.816
   0.80336  0.20067  0.05993  1.35726  0.001154  0.000410  0.002031     2.811
   0.81198  0.19209  0.05914  1.36173  0.001109  0.000399  0.002209     2.780
   0.82059  0.18352  0.05828  1.36544  0.001077  0.000389  0.002313     2.769
   0.82918  0.17498  0.05735  1.36954  0.001038  0.000378  0.002478     2.747
   0.83776  0.16646  0.05634  1.37312  0.001006  0.000367  0.002595     2.737
   0.84634  0.15795  0.05525  1.37707  0.000968  0.000356  0.002773     2.717
   0.85490  0.14947  0.05408  1.38012  0.000942  0.000346  0.002845     2.720
   0.86345  0.14101  0.05282  1.38402  0.000907  0.000335  0.003024     2.704
   0.87199  0.13258  0.05148  1.38776  0.000872  0.000324  0.003209     2.690
   0.88051  0.12418  0.05004  1.39090  0.000844  0.000314  0.003321     2.690
   0.88901  0.11582  0.04850  1.39396  0.000819  0.000303  0.003384     2.701
   0.89750  0.10749  0.04687  1.39853  0.000780  0.000291  0.003655     2.681
   0.90595  0.09922  0.04514  1.40260  0.000744  0.000279  0.003906     2.668
   0.91437  0.09100  0.04329  1.40589  0.000715  0.000267  0.004027     2.676
   0.92276  0.08285  0.04132  1.41008  0.000682  0.000255  0.004241     2.675
   0.93110  0.07477  0.03923  1.41503  0.000643  0.000242  0.004598     2.660
   0.93939  0.06679  0.03700  1.41978  0.000603  0.000228  0.005004     2.645
   0.94760  0.05893  0.03463  1.42433  0.000563  0.000214  0.005502     2.627
   0.95573  0.05121  0.03210  1.42766  0.000529  0.000201  0.005799     2.637
   0.96373  0.04367  0.02940  1.43252  0.000487  0.000186  0.006392     2.626
   0.97159  0.03636  0.02653  1.43737  0.000442  0.000170  0.007279     2.602
   0.97921  0.02937  0.02348  1.44038  0.000401  0.000154  0.008045     2.601
   0.98647  0.02285  0.02030  1.44374  0.000356  0.000138  0.009238     2.587
   0.99316  0.01700  0.01705  1.44538  0.000309  0.000121  0.010957     2.561
   0.99891  0.01215  0.01396  1.44344  0.000269  0.000105  0.012605     2.558
   1.00353  0.00844  0.01121  1.43914  0.000227  0.000091  0.015794     2.504
   1.00707  0.00576  0.00889  1.42761  0.000203  0.000080  0.016901     2.540
   1.00977  0.00386  0.00698  1.41834  0.000169  0.000069  0.022093     2.451
   1.01187  0.00251  0.00537  1.39731  0.000156  0.000062  0.021965     2.522
   1.01354  0.00154  0.00401  1.38419  0.000130  0.000053  0.028035     2.448
   1.01493  0.00085  0.00280  1.35711  0.000115  0.000047  0.030554     2.463
   1.01611  0.00037  0.00172  1.33490  0.000101  0.000040  0.032271     2.526
   1.01713  0.00008  0.00074  1.32258  0.000078  0.000031  0.040288     2.542
   1.01805  0.00000 -0.00018  1.24362  0.000053  0.000023  0.070131     2.331
   1.01898  0.00023 -0.00107  0.93092  0.000046  0.000021  0.070282     2.154
   1.02003  0.00080 -0.00195  0.55586  0.000063  0.000028  0.029370     2.208
   1.02125  0.00162 -0.00286  0.30696  0.000074  0.000034  0.013897     2.187
