#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.85957  0.003588  0.002330  0.001971     1.540
   0.00408  0.99592  0.00019  0.86461  0.003482  0.002277  0.002040     1.530
   0.01077  0.98925  0.00065  0.87557  0.003266  0.002169  0.002201     1.506
   0.01818  0.98187  0.00132  0.88281  0.003131  0.002097  0.002303     1.494
   0.02634  0.97376  0.00217  0.88995  0.003003  0.002026  0.002404     1.482
   0.03516  0.96499  0.00316  0.89783  0.002869  0.001952  0.002520     1.470
   0.04451  0.95570  0.00422  0.90246  0.002787  0.001903  0.002583     1.465
   0.05416  0.94612  0.00534  0.90750  0.002701  0.001851  0.002654     1.459
   0.06396  0.93638  0.00648  0.90958  0.002658  0.001821  0.002675     1.460
   0.07383  0.92658  0.00766  0.91265  0.002601  0.001784  0.002713     1.458
   0.08374  0.91675  0.00886  0.91430  0.002565  0.001757  0.002725     1.460
   0.09366  0.90690  0.01010  0.91631  0.002524  0.001727  0.002744     1.461
   0.10360  0.89705  0.01138  0.91898  0.002475  0.001694  0.002774     1.461
   0.11355  0.88719  0.01270  0.92172  0.002425  0.001660  0.002806     1.461
   0.12352  0.87731  0.01405  0.92431  0.002378  0.001628  0.002836     1.461
   0.13349  0.86743  0.01543  0.92678  0.002333  0.001596  0.002863     1.461
   0.14349  0.85753  0.01685  0.92996  0.002279  0.001561  0.002904     1.460
   0.15351  0.84762  0.01830  0.93277  0.002231  0.001528  0.002938     1.460
   0.16353  0.83771  0.01978  0.93609  0.002177  0.001492  0.002983     1.459
   0.17357  0.82778  0.02129  0.93946  0.002124  0.001457  0.003029     1.458
   0.18362  0.81785  0.02282  0.94250  0.002074  0.001423  0.003070     1.457
   0.19369  0.80790  0.02438  0.94596  0.002021  0.001388  0.003120     1.456
   0.20377  0.79795  0.02596  0.94932  0.001969  0.001354  0.003169     1.455
   0.21385  0.78799  0.02756  0.95256  0.001919  0.001320  0.003217     1.454
   0.22396  0.77802  0.02919  0.95682  0.001860  0.001282  0.003287     1.451
   0.23407  0.76804  0.03083  0.95997  0.001812  0.001250  0.003335     1.450
   0.24420  0.75805  0.03249  0.96364  0.001759  0.001215  0.003396     1.448
   0.25434  0.74805  0.03417  0.96784  0.001703  0.001178  0.003469     1.445
   0.26449  0.73804  0.03586  0.97122  0.001654  0.001146  0.003527     1.444
   0.27465  0.72802  0.03757  0.97586  0.001596  0.001108  0.003614     1.441
   0.28483  0.71799  0.03928  0.97874  0.001552  0.001078  0.003665     1.440
   0.29502  0.70795  0.04101  0.98317  0.001497  0.001041  0.003750     1.438
   0.30521  0.69791  0.04275  0.98786  0.001441  0.001005  0.003844     1.434
   0.31542  0.68785  0.04449  0.99120  0.001395  0.000973  0.003909     1.434
   0.32564  0.67778  0.04624  0.99569  0.001343  0.000938  0.003999     1.432
   0.33587  0.66770  0.04799  0.99952  0.001295  0.000905  0.004074     1.431
   0.34609  0.65763  0.04974  1.00358  0.001248  0.000872  0.004151     1.431
   0.35632  0.64755  0.05149  1.00739  0.001203  0.000839  0.004215     1.433
   0.36654  0.63748  0.05324  1.01170  0.001157  0.000806  0.004280     1.436
