#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89845  0.017791  0.008087  0.000490     2.200
   0.00408  0.99592  0.00019  0.90140  0.017334  0.007975  0.000519     2.174
   0.01077  0.98925  0.00065  0.90625  0.016641  0.007798  0.000566     2.134
   0.01818  0.98187  0.00132  0.91086  0.016065  0.007634  0.000606     2.105
   0.02634  0.97376  0.00217  0.91603  0.015465  0.007456  0.000650     2.074
   0.03516  0.96499  0.00316  0.92178  0.014842  0.007265  0.000700     2.043
   0.04451  0.95570  0.00422  0.92750  0.014285  0.007083  0.000746     2.017
   0.05416  0.94612  0.00534  0.93343  0.013746  0.006900  0.000793     1.992
   0.06396  0.93638  0.00648  0.93902  0.013286  0.006733  0.000835     1.973
   0.07383  0.92658  0.00766  0.94476  0.012840  0.006568  0.000877     1.955
   0.08374  0.91675  0.00886  0.95021  0.012448  0.006416  0.000915     1.940
   0.09366  0.90690  0.01010  0.95583  0.012062  0.006264  0.000955     1.926
   0.10360  0.89705  0.01138  0.96151  0.011691  0.006115  0.000995     1.912
   0.11355  0.88719  0.01270  0.96743  0.011318  0.005965  0.001038     1.897
   0.12352  0.87731  0.01405  0.97330  0.010970  0.005821  0.001080     1.885
   0.13349  0.86743  0.01543  0.97921  0.010636  0.005680  0.001122     1.873
   0.14349  0.85753  0.01685  0.98536  0.010301  0.005538  0.001168     1.860
   0.15351  0.84762  0.01830  0.99155  0.009981  0.005400  0.001213     1.848
   0.16353  0.83771  0.01978  0.99794  0.009663  0.005262  0.001262     1.836
   0.17357  0.82778  0.02129  1.00448  0.009353  0.005126  0.001312     1.825
   0.18362  0.81785  0.02282  1.01101  0.009058  0.004994  0.001361     1.814
   0.19369  0.80790  0.02438  1.01777  0.008766  0.004863  0.001414     1.803
   0.20377  0.79795  0.02596  1.02465  0.008481  0.004733  0.001469     1.792
   0.21385  0.78799  0.02756  1.03151  0.008212  0.004608  0.001522     1.782
   0.22396  0.77802  0.02919  1.03879  0.007936  0.004480  0.001582     1.771
   0.23407  0.76804  0.03083  1.04592  0.007680  0.004358  0.001640     1.762
   0.24420  0.75805  0.03249  1.05327  0.007427  0.004238  0.001700     1.753
   0.25434  0.74805  0.03417  1.06093  0.007174  0.004116  0.001766     1.743
