#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  1.02799  0.071191  0.013756 -0.000005     5.175
   0.00377  0.99624 -0.00023  1.02856  0.070544  0.013701 -0.000005     5.149
   0.01072  0.98929 -0.00051  1.02984  0.070416  0.013580 -0.000005     5.185
   0.01845  0.98156 -0.00063  1.03123  0.070147  0.013448 -0.000005     5.216
   0.02661  0.97340 -0.00056  1.03265  0.069763  0.013315 -0.000005     5.240
   0.03500  0.96502 -0.00034  1.03409  0.069269  0.013181 -0.000005     5.255
   0.04347  0.95655  0.00000  1.03550  0.068668  0.013050 -0.000005     5.262
   0.05203  0.94800  0.00043  1.03692  0.067992  0.012921 -0.000005     5.262
   0.06063  0.93942  0.00095  1.03831  0.067252  0.012795 -0.000005     5.256
   0.06925  0.93082  0.00154  1.03971  0.066437  0.012671 -0.000006     5.243
   0.07789  0.92221  0.00220  1.04108  0.065572  0.012550 -0.000006     5.225
   0.08653  0.91359  0.00291  1.04243  0.064655  0.012433 -0.000006     5.200
   0.09519  0.90497  0.00369  1.04376  0.063662  0.012319 -0.000006     5.168
   0.10387  0.89633  0.00453  1.04509  0.062644  0.012208 -0.000006     5.131
   0.11256  0.88769  0.00542  1.04639  0.061549  0.012100 -0.000006     5.087
   0.12126  0.87904  0.00635  1.04767  0.060423  0.011995 -0.000006     5.037
   0.12996  0.87039  0.00733  1.04895  0.059267  0.011893 -0.000006     4.983
   0.13869  0.86172  0.00836  1.05022  0.058048  0.011793 -0.000006     4.922
   0.14742  0.85306  0.00942  1.05146  0.056811  0.011697 -0.000006     4.857
   0.15616  0.84438  0.01051  1.05270  0.055540  0.011603 -0.000006     4.787
   0.16492  0.83570  0.01163  1.05391  0.054227  0.011512 -0.000006     4.710
   0.17367  0.82702  0.01278  1.05512  0.052911  0.011424 -0.000006     4.631
   0.18244  0.81833  0.01397  1.05630  0.051545  0.011340 -0.000005     4.545
   0.19123  0.80963  0.01516  1.05748  0.050178  0.011258 -0.000005     4.457
   0.20000  0.80094  0.01639  1.05863  0.048784  0.011180 -0.000005     4.364
   0.20879  0.79224  0.01762  1.05974  0.047381  0.011105 -0.000004     4.267
   0.21759  0.78353  0.01887  1.06081  0.045965  0.011035 -0.000004     4.165
   0.22639  0.77482  0.02015  1.06183  0.044523  0.010970 -0.000003     4.059
   0.23520  0.76611  0.02143  1.06279  0.043085  0.010910 -0.000002     3.949
   0.24400  0.75740  0.02273  1.06366  0.041647  0.010857 -0.000001     3.836
   0.25283  0.74867  0.02403  1.06444  0.040202  0.010811  0.000001     3.719
   0.26165  0.73995  0.02534  1.06506  0.038752  0.010775  0.000003     3.596
   0.27047  0.73122  0.02666  1.06550  0.037327  0.010749  0.000005     3.473
   0.27931  0.72248  0.02798  1.06569  0.035905  0.010738  0.000008     3.344
   0.28815  0.71374  0.02930  1.06561  0.034495  0.010741  0.000011     3.211
   0.29698  0.70501  0.03063  1.06570  0.033113  0.010736  0.000032     3.084
   0.30581  0.69628  0.03194  1.06775  0.031707  0.010636  0.000102     2.981
   0.31463  0.68756  0.03324  1.07014  0.030347  0.010517  0.000156     2.885
   0.32344  0.67884  0.03455  1.07287  0.028987  0.010384  0.000217     2.792
   0.33224  0.67014  0.03583  1.07604  0.027690  0.010233  0.000276     2.706
   0.34104  0.66143  0.03710  1.07974  0.026408  0.010065  0.000334     2.624
   0.34982  0.65274  0.03836  1.08395  0.025180  0.009882  0.000392     2.548
   0.35861  0.64404  0.03959  1.08864  0.023999  0.009687  0.000450     2.477
   0.36739  0.63534  0.04081  1.09382  0.022860  0.009482  0.000511     2.411
   0.37617  0.62665  0.04200  1.09940  0.021776  0.009270  0.000573     2.349
   0.38493  0.61796  0.04318  1.10542  0.020738  0.009051  0.000640     2.291
   0.39370  0.60927  0.04433  1.11181  0.019751  0.008828  0.000710     2.237
   0.40246  0.60058  0.04545  1.11854  0.018814  0.008604  0.000783     2.187
   0.41122  0.59189  0.04655  1.12558  0.017933  0.008379  0.000858     2.140
   0.41999  0.58319  0.04763  1.13304  0.017081  0.008152  0.000940     2.095
   0.42874  0.57450  0.04867  1.14054  0.016305  0.007932  0.001020     2.056
   0.43749  0.56581  0.04969  1.14852  0.015547  0.007709  0.001108     2.017
   0.44625  0.55711  0.05068  1.15656  0.014850  0.007493  0.001195     1.982
   0.45500  0.54841  0.05164  1.16476  0.014195  0.007283  0.001285     1.949
   0.46375  0.53971  0.05257  1.17319  0.013576  0.007075  0.001377     1.919
   0.47249  0.53101  0.05347  1.18178  0.012991  0.006873  0.001472     1.890
   0.48124  0.52231  0.05433  1.19033  0.012453  0.006679  0.001566     1.864
   0.48998  0.51361  0.05517  1.19922  0.011930  0.006486  0.001666     1.839
   0.49872  0.50491  0.05598  1.20799  0.011452  0.006303  0.001763     1.817
   0.50746  0.49620  0.05674  1.21664  0.011013  0.006129  0.001859     1.797
   0.51620  0.48749  0.05749  1.22573  0.010577  0.005953  0.001962     1.777
   0.52494  0.47878  0.05819  1.23452  0.010184  0.005790  0.002060     1.759
   0.53367  0.47007  0.05886  1.24313  0.009824  0.005636  0.002154     1.743
   0.54241  0.46136  0.05951  1.25239  0.009453  0.005476  0.002261     1.726
   0.55115  0.45264  0.06010  1.26100  0.009133  0.005332  0.002356     1.713
   0.55988  0.44393  0.06067  1.26976  0.008822  0.005191  0.002454     1.699
   0.56861  0.43521  0.06121  1.27878  0.008518  0.005051  0.002556     1.687
