#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.95500  0.030729  0.011540  0.000197     2.663
   0.00377  0.99624 -0.00023  0.95604  0.030472  0.011482  0.000202     2.654
   0.01072  0.98929 -0.00051  0.95721  0.030590  0.011416  0.000191     2.680
   0.01845  0.98156 -0.00063  0.95872  0.030564  0.011331  0.000185     2.697
   0.02661  0.97340 -0.00056  0.96042  0.030433  0.011236  0.000181     2.709
   0.03500  0.96502 -0.00034  0.96229  0.030200  0.011133  0.000180     2.713
   0.04347  0.95655  0.00000  0.96426  0.029890  0.011025  0.000182     2.711
   0.05203  0.94800  0.00043  0.96632  0.029523  0.010914  0.000186     2.705
   0.06063  0.93942  0.00095  0.96844  0.029120  0.010801  0.000191     2.696
   0.06925  0.93082  0.00154  0.97066  0.028663  0.010685  0.000199     2.682
   0.07789  0.92221  0.00220  0.97295  0.028181  0.010567  0.000207     2.667
   0.08653  0.91359  0.00291  0.97532  0.027672  0.010447  0.000218     2.649
   0.09519  0.90497  0.00369  0.97782  0.027113  0.010323  0.000230     2.626
   0.10387  0.89633  0.00453  0.98039  0.026548  0.010198  0.000244     2.603
   0.11256  0.88769  0.00542  0.98312  0.025939  0.010067  0.000261     2.577
   0.12126  0.87904  0.00635  0.98598  0.025318  0.009934  0.000279     2.549
   0.12996  0.87039  0.00733  0.98894  0.024695  0.009798  0.000298     2.520
   0.13869  0.86172  0.00836  0.99212  0.024032  0.009656  0.000321     2.489
   0.14742  0.85306  0.00942  0.99540  0.023380  0.009513  0.000344     2.458
   0.15616  0.84438  0.01051  0.99888  0.022717  0.009366  0.000370     2.426
   0.16492  0.83570  0.01163  1.00257  0.022037  0.009213  0.000399     2.392
   0.17367  0.82702  0.01278  1.00635  0.021385  0.009061  0.000429     2.360
   0.18244  0.81833  0.01397  1.01045  0.020701  0.008900  0.000463     2.326
   0.19123  0.80963  0.01516  1.01466  0.020046  0.008740  0.000498     2.294
   0.20000  0.80094  0.01639  1.01913  0.019382  0.008576  0.000537     2.260
   0.20879  0.79224  0.01762  1.02375  0.018738  0.008410  0.000577     2.228
   0.21759  0.78353  0.01887  1.02860  0.018100  0.008242  0.000620     2.196
   0.22639  0.77482  0.02015  1.03377  0.017456  0.008069  0.000668     2.163
   0.23520  0.76611  0.02143  1.03909  0.016835  0.007896  0.000717     2.132
   0.24400  0.75740  0.02273  1.04459  0.016234  0.007723  0.000769     2.102
   0.25283  0.74867  0.02403  1.05037  0.015639  0.007548  0.000824     2.072
   0.26165  0.73995  0.02534  1.05645  0.015049  0.007370  0.000884     2.042
   0.27047  0.73122  0.02666  1.06255  0.014500  0.007197  0.000943     2.015
   0.27931  0.72248  0.02798  1.06903  0.013948  0.007021  0.001009     1.987
   0.28815  0.71374  0.02930  1.07576  0.013410  0.006844  0.001078     1.959
   0.29698  0.70501  0.03063  1.08264  0.012895  0.006670  0.001149     1.933
   0.30581  0.69628  0.03194  1.08973  0.012397  0.006497  0.001224     1.908
   0.31463  0.68756  0.03324  1.09684  0.011930  0.006330  0.001299     1.885
   0.32344  0.67884  0.03455  1.10443  0.011459  0.006158  0.001381     1.861
   0.33224  0.67014  0.03583  1.11184  0.011030  0.005997  0.001461     1.839
   0.34104  0.66143  0.03710  1.11965  0.010603  0.005833  0.001548     1.818
   0.34982  0.65274  0.03836  1.12730  0.010211  0.005678  0.001632     1.798
   0.35861  0.64404  0.03959  1.13514  0.009832  0.005526  0.001720     1.779
   0.36739  0.63534  0.04081  1.14297  0.009476  0.005378  0.001808     1.762
   0.37617  0.62665  0.04200  1.15080  0.009139  0.005236  0.001897     1.745
   0.38493  0.61796  0.04318  1.15874  0.008816  0.005097  0.001987     1.730
   0.39370  0.60927  0.04433  1.16659  0.008514  0.004964  0.002077     1.715
   0.40246  0.60058  0.04545  1.17464  0.008219  0.004833  0.002171     1.701
   0.41122  0.59189  0.04655  1.18230  0.007954  0.004711  0.002258     1.688
   0.41999  0.58319  0.04763  1.19039  0.007686  0.004587  0.002353     1.675
   0.42874  0.57450  0.04867  1.19795  0.007450  0.004475  0.002440     1.665
   0.43749  0.56581  0.04969  1.20585  0.007212  0.004361  0.002533     1.654
   0.44625  0.55711  0.05068  1.21356  0.006992  0.004253  0.002623     1.644
   0.45500  0.54841  0.05164  1.22118  0.006784  0.004150  0.002712     1.635
   0.46375  0.53971  0.05257  1.22875  0.006585  0.004050  0.002801     1.626
   0.47249  0.53101  0.05347  1.23648  0.006390  0.003951  0.002894     1.617
   0.48124  0.52231  0.05433  1.24371  0.006217  0.003860  0.002977     1.610
   0.48998  0.51361  0.05517  1.25155  0.006033  0.003765  0.003073     1.602
   0.49872  0.50491  0.05598  1.25889  0.005870  0.003679  0.003159     1.596
   0.50746  0.49620  0.05674  1.26580  0.005723  0.003598  0.003237     1.591
