#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.84411  0.007409  0.004286  0.001206     1.729
   0.00408  0.99592  0.00019  0.84926  0.007159  0.004187  0.001267     1.710
   0.01077  0.98925  0.00065  0.85986  0.006678  0.003994  0.001401     1.672
   0.01818  0.98187  0.00132  0.86885  0.006315  0.003838  0.001509     1.646
   0.02634  0.97376  0.00217  0.87815  0.005971  0.003684  0.001622     1.621
   0.03516  0.96499  0.00316  0.88788  0.005641  0.003531  0.001741     1.598
   0.04451  0.95570  0.00422  0.89586  0.005394  0.003409  0.001834     1.582
   0.05416  0.94612  0.00534  0.90364  0.005167  0.003294  0.001924     1.569
   0.06396  0.93638  0.00648  0.90942  0.005010  0.003209  0.001984     1.562
   0.07383  0.92658  0.00766  0.91534  0.004856  0.003124  0.002046     1.554
   0.08374  0.91675  0.00886  0.92006  0.004738  0.003055  0.002089     1.551
   0.09366  0.90690  0.01010  0.92490  0.004621  0.002986  0.002135     1.547
   0.10360  0.89705  0.01138  0.92984  0.004505  0.002918  0.002182     1.544
   0.11355  0.88719  0.01270  0.93495  0.004388  0.002850  0.002233     1.540
   0.12352  0.87731  0.01405  0.93976  0.004281  0.002786  0.002279     1.537
   0.13349  0.86743  0.01543  0.94444  0.004180  0.002724  0.002323     1.534
   0.14349  0.85753  0.01685  0.94954  0.004072  0.002660  0.002375     1.531
   0.15351  0.84762  0.01830  0.95441  0.003972  0.002599  0.002423     1.528
   0.16353  0.83771  0.01978  0.95959  0.003868  0.002537  0.002477     1.525
   0.17357  0.82778  0.02129  0.96482  0.003766  0.002476  0.002532     1.521
   0.18362  0.81785  0.02282  0.96983  0.003671  0.002417  0.002584     1.518
   0.19369  0.80790  0.02438  0.97513  0.003572  0.002358  0.002642     1.515
   0.20377  0.79795  0.02596  0.98040  0.003477  0.002299  0.002700     1.512
   0.21385  0.78799  0.02756  0.98554  0.003387  0.002244  0.002756     1.509
   0.22396  0.77802  0.02919  0.99142  0.003286  0.002183  0.002827     1.505
   0.23407  0.76804  0.03083  0.99662  0.003199  0.002129  0.002885     1.503
   0.24420  0.75805  0.03249  1.00215  0.003109  0.002073  0.002951     1.499
   0.25434  0.74805  0.03417  1.00812  0.003015  0.002016  0.003027     1.495
   0.26449  0.73804  0.03586  1.01355  0.002931  0.001963  0.003093     1.493
   0.27465  0.72802  0.03757  1.01989  0.002836  0.001906  0.003178     1.488
   0.28483  0.71799  0.03928  1.02507  0.002759  0.001857  0.003242     1.486
   0.29502  0.70795  0.04101  1.03135  0.002670  0.001802  0.003329     1.482
   0.30521  0.69791  0.04275  1.03786  0.002581  0.001747  0.003423     1.477
   0.31542  0.68785  0.04449  1.04360  0.002503  0.001698  0.003503     1.474
   0.32564  0.67778  0.04624  1.05006  0.002418  0.001646  0.003600     1.469
   0.33587  0.66770  0.04799  1.05620  0.002339  0.001596  0.003693     1.466
   0.34609  0.65763  0.04974  1.06248  0.002261  0.001547  0.003791     1.462
   0.35632  0.64755  0.05149  1.06882  0.002184  0.001498  0.003893     1.457
   0.36654  0.63748  0.05324  1.07566  0.002104  0.001448  0.004009     1.453
   0.37675  0.62742  0.05498  1.08184  0.002032  0.001402  0.004114     1.449
   0.38695  0.61737  0.05672  1.08927  0.001950  0.001352  0.004250     1.443
   0.39714  0.60733  0.05844  1.09543  0.001882  0.001307  0.004362     1.439
   0.40730  0.59731  0.06015  1.10211  0.001811  0.001262  0.004489     1.435
   0.41745  0.58730  0.06185  1.10878  0.001741  0.001217  0.004620     1.430
   0.42760  0.57730  0.06354  1.11630  0.001667  0.001171  0.004775     1.424
   0.43772  0.56731  0.06521  1.12315  0.001600  0.001127  0.004919     1.420
   0.44784  0.55733  0.06686  1.12995  0.001535  0.001084  0.005066     1.415
   0.45793  0.54737  0.06849  1.13699  0.001470  0.001042  0.005222     1.411
   0.46801  0.53742  0.07010  1.14448  0.001404  0.000998  0.005393     1.406
   0.47808  0.52748  0.07168  1.15076  0.001346  0.000959  0.005534     1.404
   0.48813  0.51755  0.07324  1.15771  0.001288  0.000919  0.005688     1.402
   0.49817  0.50763  0.07478  1.16566  0.001226  0.000876  0.005864     1.399
   0.50818  0.49773  0.07628  1.17208  0.001175  0.000839  0.005984     1.401
   0.51818  0.48784  0.07775  1.17857  0.001127  0.000801  0.006076     1.406
   0.52815  0.47797  0.07919  1.18559  0.001081  0.000764  0.006133     1.416
   0.53811  0.46811  0.08059  1.19156  0.001047  0.000729  0.006073     1.436
   0.54806  0.45826  0.08195  1.19654  0.001029  0.000698  0.005825     1.473
   0.55796  0.44844  0.08327  1.20126  0.001033  0.000670  0.005299     1.543
   0.56787  0.43862  0.08455  1.20540  0.001084  0.000645  0.004292     1.681
   0.57773  0.42883  0.08578  1.21206  0.001231  0.000620  0.002651     1.984
   0.58759  0.41905  0.08697  1.23812  0.001520  0.000561  0.000818     2.712
   0.59741  0.40929  0.08810  1.29985  0.001927  0.000426 -0.000183     4.524
   0.60721  0.39955  0.08918  1.30371  0.002060  0.000418 -0.000220     4.925
   0.61698  0.38983  0.09020  1.30738  0.002082  0.000411 -0.000229     5.068
   0.62674  0.38012  0.09116  1.31099  0.002032  0.000403 -0.000233     5.036
   0.63645  0.37045  0.09206  1.31471  0.001934  0.000396 -0.000232     4.880
   0.64614  0.36080  0.09290  1.31874  0.001794  0.000389 -0.000215     4.613
   0.65578  0.35119  0.09366  1.32326  0.001652  0.000381 -0.000176     4.337
   0.66535  0.34164  0.09434  1.32825  0.001503  0.000372 -0.000091     4.036
   0.67486  0.33215  0.09494  1.33394  0.001354  0.000363  0.000061     3.728
   0.68431  0.32272  0.09545  1.34064  0.001214  0.000353  0.000291     3.441
   0.69369  0.31335  0.09585  1.34781  0.001110  0.000342  0.000519     3.247
   0.70300  0.30404  0.09615  1.35537  0.001018  0.000331  0.000781     3.082
