#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93397  0.008727  0.005226  0.002024     1.670
   0.00377  0.99624 -0.00023  0.93346  0.008774  0.005232  0.001997     1.677
   0.01072  0.98929 -0.00051  0.92885  0.009078  0.005321  0.001875     1.706
   0.01845  0.98156 -0.00063  0.92683  0.009251  0.005356  0.001799     1.727
   0.02661  0.97340 -0.00056  0.92659  0.009323  0.005352  0.001754     1.742
   0.03500  0.96502 -0.00034  0.92762  0.009320  0.005322  0.001733     1.751
   0.04347  0.95655  0.00000  0.92949  0.009265  0.005273  0.001726     1.757
   0.05203  0.94800  0.00043  0.93185  0.009183  0.005215  0.001729     1.761
   0.06063  0.93942  0.00095  0.93448  0.009084  0.005151  0.001736     1.764
   0.06925  0.93082  0.00154  0.93758  0.008960  0.005079  0.001752     1.764
   0.07789  0.92221  0.00220  0.94085  0.008827  0.005004  0.001770     1.764
   0.08653  0.91359  0.00291  0.94428  0.008689  0.004928  0.001792     1.763
   0.09519  0.90497  0.00369  0.94829  0.008520  0.004841  0.001825     1.760
   0.10387  0.89633  0.00453  0.95227  0.008358  0.004757  0.001857     1.757
   0.11256  0.88769  0.00542  0.95674  0.008174  0.004665  0.001899     1.752
   0.12126  0.87904  0.00635  0.96129  0.007991  0.004574  0.001943     1.747
   0.12996  0.87039  0.00733  0.96586  0.007813  0.004484  0.001987     1.742
   0.13869  0.86172  0.00836  0.97110  0.007608  0.004385  0.002045     1.735
   0.14742  0.85306  0.00942  0.97614  0.007419  0.004292  0.002099     1.728
   0.15616  0.84438  0.01051  0.98134  0.007230  0.004198  0.002156     1.722
   0.16492  0.83570  0.01163  0.98706  0.007024  0.004099  0.002226     1.714
   0.17367  0.82702  0.01278  0.99224  0.006848  0.004010  0.002283     1.708
   0.18244  0.81833  0.01397  0.99833  0.006642  0.003910  0.002361     1.699
   0.19123  0.80963  0.01516  1.00391  0.006464  0.003820  0.002428     1.692
   0.20000  0.80094  0.01639  1.01002  0.006272  0.003725  0.002508     1.684
