#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.85211  0.007994  0.004543  0.001067     1.760
   0.00408  0.99592  0.00019  0.85777  0.007693  0.004428  0.001131     1.737
   0.01077  0.98925  0.00065  0.86844  0.007168  0.004224  0.001255     1.697
   0.01818  0.98187  0.00132  0.87718  0.006790  0.004065  0.001352     1.670
   0.02634  0.97376  0.00217  0.88625  0.006431  0.003908  0.001451     1.646
   0.03516  0.96499  0.00316  0.89582  0.006083  0.003750  0.001558     1.622
   0.04451  0.95570  0.00422  0.90386  0.005817  0.003622  0.001642     1.606
   0.05416  0.94612  0.00534  0.91176  0.005572  0.003501  0.001724     1.592
   0.06396  0.93638  0.00648  0.91785  0.005399  0.003408  0.001780     1.584
   0.07383  0.92658  0.00766  0.92407  0.005228  0.003316  0.001838     1.577
   0.08374  0.91675  0.00886  0.92918  0.005097  0.003241  0.001880     1.573
   0.09366  0.90690  0.01010  0.93442  0.004966  0.003166  0.001924     1.569
   0.10360  0.89705  0.01138  0.93973  0.004837  0.003092  0.001969     1.565
   0.11355  0.88719  0.01270  0.94527  0.004707  0.003016  0.002018     1.560
   0.12352  0.87731  0.01405  0.95049  0.004588  0.002947  0.002062     1.557
   0.13349  0.86743  0.01543  0.95560  0.004476  0.002880  0.002104     1.554
   0.14349  0.85753  0.01685  0.96112  0.004357  0.002810  0.002153     1.551
   0.15351  0.84762  0.01830  0.96646  0.004246  0.002744  0.002199     1.548
   0.16353  0.83771  0.01978  0.97207  0.004132  0.002676  0.002250     1.544
   0.17357  0.82778  0.02129  0.97776  0.004020  0.002610  0.002303     1.541
   0.18362  0.81785  0.02282  0.98325  0.003916  0.002546  0.002352     1.538
   0.19369  0.80790  0.02438  0.98902  0.003809  0.002482  0.002407     1.534
   0.20377  0.79795  0.02596  0.99483  0.003704  0.002419  0.002462     1.531
   0.21385  0.78799  0.02756  1.00045  0.003606  0.002359  0.002514     1.529
   0.22396  0.77802  0.02919  1.00681  0.003498  0.002294  0.002580     1.525
   0.23407  0.76804  0.03083  1.01256  0.003403  0.002236  0.002635     1.522
   0.24420  0.75805  0.03249  1.01860  0.003306  0.002177  0.002696     1.519
   0.25434  0.74805  0.03417  1.02513  0.003205  0.002115  0.002767     1.515
   0.26449  0.73804  0.03586  1.03111  0.003115  0.002059  0.002828     1.513
   0.27465  0.72802  0.03757  1.03802  0.003013  0.001998  0.002907     1.508
   0.28483  0.71799  0.03928  1.04381  0.002931  0.001946  0.002966     1.506
   0.29502  0.70795  0.04101  1.05064  0.002837  0.001888  0.003045     1.503
   0.30521  0.69791  0.04275  1.05772  0.002742  0.001830  0.003130     1.498
   0.31542  0.68785  0.04449  1.06419  0.002658  0.001777  0.003205     1.495
   0.32564  0.67778  0.04624  1.07122  0.002569  0.001723  0.003292     1.492
   0.33587  0.66770  0.04799  1.07800  0.002486  0.001670  0.003376     1.488
   0.34609  0.65763  0.04974  1.08502  0.002403  0.001618  0.003466     1.485
