#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.95582  0.031131  0.011591  0.000188     2.686
   0.00377  0.99624 -0.00023  0.95684  0.030869  0.011533  0.000192     2.677
   0.01072  0.98929 -0.00051  0.95804  0.030985  0.011465  0.000182     2.703
   0.01845  0.98156 -0.00063  0.95955  0.030956  0.011379  0.000175     2.720
   0.02661  0.97340 -0.00056  0.96126  0.030823  0.011283  0.000172     2.732
   0.03500  0.96502 -0.00034  0.96312  0.030588  0.011180  0.000171     2.736
   0.04347  0.95655  0.00000  0.96508  0.030275  0.011072  0.000173     2.734
   0.05203  0.94800  0.00043  0.96712  0.029905  0.010961  0.000176     2.728
   0.06063  0.93942  0.00095  0.96922  0.029498  0.010848  0.000182     2.719
   0.06925  0.93082  0.00154  0.97142  0.029036  0.010733  0.000189     2.705
   0.07789  0.92221  0.00220  0.97368  0.028550  0.010615  0.000197     2.690
   0.08653  0.91359  0.00291  0.97601  0.028036  0.010496  0.000207     2.671
   0.09519  0.90497  0.00369  0.97847  0.027471  0.010373  0.000220     2.648
   0.10387  0.89633  0.00453  0.98101  0.026900  0.010248  0.000233     2.625
   0.11256  0.88769  0.00542  0.98370  0.026285  0.010119  0.000250     2.598
   0.12126  0.87904  0.00635  0.98650  0.025657  0.009986  0.000267     2.569
   0.12996  0.87039  0.00733  0.98942  0.025027  0.009852  0.000286     2.540
   0.13869  0.86172  0.00836  0.99255  0.024357  0.009711  0.000309     2.508
   0.14742  0.85306  0.00942  0.99578  0.023698  0.009569  0.000332     2.477
   0.15616  0.84438  0.01051  0.99920  0.023026  0.009422  0.000358     2.444
   0.16492  0.83570  0.01163  1.00284  0.022338  0.009270  0.000386     2.410
   0.17367  0.82702  0.01278  1.00658  0.021677  0.009118  0.000415     2.377
   0.18244  0.81833  0.01397  1.01062  0.020985  0.008959  0.000449     2.342
   0.19123  0.80963  0.01516  1.01477  0.020321  0.008799  0.000484     2.309
   0.20000  0.80094  0.01639  1.01919  0.019648  0.008635  0.000522     2.275
   0.20879  0.79224  0.01762  1.02376  0.018994  0.008470  0.000562     2.243
   0.21759  0.78353  0.01887  1.02856  0.018347  0.008302  0.000604     2.210
   0.22639  0.77482  0.02015  1.03367  0.017694  0.008128  0.000651     2.177
   0.23520  0.76611  0.02143  1.03895  0.017064  0.007955  0.000700     2.145
   0.24400  0.75740  0.02273  1.04441  0.016454  0.007782  0.000751     2.114
   0.25283  0.74867  0.02403  1.05014  0.015850  0.007607  0.000806     2.084
   0.26165  0.73995  0.02534  1.05618  0.015251  0.007428  0.000866     2.053
   0.27047  0.73122  0.02666  1.06225  0.014693  0.007255  0.000925     2.025
   0.27931  0.72248  0.02798  1.06869  0.014132  0.007078  0.000990     1.997
   0.28815  0.71374  0.02930  1.07538  0.013586  0.006900  0.001058     1.969
   0.29698  0.70501  0.03063  1.08224  0.013063  0.006725  0.001129     1.942
   0.30581  0.69628  0.03194  1.08930  0.012557  0.006551  0.001204     1.917
   0.31463  0.68756  0.03324  1.09640  0.012083  0.006383  0.001278     1.893
   0.32344  0.67884  0.03455  1.10395  0.011604  0.006210  0.001360     1.869
   0.33224  0.67014  0.03583  1.11136  0.011168  0.006047  0.001440     1.847
   0.34104  0.66143  0.03710  1.11915  0.010734  0.005882  0.001527     1.825
   0.34982  0.65274  0.03836  1.12679  0.010336  0.005726  0.001611     1.805
   0.35861  0.64404  0.03959  1.13463  0.009951  0.005572  0.001699     1.786
   0.36739  0.63534  0.04081  1.14246  0.009589  0.005424  0.001786     1.768
   0.37617  0.62665  0.04200  1.15029  0.009247  0.005280  0.001875     1.751
   0.38493  0.61796  0.04318  1.15823  0.008919  0.005140  0.001965     1.735
   0.39370  0.60927  0.04433  1.16609  0.008612  0.005006  0.002055     1.720
   0.40246  0.60058  0.04545  1.17415  0.008312  0.004873  0.002149     1.706
   0.41122  0.59189  0.04655  1.18182  0.008043  0.004750  0.002236     1.693
   0.41999  0.58319  0.04763  1.18992  0.007771  0.004625  0.002332     1.680
   0.42874  0.57450  0.04867  1.19750  0.007532  0.004512  0.002418     1.669
   0.43749  0.56581  0.04969  1.20541  0.007290  0.004397  0.002511     1.658
   0.44625  0.55711  0.05068  1.21314  0.007067  0.004288  0.002602     1.648
   0.45500  0.54841  0.05164  1.22077  0.006855  0.004183  0.002691     1.639
   0.46375  0.53971  0.05257  1.22836  0.006654  0.004082  0.002780     1.630
   0.47249  0.53101  0.05347  1.23611  0.006456  0.003982  0.002872     1.621
   0.48124  0.52231  0.05433  1.24336  0.006281  0.003891  0.002956     1.614
   0.48998  0.51361  0.05517  1.25122  0.006095  0.003795  0.003052     1.606
   0.49872  0.50491  0.05598  1.25858  0.005929  0.003708  0.003138     1.599
   0.50746  0.49620  0.05674  1.26551  0.005780  0.003627  0.003217     1.594
   0.51620  0.48749  0.05749  1.27325  0.005617  0.003539  0.003312     1.587
   0.52494  0.47878  0.05819  1.28057  0.005469  0.003459  0.003399     1.581
   0.53367  0.47007  0.05886  1.28728  0.005340  0.003386  0.003474     1.577
   0.54241  0.46136  0.05951  1.29510  0.005191  0.003304  0.003572     1.571
   0.55115  0.45264  0.06010  1.30179  0.005070  0.003235  0.003647     1.567
   0.55988  0.44393  0.06067  1.30899  0.004943  0.003162  0.003733     1.563
   0.56861  0.43521  0.06121  1.31633  0.004817  0.003091  0.003822     1.558
   0.57735  0.42649  0.06171  1.32386  0.004691  0.003019  0.003916     1.554
   0.58607  0.41778  0.06217  1.33050  0.004586  0.002956  0.003990     1.551
   0.59480  0.40906  0.06260  1.33852  0.004459  0.002884  0.004095     1.546
   0.60353  0.40034  0.06298  1.34487  0.004365  0.002826  0.004164     1.544
   0.61226  0.39162  0.06334  1.35215  0.004258  0.002763  0.004253     1.541
   0.62098  0.38290  0.06365  1.35945  0.004154  0.002701  0.004342     1.538
   0.62971  0.37418  0.06393  1.36656  0.004056  0.002641  0.004428     1.536
   0.63842  0.36547  0.06417  1.37475  0.003944  0.002576  0.004537     1.531
   0.64714  0.35675  0.06437  1.38183  0.003853  0.002519  0.004622     1.529
   0.65585  0.34804  0.06452  1.38923  0.003759  0.002462  0.004714     1.527
   0.66457  0.33932  0.06464  1.39711  0.003661  0.002403  0.004817     1.524
   0.67328  0.33061  0.06471  1.40438  0.003575  0.002349  0.004906     1.522
   0.68199  0.32190  0.06474  1.41214  0.003484  0.002293  0.005006     1.520
   0.69069  0.31320  0.06473  1.42022  0.003393  0.002236  0.005114     1.517
   0.69940  0.30450  0.06467  1.42825  0.003304  0.002181  0.005220     1.515
   0.70809  0.29581  0.06457  1.43692  0.003212  0.002125  0.005342     1.512
   0.71678  0.28712  0.06442  1.44505  0.003128  0.002072  0.005451     1.510
   0.72547  0.27843  0.06422  1.45375  0.003040  0.002017  0.005574     1.507
   0.73414  0.26976  0.06396  1.46192  0.002961  0.001967  0.005683     1.505
   0.74282  0.26109  0.06366  1.47054  0.002880  0.001915  0.005803     1.504
   0.75150  0.25242  0.06331  1.47991  0.002794  0.001862  0.005942     1.501
   0.76016  0.24377  0.06290  1.48891  0.002714  0.001811  0.006071     1.499
   0.76881  0.23513  0.06243  1.49810  0.002636  0.001761  0.006205     1.497
   0.77746  0.22649  0.06190  1.50758  0.002557  0.001710  0.006345     1.495
   0.78610  0.21787  0.06131  1.51794  0.002474  0.001658  0.006509     1.492
   0.79474  0.20926  0.06065  1.52731  0.002402  0.001611  0.006646     1.491
   0.80336  0.20067  0.05993  1.53680  0.002331  0.001564  0.006784     1.490
   0.81198  0.19209  0.05914  1.54785  0.002251  0.001513  0.006963     1.487
   0.82059  0.18352  0.05828  1.55850  0.002177  0.001465  0.007130     1.486
   0.82918  0.17498  0.05735  1.56933  0.002105  0.001418  0.007301     1.484
   0.83776  0.16646  0.05634  1.58079  0.002031  0.001370  0.007487     1.483
   0.84634  0.15795  0.05525  1.59221  0.001961  0.001323  0.007668     1.482
   0.85490  0.14947  0.05408  1.60395  0.001891  0.001277  0.007855     1.481
   0.86345  0.14101  0.05282  1.61675  0.001819  0.001229  0.008069     1.480
   0.87199  0.13258  0.05148  1.63019  0.001747  0.001181  0.008298     1.479
