#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94219  0.003921  0.002694  0.002425     1.455
   0.00377  0.99624 -0.00023  0.93885  0.003987  0.002722  0.002365     1.465
   0.01072  0.98929 -0.00051  0.92620  0.004262  0.002845  0.002154     1.498
   0.01845  0.98156 -0.00063  0.91996  0.004415  0.002903  0.002037     1.521
   0.02661  0.97340 -0.00056  0.91763  0.004482  0.002920  0.001975     1.535
   0.03500  0.96502 -0.00034  0.91751  0.004497  0.002911  0.001944     1.545
   0.04347  0.95655  0.00000  0.91900  0.004472  0.002885  0.001936     1.550
   0.05203  0.94800  0.00043  0.92098  0.004436  0.002853  0.001934     1.555
   0.06063  0.93942  0.00095  0.92341  0.004389  0.002817  0.001937     1.558
   0.06925  0.93082  0.00154  0.92638  0.004330  0.002775  0.001949     1.560
   0.07789  0.92221  0.00220  0.92954  0.004268  0.002732  0.001962     1.562
   0.08653  0.91359  0.00291  0.93279  0.004205  0.002689  0.001977     1.564
   0.09519  0.90497  0.00369  0.93702  0.004120  0.002636  0.002006     1.563
   0.10387  0.89633  0.00453  0.94091  0.004045  0.002587  0.002030     1.563
   0.11256  0.88769  0.00542  0.94561  0.003954  0.002532  0.002066     1.562
   0.12126  0.87904  0.00635  0.95022  0.003867  0.002478  0.002100     1.560
   0.12996  0.87039  0.00733  0.95477  0.003784  0.002427  0.002134     1.559
   0.13869  0.86172  0.00836  0.96038  0.003682  0.002367  0.002184     1.556
   0.14742  0.85306  0.00942  0.96547  0.003592  0.002312  0.002227     1.554
   0.15616  0.84438  0.01051  0.97061  0.003504  0.002259  0.002270     1.552
   0.16492  0.83570  0.01163  0.97661  0.003403  0.002199  0.002327     1.547
   0.17367  0.82702  0.01278  0.98149  0.003325  0.002150  0.002366     1.546
   0.18244  0.81833  0.01397  0.98795  0.003222  0.002090  0.002433     1.542
   0.19123  0.80963  0.01516  0.99324  0.003141  0.002040  0.002479     1.540
   0.20000  0.80094  0.01639  0.99951  0.003047  0.001984  0.002543     1.536
   0.20879  0.79224  0.01762  1.00510  0.002967  0.001934  0.002596     1.534
   0.21759  0.78353  0.01887  1.01089  0.002885  0.001884  0.002652     1.531
   0.22639  0.77482  0.02015  1.01757  0.002793  0.001830  0.002726     1.527
   0.23520  0.76611  0.02143  1.02364  0.002713  0.001780  0.002789     1.524
   0.24400  0.75740  0.02273  1.02976  0.002634  0.001732  0.002854     1.521
   0.25283  0.74867  0.02403  1.03600  0.002556  0.001684  0.002922     1.518
