#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.90526  0.002716  0.001941  0.002998     1.399
   0.00377  0.99624 -0.00023  0.89917  0.002792  0.001979  0.002889     1.411
   0.01072  0.98929 -0.00051  0.88830  0.002941  0.002051  0.002692     1.434
   0.01845  0.98156 -0.00063  0.88295  0.003015  0.002081  0.002587     1.449
   0.02661  0.97340 -0.00056  0.88189  0.003022  0.002076  0.002554     1.456
   0.03500  0.96502 -0.00034  0.88242  0.003004  0.002058  0.002545     1.460
   0.04347  0.95655  0.00000  0.88492  0.002955  0.002024  0.002570     1.460
   0.05203  0.94800  0.00043  0.88708  0.002912  0.001993  0.002588     1.461
   0.06063  0.93942  0.00095  0.89006  0.002856  0.001956  0.002621     1.460
   0.06925  0.93082  0.00154  0.89283  0.002805  0.001921  0.002649     1.460
   0.07789  0.92221  0.00220  0.89581  0.002751  0.001884  0.002681     1.460
   0.08653  0.91359  0.00291  0.89892  0.002696  0.001848  0.002715     1.459
   0.09519  0.90497  0.00369  0.90294  0.002630  0.001805  0.002765     1.457
   0.10387  0.89633  0.00453  0.90644  0.002572  0.001766  0.002806     1.456
   0.11256  0.88769  0.00542  0.91075  0.002504  0.001723  0.002863     1.453
   0.12126  0.87904  0.00635  0.91468  0.002442  0.001682  0.002912     1.452
   0.12996  0.87039  0.00733  0.91900  0.002377  0.001640  0.002970     1.450
   0.13869  0.86172  0.00836  0.92406  0.002305  0.001594  0.003041     1.446
   0.14742  0.85306  0.00942  0.92865  0.002240  0.001552  0.003105     1.444
   0.15616  0.84438  0.01051  0.93292  0.002180  0.001512  0.003163     1.442
   0.16492  0.83570  0.01163  0.93819  0.002110  0.001467  0.003241     1.439
   0.17367  0.82702  0.01278  0.94223  0.002055  0.001429  0.003294     1.438
   0.18244  0.81833  0.01397  0.94811  0.001983  0.001383  0.003384     1.434
   0.19123  0.80963  0.01516  0.95235  0.001929  0.001345  0.003440     1.434
   0.20000  0.80094  0.01639  0.95785  0.001865  0.001302  0.003521     1.432
   0.20879  0.79224  0.01762  0.96230  0.001812  0.001265  0.003579     1.432
   0.21759  0.78353  0.01887  0.96701  0.001758  0.001227  0.003638     1.433
   0.22639  0.77482  0.02015  0.97245  0.001701  0.001187  0.003709     1.433
   0.23520  0.76611  0.02143  0.97719  0.001652  0.001150  0.003758     1.436
   0.24400  0.75740  0.02273  0.98222  0.001602  0.001113  0.003805     1.440
   0.25283  0.74867  0.02403  0.98677  0.001560  0.001078  0.003829     1.447
   0.26165  0.73995  0.02534  0.99214  0.001515  0.001041  0.003853     1.455
   0.27047  0.73122  0.02666  0.99660  0.001480  0.001008  0.003833     1.469
   0.27931  0.72248  0.02798  1.00127  0.001450  0.000975  0.003783     1.488
   0.28815  0.71374  0.02930  1.00593  0.001428  0.000943  0.003685     1.515
   0.29698  0.70501  0.03063  1.01066  0.001416  0.000912  0.003524     1.553
   0.30581  0.69628  0.03194  1.01477  0.001424  0.000884  0.003254     1.611
   0.31463  0.68756  0.03324  1.01868  0.001460  0.000859  0.002852     1.700
   0.32344  0.67884  0.03455  1.02421  0.001524  0.000831  0.002324     1.835
   0.33224  0.67014  0.03583  1.03132  0.001647  0.000800  0.001637     2.059
   0.34104  0.66143  0.03710  1.04395  0.001832  0.000755  0.000912     2.427
   0.34982  0.65274  0.03836  1.06435  0.002067  0.000687  0.000341     3.009
   0.35861  0.64404  0.03959  1.08967  0.002290  0.000605  0.000012     3.788
   0.36739  0.63534  0.04081  1.09351  0.002394  0.000592 -0.000049     4.043
   0.37617  0.62665  0.04200  1.09539  0.002425  0.000586 -0.000066     4.136
   0.38493  0.61796  0.04318  1.09730  0.002408  0.000580 -0.000069     4.151
   0.39370  0.60927  0.04433  1.09926  0.002375  0.000574 -0.000068     4.136
   0.40246  0.60058  0.04545  1.10128  0.002311  0.000568 -0.000056     4.069
   0.41122  0.59189  0.04655  1.10337  0.002246  0.000562 -0.000042     3.998
   0.41999  0.58319  0.04763  1.10558  0.002159  0.000555 -0.000016     3.889
   0.42874  0.57450  0.04867  1.10785  0.002091  0.000549  0.000006     3.811
   0.43749  0.56581  0.04969  1.11029  0.002004  0.000542  0.000044     3.700
   0.44625  0.55711  0.05068  1.11285  0.001924  0.000534  0.000083     3.602
   0.45500  0.54841  0.05164  1.11554  0.001847  0.000527  0.000129     3.505
   0.46375  0.53971  0.05257  1.11834  0.001774  0.000519  0.000177     3.418
   0.47249  0.53101  0.05347  1.12127  0.001702  0.000511  0.000233     3.330
   0.48124  0.52231  0.05433  1.12408  0.001649  0.000504  0.000275     3.274
   0.48998  0.51361  0.05517  1.12722  0.001581  0.000495  0.000341     3.192
   0.49872  0.50491  0.05598  1.13025  0.001525  0.000487  0.000398     3.131
   0.50746  0.49620  0.05674  1.13293  0.001488  0.000480  0.000432     3.100
   0.51620  0.48749  0.05749  1.13609  0.001433  0.000472  0.000499     3.039
   0.52494  0.47878  0.05819  1.13897  0.001391  0.000464  0.000551     2.998
   0.53367  0.47007  0.05886  1.14149  0.001361  0.000457  0.000583     2.978
   0.54241  0.46136  0.05951  1.14470  0.001311  0.000449  0.000660     2.922
   0.55115  0.45264  0.06010  1.14703  0.001285  0.000442  0.000688     2.909
   0.55988  0.44393  0.06067  1.14957  0.001255  0.000435  0.000730     2.886
   0.56861  0.43521  0.06121  1.15236  0.001218  0.000427  0.000791     2.852
   0.57735  0.42649  0.06171  1.15489  0.001187  0.000420  0.000843     2.826
   0.58607  0.41778  0.06217  1.15702  0.001164  0.000413  0.000873     2.816
   0.59480  0.40906  0.06260  1.15978  0.001129  0.000406  0.000945     2.781
   0.60353  0.40034  0.06298  1.16142  0.001114  0.000400  0.000956     2.784
   0.61226  0.39162  0.06334  1.16379  0.001086  0.000393  0.001010     2.763
   0.62098  0.38290  0.06365  1.16587  0.001062  0.000386  0.001053     2.749
   0.62971  0.37418  0.06393  1.16766  0.001043  0.000380  0.001080     2.744
   0.63842  0.36547  0.06417  1.17030  0.001010  0.000373  0.001164     2.712
   0.64714  0.35675  0.06437  1.17189  0.000992  0.000366  0.001193     2.708
   0.65585  0.34804  0.06452  1.17372  0.000971  0.000360  0.001238     2.696
   0.66457  0.33932  0.06464  1.17566  0.000947  0.000353  0.001298     2.680
   0.67328  0.33061  0.06471  1.17706  0.000929  0.000347  0.001328     2.677
   0.68199  0.32190  0.06474  1.17854  0.000911  0.000341  0.001365     2.672
   0.69069  0.31320  0.06473  1.18047  0.000886  0.000334  0.001437     2.654
