#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.90523  0.002718  0.001941  0.002997     1.400
   0.00377  0.99624 -0.00023  0.89914  0.002795  0.001980  0.002888     1.412
   0.01072  0.98929 -0.00051  0.88826  0.002944  0.002051  0.002691     1.435
   0.01845  0.98156 -0.00063  0.88291  0.003018  0.002081  0.002587     1.450
   0.02661  0.97340 -0.00056  0.88184  0.003025  0.002077  0.002553     1.457
   0.03500  0.96502 -0.00034  0.88237  0.003007  0.002059  0.002544     1.461
   0.04347  0.95655  0.00000  0.88486  0.002958  0.002025  0.002569     1.461
   0.05203  0.94800  0.00043  0.88703  0.002915  0.001994  0.002587     1.462
   0.06063  0.93942  0.00095  0.89001  0.002859  0.001957  0.002619     1.461
   0.06925  0.93082  0.00154  0.89278  0.002808  0.001922  0.002648     1.461
   0.07789  0.92221  0.00220  0.89576  0.002754  0.001885  0.002679     1.461
   0.08653  0.91359  0.00291  0.89887  0.002699  0.001848  0.002713     1.460
   0.09519  0.90497  0.00369  0.90289  0.002633  0.001806  0.002764     1.458
   0.10387  0.89633  0.00453  0.90639  0.002575  0.001767  0.002805     1.457
   0.11256  0.88769  0.00542  0.91070  0.002507  0.001724  0.002861     1.454
   0.12126  0.87904  0.00635  0.91464  0.002445  0.001683  0.002911     1.453
   0.12996  0.87039  0.00733  0.91896  0.002380  0.001641  0.002968     1.451
   0.13869  0.86172  0.00836  0.92401  0.002308  0.001595  0.003040     1.447
   0.14742  0.85306  0.00942  0.92861  0.002243  0.001552  0.003103     1.445
   0.15616  0.84438  0.01051  0.93289  0.002182  0.001512  0.003161     1.443
   0.16492  0.83570  0.01163  0.93816  0.002113  0.001467  0.003238     1.440
   0.17367  0.82702  0.01278  0.94220  0.002058  0.001430  0.003291     1.439
   0.18244  0.81833  0.01397  0.94809  0.001986  0.001383  0.003381     1.435
   0.19123  0.80963  0.01516  0.95233  0.001932  0.001346  0.003437     1.435
   0.20000  0.80094  0.01639  0.95783  0.001867  0.001303  0.003519     1.433
   0.20879  0.79224  0.01762  0.96229  0.001814  0.001266  0.003576     1.433
   0.21759  0.78353  0.01887  0.96700  0.001761  0.001228  0.003635     1.434
   0.22639  0.77482  0.02015  0.97245  0.001703  0.001187  0.003706     1.435
   0.23520  0.76611  0.02143  0.97719  0.001654  0.001151  0.003755     1.437
   0.24400  0.75740  0.02273  0.98222  0.001605  0.001113  0.003802     1.441
   0.25283  0.74867  0.02403  0.98678  0.001562  0.001078  0.003825     1.448
   0.26165  0.73995  0.02534  0.99216  0.001517  0.001041  0.003850     1.457
   0.27047  0.73122  0.02666  0.99662  0.001483  0.001008  0.003829     1.471
   0.27931  0.72248  0.02798  1.00130  0.001453  0.000975  0.003779     1.490
   0.28815  0.71374  0.02930  1.00598  0.001430  0.000943  0.003682     1.516
   0.29698  0.70501  0.03063  1.01071  0.001418  0.000912  0.003521     1.554
   0.30581  0.69628  0.03194  1.01483  0.001426  0.000885  0.003252     1.612
   0.31463  0.68756  0.03324  1.01876  0.001461  0.000859  0.002852     1.701
   0.32344  0.67884  0.03455  1.02429  0.001525  0.000831  0.002326     1.835
   0.33224  0.67014  0.03583  1.03138  0.001647  0.000801  0.001643     2.057
   0.34104  0.66143  0.03710  1.04393  0.001831  0.000756  0.000920     2.423
   0.34982  0.65274  0.03836  1.06418  0.002064  0.000688  0.000347     2.999
   0.35861  0.64404  0.03959  1.08930  0.002287  0.000606  0.000017     3.772
   0.36739  0.63534  0.04081  1.09369  0.002394  0.000592 -0.000048     4.042
   0.37617  0.62665  0.04200  1.09557  0.002425  0.000586 -0.000066     4.137
   0.38493  0.61796  0.04318  1.09749  0.002410  0.000580 -0.000070     4.153
   0.39370  0.60927  0.04433  1.09945  0.002377  0.000574 -0.000068     4.139
   0.40246  0.60058  0.04545  1.10146  0.002314  0.000568 -0.000057     4.073
   0.41122  0.59189  0.04655  1.10355  0.002248  0.000562 -0.000043     4.002
   0.41999  0.58319  0.04763  1.10575  0.002162  0.000555 -0.000017     3.894
   0.42874  0.57450  0.04867  1.10803  0.002093  0.000549  0.000005     3.816
   0.43749  0.56581  0.04969  1.11046  0.002007  0.000542  0.000043     3.705
   0.44625  0.55711  0.05068  1.11302  0.001927  0.000534  0.000082     3.606
   0.45500  0.54841  0.05164  1.11571  0.001849  0.000527  0.000128     3.509
   0.46375  0.53971  0.05257  1.11850  0.001777  0.000519  0.000176     3.421
   0.47249  0.53101  0.05347  1.12144  0.001705  0.000511  0.000232     3.334
   0.48124  0.52231  0.05433  1.12425  0.001651  0.000504  0.000273     3.278
   0.48998  0.51361  0.05517  1.12739  0.001583  0.000495  0.000339     3.196
   0.49872  0.50491  0.05598  1.13041  0.001527  0.000487  0.000397     3.134
   0.50746  0.49620  0.05674  1.13310  0.001490  0.000480  0.000431     3.103
   0.51620  0.48749  0.05749  1.13626  0.001435  0.000472  0.000498     3.042
   0.52494  0.47878  0.05819  1.13914  0.001392  0.000464  0.000550     3.001
   0.53367  0.47007  0.05886  1.14166  0.001362  0.000457  0.000582     2.981
   0.54241  0.46136  0.05951  1.14488  0.001312  0.000449  0.000659     2.925
   0.55115  0.45264  0.06010  1.14722  0.001286  0.000442  0.000687     2.911
   0.55988  0.44393  0.06067  1.14976  0.001256  0.000435  0.000729     2.888
