#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.87464  0.010014  0.005472  0.000798     1.830
   0.00408  0.99592  0.00019  0.87993  0.009651  0.005345  0.000847     1.806
   0.01077  0.98925  0.00065  0.88885  0.009089  0.005141  0.000931     1.768
   0.01818  0.98187  0.00132  0.89631  0.008676  0.004978  0.000996     1.743
   0.02634  0.97376  0.00217  0.90431  0.008266  0.004811  0.001065     1.718
   0.03516  0.96499  0.00316  0.91293  0.007860  0.004639  0.001140     1.694
   0.04451  0.95570  0.00422  0.92060  0.007533  0.004492  0.001203     1.677
   0.05416  0.94612  0.00534  0.92829  0.007226  0.004350  0.001265     1.661
   0.06396  0.93638  0.00648  0.93472  0.006993  0.004234  0.001311     1.652
   0.07383  0.92658  0.00766  0.94126  0.006766  0.004121  0.001359     1.642
   0.08374  0.91675  0.00886  0.94696  0.006583  0.004024  0.001396     1.636
   0.09366  0.90690  0.01010  0.95284  0.006400  0.003927  0.001435     1.630
   0.10360  0.89705  0.01138  0.95873  0.006224  0.003832  0.001475     1.624
   0.11355  0.88719  0.01270  0.96493  0.006044  0.003736  0.001518     1.618
   0.12352  0.87731  0.01405  0.97087  0.005879  0.003646  0.001558     1.613
   0.13349  0.86743  0.01543  0.97674  0.005724  0.003559  0.001596     1.608
   0.14349  0.85753  0.01685  0.98297  0.005562  0.003470  0.001640     1.603
   0.15351  0.84762  0.01830  0.98910  0.005410  0.003385  0.001681     1.598
   0.16353  0.83771  0.01978  0.99548  0.005256  0.003299  0.001726     1.593
   0.17357  0.82778  0.02129  1.00198  0.005105  0.003214  0.001773     1.588
   0.18362  0.81785  0.02282  1.00834  0.004964  0.003133  0.001818     1.584
   0.19369  0.80790  0.02438  1.01497  0.004821  0.003052  0.001866     1.580
   0.20377  0.79795  0.02596  1.02169  0.004681  0.002972  0.001915     1.575
   0.21385  0.78799  0.02756  1.02824  0.004550  0.002896  0.001962     1.571
   0.22396  0.77802  0.02919  1.03544  0.004409  0.002815  0.002018     1.566
