#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.83581  0.007250  0.004146  0.000939     1.749
   0.00408  0.99592  0.00019  0.84150  0.006974  0.004039  0.000995     1.727
   0.01077  0.98925  0.00065  0.85325  0.006448  0.003833  0.001117     1.682
   0.01818  0.98187  0.00132  0.86336  0.006052  0.003665  0.001218     1.651
   0.02634  0.97376  0.00217  0.87387  0.005681  0.003501  0.001323     1.623
   0.03516  0.96499  0.00316  0.88484  0.005330  0.003339  0.001433     1.596
   0.04451  0.95570  0.00422  0.89395  0.005067  0.003210  0.001521     1.578
   0.05416  0.94612  0.00534  0.90283  0.004829  0.003090  0.001605     1.563
   0.06396  0.93638  0.00648  0.90956  0.004663  0.002999  0.001662     1.555
   0.07383  0.92658  0.00766  0.91639  0.004502  0.002911  0.001721     1.547
   0.08374  0.91675  0.00886  0.92190  0.004381  0.002840  0.001763     1.543
   0.09366  0.90690  0.01010  0.92753  0.004260  0.002769  0.001806     1.539
   0.10360  0.89705  0.01138  0.93317  0.004143  0.002700  0.001850     1.535
   0.11355  0.88719  0.01270  0.93905  0.004025  0.002630  0.001897     1.530
   0.12352  0.87731  0.01405  0.94454  0.003919  0.002566  0.001939     1.527
   0.13349  0.86743  0.01543  0.94987  0.003820  0.002505  0.001978     1.525
   0.14349  0.85753  0.01685  0.95563  0.003715  0.002441  0.002024     1.522
   0.15351  0.84762  0.01830  0.96115  0.003618  0.002381  0.002067     1.519
   0.16353  0.83771  0.01978  0.96696  0.003518  0.002320  0.002113     1.516
   0.17357  0.82778  0.02129  0.97284  0.003420  0.002260  0.002161     1.513
   0.18362  0.81785  0.02282  0.97847  0.003330  0.002203  0.002206     1.511
   0.19369  0.80790  0.02438  0.98439  0.003237  0.002146  0.002254     1.509
   0.20377  0.79795  0.02596  0.99035  0.003147  0.002089  0.002304     1.506
   0.21385  0.78799  0.02756  0.99605  0.003063  0.002036  0.002350     1.505
   0.22396  0.77802  0.02919  1.00259  0.002970  0.001978  0.002409     1.501
   0.23407  0.76804  0.03083  1.00842  0.002889  0.001926  0.002457     1.500
   0.24420  0.75805  0.03249  1.01455  0.002806  0.001873  0.002509     1.498
   0.25434  0.74805  0.03417  1.02123  0.002719  0.001819  0.002571     1.495
   0.26449  0.73804  0.03586  1.02726  0.002643  0.001769  0.002623     1.494
   0.27465  0.72802  0.03757  1.03433  0.002556  0.001715  0.002692     1.490
   0.28483  0.71799  0.03928  1.04013  0.002487  0.001669  0.002741     1.490
   0.29502  0.70795  0.04101  1.04707  0.002406  0.001618  0.002809     1.487
   0.30521  0.69791  0.04275  1.05428  0.002325  0.001567  0.002882     1.484
   0.31542  0.68785  0.04449  1.06078  0.002255  0.001521  0.002943     1.483
   0.32564  0.67778  0.04624  1.06792  0.002179  0.001472  0.003017     1.480
   0.33587  0.66770  0.04799  1.07475  0.002109  0.001426  0.003086     1.479
   0.34609  0.65763  0.04974  1.08185  0.002039  0.001381  0.003160     1.477
   0.35632  0.64755  0.05149  1.08890  0.001971  0.001336  0.003234     1.475
   0.36654  0.63748  0.05324  1.09657  0.001899  0.001290  0.003321     1.472
   0.37675  0.62742  0.05498  1.10352  0.001836  0.001248  0.003396     1.471
   0.38695  0.61737  0.05672  1.11184  0.001763  0.001202  0.003499     1.467
   0.39714  0.60733  0.05844  1.11883  0.001703  0.001162  0.003578     1.466
   0.40730  0.59731  0.06015  1.12641  0.001640  0.001121  0.003670     1.464
   0.41745  0.58730  0.06185  1.13396  0.001579  0.001080  0.003764     1.462
   0.42760  0.57730  0.06354  1.14249  0.001513  0.001038  0.003880     1.458
   0.43772  0.56731  0.06521  1.15036  0.001453  0.000999  0.003986     1.455
   0.44784  0.55733  0.06686  1.15819  0.001395  0.000960  0.004094     1.453
   0.45793  0.54737  0.06849  1.16642  0.001337  0.000922  0.004215     1.450
   0.46801  0.53742  0.07010  1.17501  0.001278  0.000883  0.004347     1.446
   0.47808  0.52748  0.07168  1.18262  0.001225  0.000848  0.004463     1.444
   0.48813  0.51755  0.07324  1.19093  0.001170  0.000812  0.004599     1.441
   0.49817  0.50763  0.07478  1.20046  0.001111  0.000774  0.004769     1.436
   0.50818  0.49773  0.07628  1.20861  0.001059  0.000740  0.004915     1.433
   0.51818  0.48784  0.07775  1.21710  0.001008  0.000705  0.005075     1.429
   0.52815  0.47797  0.07919  1.22632  0.000955  0.000670  0.005260     1.424
   0.53811  0.46811  0.08059  1.23524  0.000904  0.000636  0.005446     1.420
   0.54806  0.45826  0.08195  1.24369  0.000856  0.000604  0.005627     1.417
   0.55796  0.44844  0.08327  1.25280  0.000807  0.000571  0.005828     1.413
   0.56787  0.43862  0.08455  1.26198  0.000760  0.000539  0.006032     1.410
   0.57773  0.42883  0.08578  1.27016  0.000718  0.000508  0.006199     1.411
   0.58759  0.41905  0.08697  1.28041  0.000672  0.000476  0.006394     1.413
   0.59741  0.40929  0.08810  1.28800  0.000638  0.000447  0.006450     1.425
   0.60721  0.39955  0.08918  1.29651  0.000607  0.000419  0.006387     1.449
   0.61698  0.38983  0.09020  1.30410  0.000591  0.000393  0.006000     1.505
   0.62674  0.38012  0.09116  1.31037  0.000605  0.000371  0.004975     1.633
   0.63645  0.37045  0.09206  1.32039  0.000678  0.000349  0.003064     1.941
   0.64614  0.36080  0.09290  1.35133  0.000861  0.000311  0.000777     2.768
   0.65578  0.35119  0.09366  1.39134  0.001066  0.000265 -0.000056     4.018
   0.66535  0.34164  0.09434  1.39608  0.001088  0.000260 -0.000097     4.182
   0.67486  0.33215  0.09494  1.40103  0.001038  0.000255 -0.000074     4.074
   0.68431  0.32272  0.09545  1.40642  0.000953  0.000249  0.000004     3.825
   0.69369  0.31335  0.09585  1.41243  0.000876  0.000243  0.000107     3.605
   0.70300  0.30404  0.09615  1.41929  0.000798  0.000236  0.000259     3.378
   0.71226  0.29478  0.09635  1.42737  0.000718  0.000228  0.000484     3.143
   0.72148  0.28556  0.09642  1.43429  0.000673  0.000222  0.000627     3.035
   0.73066  0.27638  0.09638  1.44162  0.000626  0.000215  0.000812     2.917
   0.73981  0.26723  0.09622  1.44799  0.000590  0.000208  0.000969     2.837
   0.74897  0.25808  0.09594  1.45397  0.000558  0.000202  0.001133     2.765
   0.75812  0.24894  0.09553  1.45794  0.000539  0.000197  0.001214     2.740
   0.76728  0.23979  0.09500  1.46173  0.000520  0.000192  0.001299     2.716
   0.77645  0.23065  0.09435  1.46464  0.000507  0.000187  0.001345     2.711
   0.78562  0.22151  0.09359  1.46906  0.000484  0.000181  0.001491     2.667
   0.79478  0.21239  0.09270  1.47080  0.000474  0.000177  0.001505     2.677
   0.80393  0.20330  0.09170  1.47423  0.000456  0.000172  0.001621     2.650
   0.81303  0.19426  0.09058  1.47654  0.000442  0.000167  0.001695     2.640
   0.82212  0.18526  0.08934  1.47902  0.000426  0.000162  0.001796     2.623
   0.83116  0.17632  0.08798  1.48133  0.000409  0.000157  0.001917     2.602
   0.84018  0.16743  0.08649  1.48253  0.000396  0.000153  0.001996     2.595
   0.84913  0.15862  0.08488  1.48397  0.000381  0.000148  0.002117     2.579
   0.85804  0.14988  0.08314  1.48459  0.000368  0.000143  0.002219     2.569
   0.86691  0.14121  0.08127  1.48476  0.000355  0.000139  0.002318     2.562
   0.87572  0.13263  0.07927  1.48493  0.000341  0.000134  0.002457     2.547
   0.88446  0.12416  0.07714  1.48416  0.000328  0.000129  0.002577     2.539
   0.89313  0.11579  0.07487  1.48251  0.000316  0.000125  0.002665     2.539
   0.90170  0.10756  0.07248  1.48180  0.000300  0.000119  0.002885     2.514
   0.91017  0.09948  0.06995  1.47819  0.000290  0.000115  0.002945     2.524
   0.91851  0.09157  0.06730  1.47612  0.000275  0.000110  0.003185     2.501
   0.92668  0.08388  0.06453  1.47179  0.000262  0.000105  0.003365     2.491
   0.93469  0.07641  0.06164  1.46612  0.000250  0.000100  0.003507     2.491
   0.94247  0.06922  0.05866  1.46076  0.000235  0.000095  0.003813     2.466
   0.95001  0.06234  0.05559  1.45232  0.000223  0.000091  0.004039     2.457
   0.95725  0.05581  0.05246  1.44229  0.000212  0.000086  0.004261     2.450
   0.96416  0.04967  0.04930  1.43087  0.000201  0.000082  0.004477     2.446
   0.97069  0.04395  0.04614  1.41891  0.000187  0.000077  0.004935     2.412
   0.97681  0.03869  0.04301  1.40173  0.000178  0.000074  0.005100     2.414
   0.98248  0.03391  0.03996  1.38448  0.000169  0.000070  0.005291     2.416
   0.98770  0.02960  0.03702  1.36707  0.000160  0.000066  0.005510     2.416
   0.99248  0.02574  0.03420  1.34944  0.000150  0.000063  0.005948     2.394
   0.99682  0.02232  0.03152  1.32853  0.000140  0.000059  0.006510     2.358
   1.00077  0.01930  0.02898  1.30203  0.000137  0.000057  0.006287     2.395
   1.00435  0.01663  0.02659  1.28125  0.000129  0.000054  0.006610     2.386
   1.00761  0.01427  0.02434  1.25897  0.000121  0.000051  0.007004     2.371
   1.01059  0.01219  0.02221  1.23406  0.000114  0.000049  0.007580     2.338
   1.01331  0.01036  0.02020  1.20417  0.000111  0.000047  0.007336     2.370
   1.01579  0.00875  0.01831  1.17912  0.000104  0.000044  0.007796     2.350
