#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93295  0.015287  0.007870  0.000836     1.942
   0.00377  0.99624 -0.00023  0.93371  0.015258  0.007843  0.000833     1.945
   0.01072  0.98929 -0.00051  0.93280  0.015507  0.007870  0.000795     1.970
   0.01845  0.98156 -0.00063  0.93310  0.015619  0.007856  0.000771     1.988
   0.02661  0.97340 -0.00056  0.93421  0.015633  0.007816  0.000758     2.000
   0.03500  0.96502 -0.00034  0.93602  0.015555  0.007752  0.000753     2.007
   0.04347  0.95655  0.00000  0.93827  0.015421  0.007674  0.000754     2.009
   0.05203  0.94800  0.00043  0.94085  0.015246  0.007586  0.000760     2.010
   0.06063  0.93942  0.00095  0.94359  0.015054  0.007495  0.000768     2.009
   0.06925  0.93082  0.00154  0.94666  0.014822  0.007394  0.000781     2.005
   0.07789  0.92221  0.00220  0.94989  0.014578  0.007291  0.000795     2.000
   0.08653  0.91359  0.00291  0.95325  0.014324  0.007184  0.000812     1.994
   0.09519  0.90497  0.00369  0.95700  0.014032  0.007069  0.000834     1.985
   0.10387  0.89633  0.00453  0.96079  0.013744  0.006955  0.000856     1.976
   0.11256  0.88769  0.00542  0.96495  0.013427  0.006833  0.000884     1.965
   0.12126  0.87904  0.00635  0.96923  0.013108  0.006710  0.000914     1.954
   0.12996  0.87039  0.00733  0.97357  0.012796  0.006588  0.000944     1.942
   0.13869  0.86172  0.00836  0.97838  0.012452  0.006457  0.000981     1.928
   0.14742  0.85306  0.00942  0.98318  0.012124  0.006330  0.001018     1.915
   0.15616  0.84438  0.01051  0.98815  0.011794  0.006202  0.001058     1.902
   0.16492  0.83570  0.01163  0.99350  0.011449  0.006068  0.001103     1.887
   0.17367  0.82702  0.01278  0.99863  0.011137  0.005943  0.001144     1.874
   0.18244  0.81833  0.01397  1.00437  0.010792  0.005808  0.001195     1.858
   0.19123  0.80963  0.01516  1.00990  0.010480  0.005681  0.001243     1.845
   0.20000  0.80094  0.01639  1.01583  0.010154  0.005550  0.001297     1.830
   0.20879  0.79224  0.01762  1.02169  0.009850  0.005424  0.001350     1.816
   0.21759  0.78353  0.01887  1.02772  0.009548  0.005298  0.001406     1.802
   0.22639  0.77482  0.02015  1.03421  0.009234  0.005167  0.001470     1.787
   0.23520  0.76611  0.02143  1.04060  0.008941  0.005042  0.001532     1.773
   0.24400  0.75740  0.02273  1.04704  0.008660  0.004920  0.001595     1.760
   0.25283  0.74867  0.02403  1.05374  0.008379  0.004797  0.001662     1.747
   0.26165  0.73995  0.02534  1.06076  0.008096  0.004673  0.001736     1.733
   0.27047  0.73122  0.02666  1.06745  0.007842  0.004558  0.001804     1.721
   0.27931  0.72248  0.02798  1.07464  0.007579  0.004439  0.001881     1.707
   0.28815  0.71374  0.02930  1.08196  0.007322  0.004321  0.001960     1.694
   0.29698  0.70501  0.03063  1.08934  0.007076  0.004207  0.002042     1.682
   0.30581  0.69628  0.03194  1.09674  0.006841  0.004096  0.002124     1.670
   0.31463  0.68756  0.03324  1.10402  0.006621  0.003990  0.002205     1.659
   0.32344  0.67884  0.03455  1.11194  0.006389  0.003880  0.002298     1.647
   0.33224  0.67014  0.03583  1.11930  0.006186  0.003779  0.002382     1.637
   0.34104  0.66143  0.03710  1.12718  0.005976  0.003676  0.002477     1.626
   0.34982  0.65274  0.03836  1.13467  0.005787  0.003580  0.002565     1.616
   0.35861  0.64404  0.03959  1.14217  0.005605  0.003487  0.002654     1.607
   0.36739  0.63534  0.04081  1.14977  0.005428  0.003396  0.002746     1.598
   0.37617  0.62665  0.04200  1.15709  0.005265  0.003311  0.002834     1.590
   0.38493  0.61796  0.04318  1.16460  0.005104  0.003225  0.002927     1.583
   0.39370  0.60927  0.04433  1.17178  0.004957  0.003146  0.003014     1.576
   0.40246  0.60058  0.04545  1.17934  0.004806  0.003065  0.003109     1.568
   0.41122  0.59189  0.04655  1.18615  0.004677  0.002993  0.003191     1.563
   0.41999  0.58319  0.04763  1.19386  0.004534  0.002915  0.003291     1.555
   0.42874  0.57450  0.04867  1.20028  0.004420  0.002850  0.003367     1.551
   0.43749  0.56581  0.04969  1.20750  0.004295  0.002780  0.003460     1.545
   0.44625  0.55711  0.05068  1.21435  0.004181  0.002714  0.003546     1.541
   0.45500  0.54841  0.05164  1.22116  0.004071  0.002650  0.003632     1.536
   0.46375  0.53971  0.05257  1.22782  0.003967  0.002589  0.003716     1.532
   0.47249  0.53101  0.05347  1.23467  0.003862  0.002528  0.003805     1.528
   0.48124  0.52231  0.05433  1.24092  0.003770  0.002473  0.003882     1.525
   0.48998  0.51361  0.05517  1.24783  0.003670  0.002414  0.003974     1.520
   0.49872  0.50491  0.05598  1.25439  0.003578  0.002359  0.004059     1.517
   0.50746  0.49620  0.05674  1.26000  0.003502  0.002311  0.004124     1.516
   0.51620  0.48749  0.05749  1.26690  0.003410  0.002256  0.004218     1.512
   0.52494  0.47878  0.05819  1.27343  0.003326  0.002204  0.004305     1.509
   0.53367  0.47007  0.05886  1.27871  0.003259  0.002161  0.004364     1.508
   0.54241  0.46136  0.05951  1.28600  0.003169  0.002106  0.004469     1.504
   0.55115  0.45264  0.06010  1.29136  0.003104  0.002064  0.004530     1.504
   0.55988  0.44393  0.06067  1.29731  0.003034  0.002019  0.004606     1.503
   0.56861  0.43521  0.06121  1.30396  0.002958  0.001972  0.004697     1.500
   0.57735  0.42649  0.06171  1.31021  0.002887  0.001927  0.004781     1.498
   0.58607  0.41778  0.06217  1.31593  0.002824  0.001886  0.004852     1.498
   0.59480  0.40906  0.06260  1.32293  0.002749  0.001839  0.004954     1.495
   0.60353  0.40034  0.06298  1.32792  0.002696  0.001803  0.005008     1.496
   0.61226  0.39162  0.06334  1.33439  0.002630  0.001760  0.005098     1.494
   0.62098  0.38290  0.06365  1.34044  0.002569  0.001720  0.005177     1.494
   0.62971  0.37418  0.06393  1.34642  0.002510  0.001681  0.005256     1.493
   0.63842  0.36547  0.06417  1.35357  0.002442  0.001638  0.005363     1.491
   0.64714  0.35675  0.06437  1.35956  0.002385  0.001600  0.005442     1.491
   0.65585  0.34804  0.06452  1.36560  0.002329  0.001562  0.005522     1.491
   0.66457  0.33932  0.06464  1.37258  0.002267  0.001522  0.005627     1.489
   0.67328  0.33061  0.06471  1.37860  0.002214  0.001486  0.005706     1.490
   0.68199  0.32190  0.06474  1.38476  0.002160  0.001450  0.005789     1.490
   0.69069  0.31320  0.06473  1.39211  0.002099  0.001411  0.005904     1.488
   0.69940  0.30450  0.06467  1.39837  0.002048  0.001375  0.005990     1.489
   0.70809  0.29581  0.06457  1.40612  0.001986  0.001336  0.006117     1.487
   0.71678  0.28712  0.06442  1.41203  0.001939  0.001303  0.006193     1.488
   0.72547  0.27843  0.06422  1.42040  0.001877  0.001263  0.006338     1.486
   0.73414  0.26976  0.06396  1.42650  0.001831  0.001231  0.006419     1.487
   0.74282  0.26109  0.06366  1.43401  0.001777  0.001195  0.006540     1.487
   0.75150  0.25242  0.06331  1.44170  0.001723  0.001159  0.006666     1.486
   0.76016  0.24377  0.06290  1.44921  0.001671  0.001125  0.006788     1.486
   0.76881  0.23513  0.06243  1.45691  0.001620  0.001090  0.006915     1.486
   0.77746  0.22649  0.06190  1.46451  0.001570  0.001057  0.007039     1.486
   0.78610  0.21787  0.06131  1.47277  0.001518  0.001022  0.007183     1.486
   0.79474  0.20926  0.06065  1.48090  0.001468  0.000988  0.007324     1.486
   0.80336  0.20067  0.05993  1.48774  0.001426  0.000958  0.007422     1.488
   0.81198  0.19209  0.05914  1.49789  0.001369  0.000921  0.007625     1.486
   0.82059  0.18352  0.05828  1.50503  0.001327  0.000892  0.007731     1.489
   0.82918  0.17498  0.05735  1.51445  0.001277  0.000858  0.007909     1.488
   0.83776  0.16646  0.05634  1.52291  0.001232  0.000827  0.008054     1.490
   0.84634  0.15795  0.05525  1.53300  0.001182  0.000793  0.008251     1.490
   0.85490  0.14947  0.05408  1.54070  0.001142  0.000764  0.008363     1.494
   0.86345  0.14101  0.05282  1.55129  0.001093  0.000731  0.008568     1.495
   0.87199  0.13258  0.05148  1.56180  0.001046  0.000699  0.008769     1.496
   0.88051  0.12418  0.05004  1.57174  0.001003  0.000669  0.008941     1.499
   0.88901  0.11582  0.04850  1.58150  0.000961  0.000639  0.009093     1.504
   0.89750  0.10749  0.04687  1.59576  0.000908  0.000604  0.009408     1.504
   0.90595  0.09922  0.04514  1.60908  0.000860  0.000571  0.009685     1.506
