#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93226  0.007620  0.004691  0.001675     1.625
   0.00377  0.99624 -0.00023  0.93123  0.007684  0.004706  0.001647     1.633
   0.01072  0.98929 -0.00051  0.92580  0.007981  0.004801  0.001540     1.662
   0.01845  0.98156 -0.00063  0.92343  0.008145  0.004839  0.001476     1.683
   0.02661  0.97340 -0.00056  0.92309  0.008212  0.004839  0.001440     1.697
   0.03500  0.96502 -0.00034  0.92415  0.008209  0.004811  0.001422     1.706
   0.04347  0.95655  0.00000  0.92613  0.008157  0.004766  0.001418     1.711
   0.05203  0.94800  0.00043  0.92861  0.008081  0.004712  0.001421     1.715
   0.06063  0.93942  0.00095  0.93136  0.007992  0.004654  0.001427     1.717
   0.06925  0.93082  0.00154  0.93461  0.007879  0.004587  0.001440     1.718
   0.07789  0.92221  0.00220  0.93804  0.007760  0.004518  0.001456     1.718
   0.08653  0.91359  0.00291  0.94159  0.007637  0.004448  0.001473     1.717
   0.09519  0.90497  0.00369  0.94578  0.007486  0.004368  0.001500     1.714
   0.10387  0.89633  0.00453  0.94991  0.007343  0.004291  0.001525     1.711
   0.11256  0.88769  0.00542  0.95457  0.007179  0.004206  0.001559     1.707
   0.12126  0.87904  0.00635  0.95931  0.007017  0.004122  0.001594     1.702
   0.12996  0.87039  0.00733  0.96400  0.006862  0.004041  0.001628     1.698
   0.13869  0.86172  0.00836  0.96947  0.006680  0.003950  0.001674     1.691
   0.14742  0.85306  0.00942  0.97466  0.006515  0.003865  0.001716     1.686
   0.15616  0.84438  0.01051  0.98001  0.006350  0.003780  0.001761     1.680
   0.16492  0.83570  0.01163  0.98595  0.006169  0.003689  0.001815     1.672
   0.17367  0.82702  0.01278  0.99121  0.006019  0.003610  0.001858     1.667
   0.18244  0.81833  0.01397  0.99752  0.005838  0.003519  0.001919     1.659
   0.19123  0.80963  0.01516  1.00320  0.005685  0.003438  0.001970     1.653
   0.20000  0.80094  0.01639  1.00949  0.005517  0.003352  0.002031     1.646
   0.20879  0.79224  0.01762  1.01545  0.005367  0.003272  0.002087     1.640
   0.21759  0.78353  0.01887  1.02158  0.005216  0.003193  0.002146     1.634
   0.22639  0.77482  0.02015  1.02836  0.005053  0.003108  0.002217     1.626
   0.23520  0.76611  0.02143  1.03480  0.004906  0.003029  0.002283     1.619
   0.24400  0.75740  0.02273  1.04121  0.004764  0.002953  0.002348     1.613
   0.25283  0.74867  0.02403  1.04787  0.004622  0.002876  0.002419     1.607
   0.26165  0.73995  0.02534  1.05500  0.004473  0.002797  0.002499     1.599
   0.27047  0.73122  0.02666  1.06144  0.004346  0.002727  0.002567     1.594
   0.27931  0.72248  0.02798  1.06856  0.004209  0.002652  0.002648     1.587
   0.28815  0.71374  0.02930  1.07575  0.004075  0.002579  0.002732     1.580
   0.29698  0.70501  0.03063  1.08302  0.003945  0.002508  0.002819     1.573
   0.30581  0.69628  0.03194  1.09019  0.003821  0.002439  0.002905     1.567
   0.31463  0.68756  0.03324  1.09706  0.003707  0.002374  0.002986     1.562
   0.32344  0.67884  0.03455  1.10484  0.003581  0.002304  0.003087     1.554
   0.33224  0.67014  0.03583  1.11182  0.003473  0.002242  0.003173     1.549
   0.34104  0.66143  0.03710  1.11941  0.003359  0.002178  0.003274     1.542
   0.34982  0.65274  0.03836  1.12643  0.003257  0.002119  0.003364     1.537
   0.35861  0.64404  0.03959  1.13344  0.003158  0.002061  0.003456     1.532
   0.36739  0.63534  0.04081  1.14050  0.003062  0.002005  0.003550     1.528
   0.37617  0.62665  0.04200  1.14732  0.002972  0.001951  0.003641     1.523
