#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94211  0.003968  0.002721  0.002461     1.458
   0.00377  0.99624 -0.00023  0.93882  0.004034  0.002749  0.002400     1.467
   0.01072  0.98929 -0.00051  0.92631  0.004310  0.002871  0.002187     1.501
   0.01845  0.98156 -0.00063  0.92012  0.004464  0.002930  0.002068     1.524
   0.02661  0.97340 -0.00056  0.91781  0.004531  0.002946  0.002005     1.538
   0.03500  0.96502 -0.00034  0.91769  0.004546  0.002937  0.001974     1.548
   0.04347  0.95655  0.00000  0.91917  0.004521  0.002911  0.001965     1.553
   0.05203  0.94800  0.00043  0.92114  0.004484  0.002879  0.001963     1.558
   0.06063  0.93942  0.00095  0.92357  0.004437  0.002842  0.001967     1.561
   0.06925  0.93082  0.00154  0.92653  0.004378  0.002800  0.001979     1.563
   0.07789  0.92221  0.00220  0.92967  0.004315  0.002757  0.001992     1.565
   0.08653  0.91359  0.00291  0.93292  0.004251  0.002713  0.002007     1.567
   0.09519  0.90497  0.00369  0.93714  0.004165  0.002659  0.002037     1.566
   0.10387  0.89633  0.00453  0.94102  0.004089  0.002611  0.002061     1.566
   0.11256  0.88769  0.00542  0.94570  0.003997  0.002555  0.002098     1.565
   0.12126  0.87904  0.00635  0.95031  0.003909  0.002501  0.002133     1.563
   0.12996  0.87039  0.00733  0.95485  0.003825  0.002448  0.002168     1.562
   0.13869  0.86172  0.00836  0.96044  0.003721  0.002388  0.002219     1.558
   0.14742  0.85306  0.00942  0.96553  0.003631  0.002333  0.002262     1.556
   0.15616  0.84438  0.01051  0.97066  0.003542  0.002279  0.002307     1.554
   0.16492  0.83570  0.01163  0.97663  0.003440  0.002219  0.002365     1.550
   0.17367  0.82702  0.01278  0.98152  0.003360  0.002169  0.002406     1.549
   0.18244  0.81833  0.01397  0.98796  0.003256  0.002109  0.002473     1.544
   0.19123  0.80963  0.01516  0.99325  0.003174  0.002058  0.002521     1.542
   0.20000  0.80094  0.01639  0.99950  0.003079  0.002002  0.002587     1.538
   0.20879  0.79224  0.01762  1.00508  0.002997  0.001951  0.002641     1.536
   0.21759  0.78353  0.01887  1.01087  0.002914  0.001901  0.002699     1.533
   0.22639  0.77482  0.02015  1.01753  0.002821  0.001846  0.002775     1.529
   0.23520  0.76611  0.02143  1.02359  0.002739  0.001796  0.002840     1.526
   0.24400  0.75740  0.02273  1.02970  0.002659  0.001747  0.002906     1.523
   0.25283  0.74867  0.02403  1.03593  0.002580  0.001698  0.002976     1.519
   0.26165  0.73995  0.02534  1.04285  0.002494  0.001646  0.003061     1.515
   0.27047  0.73122  0.02666  1.04879  0.002422  0.001602  0.003128     1.513
