#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89732  0.017042  0.007890  0.000495     2.160
   0.00408  0.99592  0.00019  0.90041  0.016598  0.007777  0.000523     2.134
   0.01077  0.98925  0.00065  0.90546  0.015924  0.007598  0.000570     2.096
   0.01818  0.98187  0.00132  0.91024  0.015365  0.007434  0.000610     2.067
   0.02634  0.97376  0.00217  0.91560  0.014782  0.007256  0.000654     2.037
   0.03516  0.96499  0.00316  0.92156  0.014179  0.007066  0.000703     2.007
   0.04451  0.95570  0.00422  0.92745  0.013642  0.006885  0.000749     1.982
   0.05416  0.94612  0.00534  0.93354  0.013125  0.006704  0.000795     1.958
   0.06396  0.93638  0.00648  0.93924  0.012686  0.006540  0.000836     1.940
   0.07383  0.92658  0.00766  0.94507  0.012260  0.006379  0.000877     1.922
   0.08374  0.91675  0.00886  0.95060  0.011888  0.006230  0.000914     1.908
   0.09366  0.90690  0.01010  0.95629  0.011521  0.006081  0.000952     1.894
   0.10360  0.89705  0.01138  0.96203  0.011168  0.005936  0.000991     1.881
   0.11355  0.88719  0.01270  0.96802  0.010814  0.005790  0.001033     1.868
   0.12352  0.87731  0.01405  0.97395  0.010484  0.005650  0.001073     1.856
   0.13349  0.86743  0.01543  0.97991  0.010168  0.005513  0.001114     1.844
   0.14349  0.85753  0.01685  0.98611  0.009850  0.005375  0.001158     1.832
   0.15351  0.84762  0.01830  0.99235  0.009546  0.005241  0.001201     1.821
   0.16353  0.83771  0.01978  0.99879  0.009245  0.005108  0.001248     1.810
   0.17357  0.82778  0.02129  1.00537  0.008951  0.004975  0.001296     1.799
   0.18362  0.81785  0.02282  1.01194  0.008671  0.004847  0.001343     1.789
   0.19369  0.80790  0.02438  1.01874  0.008394  0.004720  0.001394     1.778
   0.20377  0.79795  0.02596  1.02566  0.008124  0.004594  0.001446     1.768
   0.21385  0.78799  0.02756  1.03254  0.007869  0.004473  0.001497     1.759
   0.22396  0.77802  0.02919  1.03986  0.007606  0.004349  0.001554     1.749
   0.23407  0.76804  0.03083  1.04702  0.007363  0.004231  0.001609     1.740
   0.24420  0.75805  0.03249  1.05440  0.007123  0.004115  0.001667     1.731
   0.25434  0.74805  0.03417  1.06209  0.006882  0.003997  0.001729     1.722
   0.26449  0.73804  0.03586  1.06964  0.006659  0.003886  0.001789     1.714
   0.27465  0.72802  0.03757  1.07771  0.006428  0.003771  0.001856     1.705
   0.28483  0.71799  0.03928  1.08535  0.006222  0.003666  0.001917     1.698
   0.29502  0.70795  0.04101  1.09357  0.006008  0.003557  0.001986     1.689
   0.30521  0.69791  0.04275  1.10201  0.005797  0.003449  0.002059     1.681
   0.31542  0.68785  0.04449  1.11034  0.005600  0.003346  0.002130     1.674
   0.32564  0.67778  0.04624  1.11892  0.005406  0.003244  0.002205     1.666
   0.33587  0.66770  0.04799  1.12752  0.005220  0.003146  0.002279     1.660
   0.34609  0.65763  0.04974  1.13634  0.005038  0.003048  0.002357     1.653
   0.35632  0.64755  0.05149  1.14525  0.004862  0.002953  0.002437     1.646
   0.36654  0.63748  0.05324  1.15459  0.004685  0.002858  0.002524     1.639
   0.37675  0.62742  0.05498  1.16359  0.004524  0.002769  0.002604     1.634
   0.38695  0.61737  0.05672  1.17351  0.004351  0.002675  0.002702     1.627
   0.39714  0.60733  0.05844  1.18277  0.004200  0.002590  0.002787     1.622
   0.40730  0.59731  0.06015  1.19241  0.004049  0.002505  0.002879     1.616
   0.41745  0.58730  0.06185  1.20220  0.003902  0.002422  0.002974     1.611
   0.42760  0.57730  0.06354  1.21258  0.003752  0.002338  0.003080     1.605
   0.43772  0.56731  0.06521  1.22277  0.003612  0.002258  0.003182     1.600
   0.44784  0.55733  0.06686  1.23307  0.003478  0.002180  0.003287     1.595
   0.45793  0.54737  0.06849  1.24361  0.003346  0.002104  0.003396     1.591
   0.46801  0.53742  0.07010  1.25456  0.003215  0.002028  0.003514     1.585
   0.47808  0.52748  0.07168  1.26502  0.003096  0.001957  0.003621     1.582
   0.48813  0.51755  0.07324  1.27600  0.002976  0.001886  0.003740     1.578
   0.49817  0.50763  0.07478  1.28790  0.002851  0.001813  0.003878     1.572
   0.50818  0.49773  0.07628  1.29909  0.002740  0.001747  0.004001     1.569
   0.51818  0.48784  0.07775  1.31064  0.002631  0.001681  0.004133     1.565
   0.52815  0.47797  0.07919  1.32293  0.002519  0.001614  0.004282     1.561
   0.53811  0.46811  0.08059  1.33485  0.002416  0.001551  0.004422     1.557
   0.54806  0.45826  0.08195  1.34698  0.002315  0.001490  0.004569     1.554
   0.55796  0.44844  0.08327  1.35961  0.002216  0.001429  0.004728     1.551
   0.56787  0.43862  0.08455  1.37255  0.002118  0.001369  0.004895     1.547
   0.57773  0.42883  0.08578  1.38506  0.002028  0.001313  0.005053     1.544
   0.58759  0.41905  0.08697  1.39925  0.001930  0.001254  0.005256     1.539
   0.59741  0.40929  0.08810  1.41223  0.001845  0.001200  0.005430     1.537
   0.60721  0.39955  0.08918  1.42631  0.001757  0.001146  0.005636     1.533
   0.61698  0.38983  0.09020  1.44036  0.001673  0.001093  0.005845     1.530
   0.62674  0.38012  0.09116  1.45435  0.001593  0.001043  0.006055     1.527
   0.63645  0.37045  0.09206  1.46913  0.001512  0.000993  0.006294     1.523
   0.64614  0.36080  0.09290  1.48550  0.001427  0.000941  0.006588     1.516
   0.65578  0.35119  0.09366  1.50080  0.001351  0.000894  0.006862     1.512
   0.66535  0.34164  0.09434  1.51644  0.001276  0.000847  0.007159     1.506
   0.67486  0.33215  0.09494  1.53299  0.001201  0.000801  0.007501     1.500
   0.68431  0.32272  0.09545  1.55037  0.001126  0.000755  0.007893     1.491
   0.69369  0.31335  0.09585  1.56504  0.001063  0.000715  0.008220     1.487
   0.70300  0.30404  0.09615  1.58004  0.001001  0.000676  0.008582     1.481
   0.71226  0.29478  0.09635  1.59713  0.000935  0.000636  0.009048     1.472
   0.72148  0.28556  0.09642  1.60873  0.000886  0.000604  0.009354     1.469
   0.73066  0.27638  0.09638  1.62234  0.000833  0.000570  0.009758     1.463
   0.73981  0.26723  0.09622  1.63440  0.000785  0.000538  0.010140     1.458
   0.74897  0.25808  0.09594  1.64605  0.000738  0.000508  0.010540     1.453
   0.75812  0.24894  0.09553  1.65464  0.000698  0.000481  0.010846     1.451
   0.76728  0.23979  0.09500  1.66394  0.000657  0.000454  0.011192     1.449
   0.77645  0.23065  0.09435  1.67167  0.000620  0.000428  0.011473     1.450
   0.78562  0.22151  0.09359  1.68264  0.000579  0.000399  0.011869     1.450
   0.79478  0.21239  0.09270  1.68849  0.000548  0.000376  0.011971     1.460
   0.80393  0.20330  0.09170  1.69833  0.000516  0.000349  0.012049     1.477
   0.81303  0.19426  0.09058  1.70554  0.000494  0.000325  0.011589     1.519
   0.82212  0.18526  0.08934  1.71361  0.000488  0.000303  0.010283     1.611
   0.83116  0.17632  0.08798  1.72408  0.000514  0.000283  0.007577     1.817
   0.84018  0.16743  0.08649  1.74327  0.000595  0.000263  0.003759     2.266
   0.84913  0.15862  0.08488  1.77503  0.000698  0.000238  0.001484     2.931
   0.85804  0.14988  0.08314  1.78231  0.000723  0.000232  0.001049     3.125
   0.86691  0.14121  0.08127  1.78970  0.000713  0.000225  0.000987     3.167
   0.87572  0.13263  0.07927  1.79839  0.000693  0.000218  0.001004     3.176
   0.88446  0.12416  0.07714  1.80799  0.000667  0.000211  0.001076     3.162
   0.89313  0.11579  0.07487  1.81800  0.000643  0.000204  0.001139     3.155
   0.90170  0.10756  0.07248  1.82937  0.000607  0.000196  0.001335     3.102
   0.91017  0.09948  0.06995  1.84024  0.000582  0.000188  0.001428     3.092
   0.91851  0.09157  0.06730  1.85255  0.000547  0.000180  0.001671     3.039
   0.92668  0.08388  0.06453  1.86480  0.000516  0.000172  0.001902     2.999
   0.93469  0.07641  0.06164  1.87704  0.000488  0.000164  0.002115     2.971
   0.94247  0.06922  0.05866  1.89032  0.000455  0.000156  0.002488     2.914
   0.95001  0.06234  0.05559  1.90250  0.000429  0.000149  0.002758     2.888
   0.95725  0.05581  0.05246  1.91474  0.000404  0.000141  0.003054     2.862
   0.96416  0.04967  0.04930  1.92709  0.000380  0.000134  0.003415     2.832
   0.97069  0.04395  0.04614  1.93945  0.000354  0.000127  0.003886     2.792
   0.97681  0.03869  0.04301  1.94986  0.000335  0.000120  0.004153     2.787
   0.98248  0.03391  0.03996  1.95983  0.000320  0.000114  0.004308     2.799
