#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.87383  0.008792  0.004947  0.001057     1.777
   0.00408  0.99592  0.00019  0.87989  0.008440  0.004817  0.001126     1.752
   0.01077  0.98925  0.00065  0.89008  0.007898  0.004610  0.001243     1.713
   0.01818  0.98187  0.00132  0.89784  0.007537  0.004458  0.001325     1.690
   0.02634  0.97376  0.00217  0.90590  0.007189  0.004307  0.001410     1.669
   0.03516  0.96499  0.00316  0.91450  0.006846  0.004154  0.001501     1.648
   0.04451  0.95570  0.00422  0.92181  0.006580  0.004027  0.001572     1.634
   0.05416  0.94612  0.00534  0.92910  0.006330  0.003904  0.001643     1.621
   0.06396  0.93638  0.00648  0.93490  0.006148  0.003808  0.001692     1.615
   0.07383  0.92658  0.00766  0.94088  0.005967  0.003712  0.001744     1.608
   0.08374  0.91675  0.00886  0.94592  0.005825  0.003631  0.001781     1.604
   0.09366  0.90690  0.01010  0.95118  0.005679  0.003550  0.001822     1.600
   0.10360  0.89705  0.01138  0.95648  0.005538  0.003470  0.001864     1.596
   0.11355  0.88719  0.01270  0.96212  0.005390  0.003387  0.001910     1.591
   0.12352  0.87731  0.01405  0.96748  0.005256  0.003310  0.001953     1.588
   0.13349  0.86743  0.01543  0.97277  0.005128  0.003236  0.001994     1.585
   0.14349  0.85753  0.01685  0.97846  0.004993  0.003158  0.002041     1.581
   0.15351  0.84762  0.01830  0.98404  0.004865  0.003084  0.002087     1.578
   0.16353  0.83771  0.01978  0.98988  0.004735  0.003009  0.002137     1.574
   0.17357  0.82778  0.02129  0.99585  0.004606  0.002934  0.002188     1.570
   0.18362  0.81785  0.02282  1.00165  0.004485  0.002863  0.002238     1.567
   0.19369  0.80790  0.02438  1.00773  0.004361  0.002791  0.002292     1.563
   0.20377  0.79795  0.02596  1.01389  0.004240  0.002719  0.002347     1.559
   0.21385  0.78799  0.02756  1.01988  0.004127  0.002652  0.002399     1.556
   0.22396  0.77802  0.02919  1.02657  0.004003  0.002579  0.002464     1.552
   0.23407  0.76804  0.03083  1.03275  0.003893  0.002513  0.002520     1.549
   0.24420  0.75805  0.03249  1.03923  0.003781  0.002446  0.002581     1.546
   0.25434  0.74805  0.03417  1.04615  0.003664  0.002377  0.002651     1.541
   0.26449  0.73804  0.03586  1.05260  0.003560  0.002314  0.002713     1.539
   0.27465  0.72802  0.03757  1.05994  0.003444  0.002245  0.002790     1.534
   0.28483  0.71799  0.03928  1.06628  0.003348  0.002186  0.002851     1.532
   0.29502  0.70795  0.04101  1.07357  0.003241  0.002121  0.002929     1.528
   0.30521  0.69791  0.04275  1.08115  0.003133  0.002057  0.003013     1.523
   0.31542  0.68785  0.04449  1.08823  0.003036  0.001997  0.003089     1.520
   0.32564  0.67778  0.04624  1.09577  0.002935  0.001936  0.003174     1.516
   0.33587  0.66770  0.04799  1.10313  0.002841  0.001877  0.003256     1.513
   0.34609  0.65763  0.04974  1.11073  0.002746  0.001819  0.003345     1.510
   0.35632  0.64755  0.05149  1.11840  0.002654  0.001762  0.003435     1.506
   0.36654  0.63748  0.05324  1.12653  0.002559  0.001704  0.003537     1.502
