#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.89623  0.015776  0.007557  0.000483     2.088
   0.00408  0.99592  0.00019  0.89956  0.015354  0.007443  0.000511     2.063
   0.01077  0.98925  0.00065  0.90498  0.014718  0.007262  0.000555     2.027
   0.01818  0.98187  0.00132  0.91006  0.014193  0.007098  0.000592     1.999
   0.02634  0.97376  0.00217  0.91574  0.013645  0.006921  0.000633     1.971
   0.03516  0.96499  0.00316  0.92205  0.013079  0.006733  0.000680     1.943
   0.04451  0.95570  0.00422  0.92819  0.012581  0.006556  0.000722     1.919
   0.05416  0.94612  0.00534  0.93453  0.012102  0.006380  0.000766     1.897
   0.06396  0.93638  0.00648  0.94039  0.011700  0.006222  0.000802     1.880
   0.07383  0.92658  0.00766  0.94637  0.011311  0.006067  0.000840     1.864
   0.08374  0.91675  0.00886  0.95199  0.010973  0.005925  0.000873     1.852
   0.09366  0.90690  0.01010  0.95777  0.010640  0.005784  0.000908     1.839
   0.10360  0.89705  0.01138  0.96359  0.010321  0.005647  0.000943     1.828
   0.11355  0.88719  0.01270  0.96968  0.009998  0.005508  0.000980     1.815
   0.12352  0.87731  0.01405  0.97567  0.009698  0.005375  0.001016     1.804
   0.13349  0.86743  0.01543  0.98168  0.009411  0.005245  0.001053     1.794
   0.14349  0.85753  0.01685  0.98796  0.009123  0.005115  0.001092     1.784
   0.15351  0.84762  0.01830  0.99425  0.008846  0.004988  0.001131     1.773
   0.16353  0.83771  0.01978  1.00075  0.008573  0.004862  0.001172     1.763
   0.17357  0.82778  0.02129  1.00739  0.008304  0.004737  0.001215     1.753
   0.18362  0.81785  0.02282  1.01400  0.008050  0.004616  0.001257     1.744
   0.19369  0.80790  0.02438  1.02085  0.007797  0.004495  0.001302     1.735
   0.20377  0.79795  0.02596  1.02782  0.007551  0.004376  0.001348     1.725
   0.21385  0.78799  0.02756  1.03473  0.007319  0.004262  0.001393     1.717
   0.22396  0.77802  0.02919  1.04210  0.007078  0.004145  0.001445     1.708
   0.23407  0.76804  0.03083  1.04928  0.006857  0.004034  0.001493     1.700
   0.24420  0.75805  0.03249  1.05670  0.006638  0.003924  0.001544     1.692
   0.25434  0.74805  0.03417  1.06444  0.006417  0.003813  0.001599     1.683
   0.26449  0.73804  0.03586  1.07200  0.006213  0.003708  0.001651     1.676
   0.27465  0.72802  0.03757  1.08012  0.006000  0.003599  0.001711     1.667
   0.28483  0.71799  0.03928  1.08776  0.005813  0.003500  0.001764     1.661
   0.29502  0.70795  0.04101  1.09602  0.005616  0.003397  0.001826     1.653
   0.30521  0.69791  0.04275  1.10450  0.005422  0.003295  0.001890     1.645
   0.31542  0.68785  0.04449  1.11284  0.005242  0.003199  0.001952     1.639
   0.32564  0.67778  0.04624  1.12145  0.005063  0.003102  0.002018     1.632
   0.33587  0.66770  0.04799  1.13007  0.004892  0.003009  0.002084     1.626
