#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.84035  0.005909  0.003543  0.001138     1.668
   0.00408  0.99592  0.00019  0.84599  0.005701  0.003454  0.001195     1.650
   0.01077  0.98925  0.00065  0.85812  0.005283  0.003275  0.001326     1.613
   0.01818  0.98187  0.00132  0.86821  0.004975  0.003133  0.001430     1.588
   0.02634  0.97376  0.00217  0.87853  0.004688  0.002996  0.001538     1.565
   0.03516  0.96499  0.00316  0.88923  0.004415  0.002861  0.001651     1.543
   0.04451  0.95570  0.00422  0.89760  0.004219  0.002758  0.001734     1.530
   0.05416  0.94612  0.00534  0.90576  0.004039  0.002661  0.001815     1.518
   0.06396  0.93638  0.00648  0.91148  0.003922  0.002592  0.001863     1.513
   0.07383  0.92658  0.00766  0.91748  0.003802  0.002522  0.001916     1.508
   0.08374  0.91675  0.00886  0.92205  0.003716  0.002467  0.001949     1.506
   0.09366  0.90690  0.01010  0.92683  0.003627  0.002412  0.001986     1.504
   0.10360  0.89705  0.01138  0.93175  0.003538  0.002356  0.002024     1.502
   0.11355  0.88719  0.01270  0.93690  0.003448  0.002300  0.002066     1.499
   0.12352  0.87731  0.01405  0.94168  0.003366  0.002247  0.002102     1.498
   0.13349  0.86743  0.01543  0.94631  0.003289  0.002197  0.002137     1.497
   0.14349  0.85753  0.01685  0.95146  0.003205  0.002144  0.002179     1.495
   0.15351  0.84762  0.01830  0.95632  0.003128  0.002095  0.002216     1.493
   0.16353  0.83771  0.01978  0.96155  0.003047  0.002043  0.002260     1.491
   0.17357  0.82778  0.02129  0.96682  0.002968  0.001992  0.002304     1.490
   0.18362  0.81785  0.02282  0.97183  0.002894  0.001944  0.002344     1.489
   0.19369  0.80790  0.02438  0.97717  0.002818  0.001895  0.002389     1.487
   0.20377  0.79795  0.02596  0.98249  0.002744  0.001847  0.002434     1.486
   0.21385  0.78799  0.02756  0.98761  0.002674  0.001801  0.002476     1.485
   0.22396  0.77802  0.02919  0.99362  0.002595  0.001751  0.002533     1.482
   0.23407  0.76804  0.03083  0.99880  0.002528  0.001707  0.002576     1.481
   0.24420  0.75805  0.03249  1.00437  0.002459  0.001661  0.002626     1.480
   0.25434  0.74805  0.03417  1.01045  0.002385  0.001613  0.002685     1.478
   0.26449  0.73804  0.03586  1.01587  0.002320  0.001570  0.002733     1.477
   0.27465  0.72802  0.03757  1.02237  0.002245  0.001523  0.002800     1.475
   0.28483  0.71799  0.03928  1.02748  0.002187  0.001483  0.002843     1.475
   0.29502  0.70795  0.04101  1.03387  0.002117  0.001438  0.002909     1.473
   0.30521  0.69791  0.04275  1.04051  0.002047  0.001392  0.002980     1.470
   0.31542  0.68785  0.04449  1.04627  0.001987  0.001352  0.003037     1.469
   0.32564  0.67778  0.04624  1.05284  0.001921  0.001309  0.003108     1.467
   0.33587  0.66770  0.04799  1.05904  0.001859  0.001268  0.003175     1.466
   0.34609  0.65763  0.04974  1.06540  0.001798  0.001228  0.003245     1.465
   0.35632  0.64755  0.05149  1.07182  0.001738  0.001188  0.003317     1.463
   0.36654  0.63748  0.05324  1.07882  0.001675  0.001147  0.003402     1.461
   0.37675  0.62742  0.05498  1.08505  0.001619  0.001110  0.003474     1.460
   0.38695  0.61737  0.05672  1.09270  0.001555  0.001068  0.003576     1.456
   0.39714  0.60733  0.05844  1.09893  0.001502  0.001032  0.003652     1.455
   0.40730  0.59731  0.06015  1.10576  0.001446  0.000995  0.003743     1.453
   0.41745  0.58730  0.06185  1.11258  0.001391  0.000959  0.003835     1.451
