#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94184  0.004134  0.002817  0.002570     1.468
   0.00377  0.99624 -0.00023  0.93874  0.004200  0.002844  0.002508     1.477
   0.01072  0.98929 -0.00051  0.92664  0.004480  0.002966  0.002289     1.511
   0.01845  0.98156 -0.00063  0.92061  0.004637  0.003024  0.002165     1.533
   0.02661  0.97340 -0.00056  0.91835  0.004706  0.003040  0.002100     1.548
   0.03500  0.96502 -0.00034  0.91822  0.004721  0.003032  0.002066     1.557
   0.04347  0.95655  0.00000  0.91967  0.004696  0.003004  0.002057     1.563
   0.05203  0.94800  0.00043  0.92161  0.004658  0.002971  0.002055     1.568
   0.06063  0.93942  0.00095  0.92400  0.004609  0.002934  0.002060     1.571
   0.06925  0.93082  0.00154  0.92693  0.004547  0.002890  0.002072     1.573
   0.07789  0.92221  0.00220  0.93005  0.004481  0.002846  0.002087     1.575
   0.08653  0.91359  0.00291  0.93328  0.004414  0.002800  0.002104     1.576
   0.09519  0.90497  0.00369  0.93745  0.004325  0.002746  0.002136     1.575
   0.10387  0.89633  0.00453  0.94131  0.004246  0.002695  0.002162     1.575
   0.11256  0.88769  0.00542  0.94595  0.004150  0.002638  0.002201     1.573
   0.12126  0.87904  0.00635  0.95052  0.004058  0.002582  0.002239     1.572
   0.12996  0.87039  0.00733  0.95505  0.003970  0.002528  0.002277     1.570
   0.13869  0.86172  0.00836  0.96059  0.003862  0.002465  0.002332     1.566
   0.14742  0.85306  0.00942  0.96565  0.003767  0.002409  0.002379     1.564
   0.15616  0.84438  0.01051  0.97076  0.003674  0.002353  0.002427     1.562
   0.16492  0.83570  0.01163  0.97669  0.003567  0.002291  0.002491     1.557
   0.17367  0.82702  0.01278  0.98157  0.003484  0.002240  0.002535     1.556
   0.18244  0.81833  0.01397  0.98796  0.003375  0.002177  0.002608     1.550
   0.19123  0.80963  0.01516  0.99324  0.003289  0.002125  0.002661     1.548
   0.20000  0.80094  0.01639  0.99946  0.003189  0.002066  0.002732     1.543
   0.20879  0.79224  0.01762  1.00502  0.003104  0.002014  0.002792     1.541
   0.21759  0.78353  0.01887  1.01079  0.003017  0.001962  0.002856     1.538
   0.22639  0.77482  0.02015  1.01742  0.002920  0.001905  0.002938     1.533
   0.23520  0.76611  0.02143  1.02346  0.002834  0.001853  0.003009     1.529
   0.24400  0.75740  0.02273  1.02955  0.002750  0.001802  0.003083     1.526
   0.25283  0.74867  0.02403  1.03576  0.002666  0.001751  0.003160     1.522
   0.26165  0.73995  0.02534  1.04264  0.002577  0.001698  0.003253     1.517
   0.27047  0.73122  0.02666  1.04857  0.002501  0.001652  0.003328     1.515
