#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.93228  0.007587  0.004677  0.001681     1.622
   0.00377  0.99624 -0.00023  0.93124  0.007651  0.004692  0.001652     1.631
   0.01072  0.98929 -0.00051  0.92578  0.007947  0.004787  0.001545     1.660
   0.01845  0.98156 -0.00063  0.92340  0.008111  0.004826  0.001481     1.681
   0.02661  0.97340 -0.00056  0.92305  0.008178  0.004825  0.001444     1.695
   0.03500  0.96502 -0.00034  0.92411  0.008174  0.004798  0.001427     1.704
   0.04347  0.95655  0.00000  0.92609  0.008123  0.004753  0.001423     1.709
   0.05203  0.94800  0.00043  0.92857  0.008047  0.004699  0.001426     1.712
   0.06063  0.93942  0.00095  0.93132  0.007958  0.004641  0.001432     1.715
   0.06925  0.93082  0.00154  0.93458  0.007845  0.004574  0.001445     1.715
   0.07789  0.92221  0.00220  0.93800  0.007726  0.004505  0.001461     1.715
   0.08653  0.91359  0.00291  0.94155  0.007604  0.004435  0.001478     1.715
   0.09519  0.90497  0.00369  0.94575  0.007454  0.004355  0.001505     1.711
   0.10387  0.89633  0.00453  0.94988  0.007311  0.004278  0.001531     1.709
   0.11256  0.88769  0.00542  0.95454  0.007148  0.004194  0.001564     1.704
   0.12126  0.87904  0.00635  0.95928  0.006987  0.004110  0.001599     1.700
   0.12996  0.87039  0.00733  0.96398  0.006832  0.004029  0.001633     1.696
   0.13869  0.86172  0.00836  0.96944  0.006651  0.003938  0.001680     1.689
   0.14742  0.85306  0.00942  0.97464  0.006487  0.003854  0.001722     1.683
   0.15616  0.84438  0.01051  0.97999  0.006323  0.003769  0.001766     1.677
   0.16492  0.83570  0.01163  0.98593  0.006142  0.003678  0.001821     1.670
   0.17367  0.82702  0.01278  0.99119  0.005993  0.003599  0.001864     1.665
   0.18244  0.81833  0.01397  0.99750  0.005813  0.003508  0.001925     1.657
   0.19123  0.80963  0.01516  1.00317  0.005660  0.003428  0.001976     1.651
   0.20000  0.80094  0.01639  1.00947  0.005494  0.003342  0.002037     1.644
   0.20879  0.79224  0.01762  1.01542  0.005344  0.003262  0.002093     1.638
   0.21759  0.78353  0.01887  1.02155  0.005194  0.003183  0.002152     1.632
   0.22639  0.77482  0.02015  1.02833  0.005032  0.003099  0.002223     1.624
   0.23520  0.76611  0.02143  1.03477  0.004885  0.003020  0.002289     1.617
   0.24400  0.75740  0.02273  1.04117  0.004744  0.002944  0.002354     1.611
   0.25283  0.74867  0.02403  1.04783  0.004602  0.002868  0.002425     1.605
   0.26165  0.73995  0.02534  1.05495  0.004454  0.002789  0.002505     1.597
   0.27047  0.73122  0.02666  1.06139  0.004328  0.002719  0.002573     1.592
   0.27931  0.72248  0.02798  1.06850  0.004191  0.002644  0.002655     1.585
   0.28815  0.71374  0.02930  1.07569  0.004058  0.002571  0.002739     1.578
   0.29698  0.70501  0.03063  1.08295  0.003928  0.002500  0.002825     1.571
   0.30581  0.69628  0.03194  1.09011  0.003805  0.002431  0.002911     1.565
   0.31463  0.68756  0.03324  1.09698  0.003691  0.002367  0.002993     1.560
   0.32344  0.67884  0.03455  1.10475  0.003566  0.002297  0.003094     1.552
   0.33224  0.67014  0.03583  1.11171  0.003459  0.002235  0.003180     1.547
   0.34104  0.66143  0.03710  1.11930  0.003345  0.002171  0.003280     1.541
   0.34982  0.65274  0.03836  1.12631  0.003243  0.002112  0.003371     1.536
   0.35861  0.64404  0.03959  1.13331  0.003145  0.002055  0.003463     1.531
   0.36739  0.63534  0.04081  1.14036  0.003049  0.001998  0.003557     1.526
   0.37617  0.62665  0.04200  1.14717  0.002960  0.001945  0.003648     1.522
   0.38493  0.61796  0.04318  1.15411  0.002871  0.001892  0.003743     1.517
   0.39370  0.60927  0.04433  1.16060  0.002790  0.001843  0.003831     1.514
   0.40246  0.60058  0.04545  1.16763  0.002705  0.001792  0.003932     1.509
   0.41122  0.59189  0.04655  1.17360  0.002634  0.001747  0.004012     1.507
   0.41999  0.58319  0.04763  1.18086  0.002550  0.001697  0.004122     1.502
   0.42874  0.57450  0.04867  1.18629  0.002488  0.001657  0.004192     1.501
   0.43749  0.56581  0.04969  1.19289  0.002415  0.001613  0.004290     1.498
   0.44625  0.55711  0.05068  1.19904  0.002349  0.001571  0.004381     1.495
