#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.94625  0.026394  0.010727  0.000276     2.461
   0.00377  0.99624 -0.00023  0.94738  0.026188  0.010669  0.000280     2.455
   0.01072  0.98929 -0.00051  0.94831  0.026328  0.010622  0.000268     2.479
   0.01845  0.98156 -0.00063  0.94970  0.026324  0.010551  0.000260     2.495
   0.02661  0.97340 -0.00056  0.95140  0.026211  0.010465  0.000257     2.505
   0.03500  0.96502 -0.00034  0.95334  0.026004  0.010368  0.000256     2.508
   0.04347  0.95655  0.00000  0.95546  0.025723  0.010264  0.000259     2.506
   0.05203  0.94800  0.00043  0.95772  0.025394  0.010155  0.000264     2.501
   0.06063  0.93942  0.00095  0.96007  0.025032  0.010042  0.000270     2.493
   0.06925  0.93082  0.00154  0.96258  0.024618  0.009924  0.000279     2.481
   0.07789  0.92221  0.00220  0.96518  0.024184  0.009803  0.000289     2.467
   0.08653  0.91359  0.00291  0.96789  0.023730  0.009681  0.000301     2.451
   0.09519  0.90497  0.00369  0.97079  0.023226  0.009551  0.000316     2.432
   0.10387  0.89633  0.00453  0.97377  0.022726  0.009422  0.000331     2.412
   0.11256  0.88769  0.00542  0.97696  0.022182  0.009285  0.000350     2.389
   0.12126  0.87904  0.00635  0.98029  0.021631  0.009147  0.000370     2.365
   0.12996  0.87039  0.00733  0.98373  0.021084  0.009007  0.000391     2.341
   0.13869  0.86172  0.00836  0.98744  0.020500  0.008859  0.000416     2.314
   0.14742  0.85306  0.00942  0.99127  0.019926  0.008711  0.000443     2.287
   0.15616  0.84438  0.01051  0.99528  0.019350  0.008560  0.000471     2.260
   0.16492  0.83570  0.01163  0.99956  0.018755  0.008404  0.000503     2.232
   0.17367  0.82702  0.01278  1.00389  0.018192  0.008250  0.000535     2.205
   0.18244  0.81833  0.01397  1.00858  0.017599  0.008088  0.000572     2.176
   0.19123  0.80963  0.01516  1.01334  0.017038  0.007929  0.000609     2.149
   0.20000  0.80094  0.01639  1.01839  0.016467  0.007765  0.000650     2.121
   0.20879  0.79224  0.01762  1.02357  0.015917  0.007602  0.000693     2.094
   0.21759  0.78353  0.01887  1.02896  0.015376  0.007438  0.000738     2.067
