#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.95000  0.028307  0.011111  0.000236     2.548
   0.00377  0.99624 -0.00023  0.95109  0.028079  0.011053  0.000240     2.540
   0.01072  0.98929 -0.00051  0.95213  0.028209  0.010998  0.000229     2.565
   0.01845  0.98156 -0.00063  0.95357  0.028195  0.010921  0.000222     2.582
   0.02661  0.97340 -0.00056  0.95528  0.028069  0.010831  0.000218     2.592
   0.03500  0.96502 -0.00034  0.95718  0.027851  0.010731  0.000218     2.595
   0.04347  0.95655  0.00000  0.95923  0.027554  0.010625  0.000220     2.593
   0.05203  0.94800  0.00043  0.96139  0.027209  0.010515  0.000225     2.588
   0.06063  0.93942  0.00095  0.96363  0.026827  0.010402  0.000231     2.579
   0.06925  0.93082  0.00154  0.96600  0.026394  0.010285  0.000239     2.566
   0.07789  0.92221  0.00220  0.96846  0.025937  0.010166  0.000248     2.551
   0.08653  0.91359  0.00291  0.97101  0.025459  0.010044  0.000259     2.535
   0.09519  0.90497  0.00369  0.97372  0.024927  0.009917  0.000273     2.514
   0.10387  0.89633  0.00453  0.97651  0.024399  0.009789  0.000287     2.493
   0.11256  0.88769  0.00542  0.97950  0.023824  0.009654  0.000305     2.468
   0.12126  0.87904  0.00635  0.98261  0.023241  0.009518  0.000324     2.442
   0.12996  0.87039  0.00733  0.98583  0.022660  0.009379  0.000344     2.416
   0.13869  0.86172  0.00836  0.98930  0.022041  0.009234  0.000367     2.387
   0.14742  0.85306  0.00942  0.99289  0.021431  0.009087  0.000392     2.358
   0.15616  0.84438  0.01051  0.99666  0.020816  0.008937  0.000419     2.329
   0.16492  0.83570  0.01163  1.00068  0.020184  0.008782  0.000449     2.298
   0.17367  0.82702  0.01278  1.00477  0.019580  0.008627  0.000479     2.269
   0.18244  0.81833  0.01397  1.00920  0.018947  0.008465  0.000516     2.238
   0.19123  0.80963  0.01516  1.01371  0.018345  0.008305  0.000551     2.209
   0.20000  0.80094  0.01639  1.01851  0.017732  0.008140  0.000591     2.178
   0.20879  0.79224  0.01762  1.02345  0.017140  0.007975  0.000632     2.149
   0.21759  0.78353  0.01887  1.02861  0.016556  0.007809  0.000676     2.120
   0.22639  0.77482  0.02015  1.03410  0.015965  0.007637  0.000724     2.091
   0.23520  0.76611  0.02143  1.03972  0.015399  0.007467  0.000774     2.062
   0.24400  0.75740  0.02273  1.04553  0.014849  0.007298  0.000826     2.035
   0.25283  0.74867  0.02403  1.05159  0.014309  0.007127  0.000881     2.008
   0.26165  0.73995  0.02534  1.05796  0.013771  0.006953  0.000941     1.980
   0.27047  0.73122  0.02666  1.06432  0.013272  0.006786  0.001000     1.956
   0.27931  0.72248  0.02798  1.07104  0.012772  0.006616  0.001064     1.930
   0.28815  0.71374  0.02930  1.07802  0.012284  0.006446  0.001133     1.906
   0.29698  0.70501  0.03063  1.08512  0.011818  0.006279  0.001203     1.882
   0.30581  0.69628  0.03194  1.09246  0.011365  0.006113  0.001276     1.859
   0.31463  0.68756  0.03324  1.09971  0.010946  0.005954  0.001349     1.838
   0.32344  0.67884  0.03455  1.10751  0.010518  0.005791  0.001430     1.816
   0.33224  0.67014  0.03583  1.11507  0.010131  0.005638  0.001507     1.797
   0.34104  0.66143  0.03710  1.12303  0.009744  0.005482  0.001592     1.777
   0.34982  0.65274  0.03836  1.13081  0.009390  0.005336  0.001673     1.760
   0.35861  0.64404  0.03959  1.13873  0.009049  0.005193  0.001757     1.743
   0.36739  0.63534  0.04081  1.14669  0.008726  0.005053  0.001843     1.727
   0.37617  0.62665  0.04200  1.15456  0.008424  0.004921  0.001927     1.712
   0.38493  0.61796  0.04318  1.16256  0.008132  0.004790  0.002014     1.698
   0.39370  0.60927  0.04433  1.17045  0.007859  0.004665  0.002099     1.685
   0.40246  0.60058  0.04545  1.17852  0.007593  0.004542  0.002188     1.672
   0.41122  0.59189  0.04655  1.18622  0.007353  0.004428  0.002271     1.661
   0.41999  0.58319  0.04763  1.19432  0.007111  0.004313  0.002362     1.649
   0.42874  0.57450  0.04867  1.20184  0.006899  0.004208  0.002443     1.639
   0.43749  0.56581  0.04969  1.20979  0.006682  0.004101  0.002532     1.629
   0.44625  0.55711  0.05068  1.21747  0.006483  0.004001  0.002617     1.620
   0.45500  0.54841  0.05164  1.22511  0.006293  0.003903  0.002702     1.612
   0.46375  0.53971  0.05257  1.23259  0.006114  0.003811  0.002785     1.604
   0.47249  0.53101  0.05347  1.24037  0.005935  0.003718  0.002873     1.597
   0.48124  0.52231  0.05433  1.24751  0.005779  0.003634  0.002950     1.590
   0.48998  0.51361  0.05517  1.25538  0.005611  0.003544  0.003041     1.583
   0.49872  0.50491  0.05598  1.26271  0.005461  0.003463  0.003123     1.577
   0.50746  0.49620  0.05674  1.26952  0.005329  0.003389  0.003195     1.573
   0.51620  0.48749  0.05749  1.27725  0.005180  0.003307  0.003285     1.566
   0.52494  0.47878  0.05819  1.28455  0.005047  0.003232  0.003367     1.561
   0.53367  0.47007  0.05886  1.29113  0.004931  0.003165  0.003436     1.558
   0.54241  0.46136  0.05951  1.29899  0.004794  0.003089  0.003529     1.552
   0.55115  0.45264  0.06010  1.30559  0.004686  0.003024  0.003598     1.549
