#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.83981  0.005717  0.003449  0.001132     1.658
   0.00408  0.99592  0.00019  0.84553  0.005514  0.003361  0.001188     1.641
   0.01077  0.98925  0.00065  0.85790  0.005105  0.003183  0.001319     1.604
   0.01818  0.98187  0.00132  0.86815  0.004804  0.003044  0.001423     1.578
   0.02634  0.97376  0.00217  0.87861  0.004525  0.002909  0.001530     1.556
   0.03516  0.96499  0.00316  0.88944  0.004260  0.002776  0.001642     1.534
   0.04451  0.95570  0.00422  0.89786  0.004071  0.002676  0.001724     1.521
   0.05416  0.94612  0.00534  0.90607  0.003897  0.002582  0.001804     1.510
   0.06396  0.93638  0.00648  0.91176  0.003785  0.002515  0.001851     1.505
   0.07383  0.92658  0.00766  0.91777  0.003670  0.002447  0.001903     1.500
   0.08374  0.91675  0.00886  0.92231  0.003586  0.002394  0.001935     1.498
   0.09366  0.90690  0.01010  0.92707  0.003501  0.002340  0.001970     1.496
   0.10360  0.89705  0.01138  0.93198  0.003416  0.002286  0.002008     1.494
   0.11355  0.88719  0.01270  0.93714  0.003328  0.002231  0.002049     1.492
   0.12352  0.87731  0.01405  0.94191  0.003249  0.002180  0.002085     1.490
   0.13349  0.86743  0.01543  0.94653  0.003175  0.002132  0.002118     1.489
   0.14349  0.85753  0.01685  0.95168  0.003094  0.002080  0.002160     1.488
   0.15351  0.84762  0.01830  0.95654  0.003019  0.002031  0.002196     1.486
   0.16353  0.83771  0.01978  0.96177  0.002941  0.001981  0.002239     1.485
   0.17357  0.82778  0.02129  0.96705  0.002865  0.001932  0.002282     1.483
   0.18362  0.81785  0.02282  0.97204  0.002794  0.001885  0.002321     1.482
   0.19369  0.80790  0.02438  0.97739  0.002720  0.001837  0.002366     1.480
   0.20377  0.79795  0.02596  0.98271  0.002648  0.001791  0.002410     1.479
   0.21385  0.78799  0.02756  0.98782  0.002581  0.001746  0.002451     1.478
   0.22396  0.77802  0.02919  0.99386  0.002504  0.001697  0.002507     1.476
   0.23407  0.76804  0.03083  0.99902  0.002440  0.001654  0.002549     1.475
   0.24420  0.75805  0.03249  1.00460  0.002373  0.001609  0.002598     1.474
   0.25434  0.74805  0.03417  1.01069  0.002301  0.001563  0.002655     1.472
   0.26449  0.73804  0.03586  1.01610  0.002239  0.001521  0.002702     1.472
   0.27465  0.72802  0.03757  1.02262  0.002166  0.001475  0.002767     1.469
   0.28483  0.71799  0.03928  1.02772  0.002110  0.001436  0.002809     1.470
   0.29502  0.70795  0.04101  1.03412  0.002043  0.001392  0.002873     1.468
   0.30521  0.69791  0.04275  1.04077  0.001975  0.001348  0.002942     1.465
   0.31542  0.68785  0.04449  1.04652  0.001917  0.001309  0.002997     1.465
   0.32564  0.67778  0.04624  1.05310  0.001853  0.001267  0.003067     1.463
   0.33587  0.66770  0.04799  1.05931  0.001794  0.001227  0.003131     1.462
   0.34609  0.65763  0.04974  1.06568  0.001735  0.001188  0.003198     1.461
   0.35632  0.64755  0.05149  1.07210  0.001677  0.001149  0.003268     1.459
   0.36654  0.63748  0.05324  1.07911  0.001616  0.001109  0.003350     1.457
   0.37675  0.62742  0.05498  1.08534  0.001562  0.001072  0.003419     1.457
   0.38695  0.61737  0.05672  1.09301  0.001500  0.001032  0.003517     1.453
   0.39714  0.60733  0.05844  1.09924  0.001448  0.000997  0.003590     1.453
   0.40730  0.59731  0.06015  1.10608  0.001394  0.000961  0.003677     1.451
   0.41745  0.58730  0.06185  1.11291  0.001341  0.000926  0.003766     1.449
   0.42760  0.57730  0.06354  1.12071  0.001284  0.000888  0.003877     1.446
   0.43772  0.56731  0.06521  1.12776  0.001233  0.000854  0.003978     1.444
