#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H
   0.00000  1.00000  0.00000  0.92721  0.032866  0.009735  0.000007     3.376
   0.00408  0.99592  0.00019  0.92737  0.032182  0.009726  0.000008     3.309
   0.01077  0.98925  0.00065  0.92773  0.031151  0.009706  0.000015     3.209
   0.01818  0.98187  0.00132  0.92869  0.030283  0.009655  0.000033     3.137
   0.02634  0.97376  0.00217  0.93015  0.029360  0.009577  0.000052     3.066
   0.03516  0.96499  0.00316  0.93241  0.028364  0.009461  0.000071     2.998
   0.04451  0.95570  0.00422  0.93506  0.027395  0.009328  0.000090     2.937
   0.05416  0.94612  0.00534  0.93799  0.026425  0.009185  0.000110     2.877
   0.06396  0.93638  0.00648  0.94112  0.025518  0.009037  0.000130     2.824
   0.07383  0.92658  0.00766  0.94447  0.024622  0.008884  0.000150     2.771
   0.08374  0.91675  0.00886  0.94797  0.023778  0.008729  0.000171     2.724
   0.09366  0.90690  0.01010  0.95167  0.022940  0.008569  0.000193     2.677
   0.10360  0.89705  0.01138  0.95556  0.022123  0.008407  0.000216     2.631
   0.11355  0.88719  0.01270  0.95969  0.021307  0.008241  0.000242     2.586
   0.12352  0.87731  0.01405  0.96400  0.020520  0.008072  0.000268     2.542
   0.13349  0.86743  0.01543  0.96852  0.019756  0.007902  0.000296     2.500
   0.14349  0.85753  0.01685  0.97329  0.018999  0.007729  0.000327     2.458
   0.15351  0.84762  0.01830  0.97828  0.018265  0.007554  0.000359     2.418
   0.16353  0.83771  0.01978  0.98351  0.017544  0.007377  0.000394     2.378
   0.17357  0.82778  0.02129  0.98901  0.016840  0.007198  0.000431     2.340
   0.18362  0.81785  0.02282  0.99470  0.016165  0.007019  0.000469     2.303
   0.19369  0.80790  0.02438  1.00067  0.015504  0.006839  0.000510     2.267
   0.20377  0.79795  0.02596  1.00689  0.014863  0.006659  0.000554     2.232
   0.21385  0.78799  0.02756  1.01329  0.014253  0.006480  0.000599     2.199
   0.22396  0.77802  0.02919  1.02004  0.013649  0.006300  0.000649     2.166
   0.23407  0.76804  0.03083  1.02694  0.013078  0.006123  0.000699     2.136
   0.24420  0.75805  0.03249  1.03411  0.012526  0.005947  0.000752     2.106
   0.25434  0.74805  0.03417  1.04159  0.011985  0.005770  0.000809     2.077
   0.26449  0.73804  0.03586  1.04920  0.011478  0.005599  0.000867     2.050
   0.27465  0.72802  0.03757  1.05719  0.010976  0.005426  0.000930     2.023
   0.28483  0.71799  0.03928  1.06517  0.010515  0.005260  0.000991     1.999
   0.29502  0.70795  0.04101  1.07356  0.010059  0.005094  0.001058     1.975
   0.30521  0.69791  0.04275  1.08222  0.009618  0.004930  0.001129     1.951
   0.31542  0.68785  0.04449  1.09097  0.009205  0.004771  0.001200     1.929
   0.32564  0.67778  0.04624  1.09998  0.008806  0.004615  0.001275     1.908
   0.33587  0.66770  0.04799  1.10915  0.008428  0.004462  0.001351     1.889
   0.34609  0.65763  0.04974  1.11852  0.008065  0.004314  0.001430     1.870
   0.35632  0.64755  0.05149  1.12809  0.007718  0.004168  0.001512     1.852
   0.36654  0.63748  0.05324  1.13798  0.007381  0.004025  0.001599     1.834
   0.37675  0.62742  0.05498  1.14780  0.007070  0.003888  0.001684     1.818
   0.38695  0.61737  0.05672  1.15821  0.006756  0.003750  0.001778     1.801
   0.39714  0.60733  0.05844  1.16837  0.006473  0.003622  0.001868     1.787
   0.40730  0.59731  0.06015  1.17882  0.006197  0.003495  0.001963     1.773
   0.41745  0.58730  0.06185  1.18942  0.005935  0.003372  0.002060     1.760
   0.42760  0.57730  0.06354  1.20053  0.005673  0.003249  0.002167     1.746
   0.43772  0.56731  0.06521  1.21156  0.005431  0.003132  0.002271     1.734
   0.44784  0.55733  0.06686  1.22271  0.005200  0.003019  0.002378     1.722
   0.45793  0.54737  0.06849  1.23417  0.004976  0.002909  0.002490     1.711
   0.46801  0.53742  0.07010  1.24587  0.004760  0.002801  0.002607     1.700
   0.47808  0.52748  0.07168  1.25742  0.004561  0.002698  0.002721     1.690
   0.48813  0.51755  0.07324  1.26931  0.004366  0.002598  0.002842     1.680
   0.49817  0.50763  0.07478  1.28203  0.004166  0.002496  0.002980     1.669
   0.50818  0.49773  0.07628  1.29415  0.003990  0.002402  0.003105     1.661
   0.51818  0.48784  0.07775  1.30679  0.003815  0.002309  0.003242     1.652
   0.52815  0.47797  0.07919  1.31979  0.003644  0.002218  0.003386     1.643
   0.53811  0.46811  0.08059  1.33285  0.003483  0.002130  0.003533     1.635
   0.54806  0.45826  0.08195  1.34607  0.003328  0.002046  0.003684     1.627
   0.55796  0.44844  0.08327  1.35954  0.003179  0.001963  0.003841     1.619
   0.56787  0.43862  0.08455  1.37371  0.003030  0.001881  0.004015     1.611
   0.57773  0.42883  0.08578  1.38722  0.002897  0.001805  0.004175     1.605
   0.58759  0.41905  0.08697  1.40228  0.002754  0.001726  0.004374     1.596
   0.59741  0.40929  0.08810  1.41660  0.002627  0.001653  0.004556     1.589
   0.60721  0.39955  0.08918  1.43165  0.002500  0.001581  0.004759     1.582
   0.61698  0.38983  0.09020  1.44682  0.002379  0.001511  0.004969     1.575
   0.62674  0.38012  0.09116  1.46208  0.002264  0.001444  0.005183     1.568
   0.63645  0.37045  0.09206  1.47803  0.002150  0.001378  0.005421     1.561
   0.64614  0.36080  0.09290  1.49540  0.002032  0.001310  0.005702     1.551
   0.65578  0.35119  0.09366  1.51209  0.001925  0.001247  0.005973     1.543
   0.66535  0.34164  0.09434  1.52913  0.001821  0.001186  0.006263     1.535
   0.67486  0.33215  0.09494  1.54677  0.001720  0.001127  0.006581     1.526
   0.68431  0.32272  0.09545  1.56556  0.001617  0.001067  0.006947     1.516
   0.69369  0.31335  0.09585  1.58145  0.001535  0.001016  0.007241     1.510
   0.70300  0.30404  0.09615  1.59846  0.001451  0.000966  0.007582     1.503
   0.71226  0.29478  0.09635  1.61671  0.001366  0.000914  0.007980     1.493
   0.72148  0.28556  0.09642  1.63012  0.001303  0.000874  0.008241     1.491
   0.73066  0.27638  0.09638  1.64546  0.001236  0.000832  0.008576     1.485
   0.73981  0.26723  0.09622  1.65951  0.001175  0.000794  0.008884     1.481
   0.74897  0.25808  0.09594  1.67292  0.001119  0.000757  0.009183     1.478
   0.75812  0.24894  0.09553  1.68414  0.001071  0.000725  0.009417     1.478
   0.76728  0.23979  0.09500  1.69576  0.001023  0.000692  0.009672     1.477
   0.77645  0.23065  0.09435  1.70608  0.000979  0.000663  0.009885     1.478
   0.78562  0.22151  0.09359  1.71966  0.000928  0.000629  0.010225     1.475
   0.79478  0.21239  0.09270  1.72950  0.000888  0.000601  0.010437     1.477
   0.80393  0.20330  0.09170  1.74182  0.000842  0.000570  0.010750     1.476
   0.81303  0.19426  0.09058  1.75365  0.000799  0.000541  0.011059     1.476
   0.82212  0.18526  0.08934  1.76650  0.000754  0.000511  0.011425     1.475
   0.83116  0.17632  0.08798  1.77900  0.000711  0.000482  0.011801     1.473
   0.84018  0.16743  0.08649  1.79048  0.000670  0.000455  0.012156     1.473
   0.84913  0.15862  0.08488  1.80450  0.000626  0.000426  0.012650     1.470
   0.85804  0.14988  0.08314  1.81566  0.000587  0.000399  0.013052     1.470
   0.86691  0.14121  0.08127  1.82898  0.000546  0.000372  0.013580     1.467
   0.87572  0.13263  0.07927  1.84217  0.000505  0.000345  0.014138     1.465
   0.88446  0.12416  0.07714  1.85556  0.000466  0.000318  0.014724     1.464
   0.89313  0.11579  0.07487  1.86656  0.000431  0.000293  0.015131     1.470
   0.90170  0.10756  0.07248  1.88375  0.000392  0.000265  0.015661     1.479
   0.91017  0.09948  0.06995  1.89203  0.000371  0.000243  0.015070     1.525
   0.91851  0.09157  0.06730  1.90906  0.000358  0.000219  0.013290     1.633
   0.92668  0.08388  0.06453  1.92641  0.000386  0.000200  0.008582     1.929
   0.93469  0.07641  0.06164  1.96316  0.000462  0.000179  0.003873     2.586
   0.94247  0.06922  0.05866  1.99198  0.000503  0.000164  0.001852     3.072
   0.95001  0.06234  0.05559  2.00382  0.000495  0.000157  0.001658     3.147
   0.95725  0.05581  0.05246  2.01862  0.000473  0.000150  0.001739     3.151
   0.96416  0.04967  0.04930  2.03453  0.000447  0.000143  0.001900     3.137
   0.97069  0.04395  0.04614  2.05169  0.000417  0.000135  0.002250     3.086
   0.97681  0.03869  0.04301  2.06792  0.000395  0.000128  0.002404     3.084
   0.98248  0.03391  0.03996  2.08479  0.000372  0.000121  0.002625     3.071
   0.98770  0.02960  0.03702  2.10190  0.000351  0.000115  0.002870     3.059
   0.99248  0.02574  0.03420  2.12047  0.000323  0.000108  0.003534     2.987
   0.99682  0.02232  0.03152  2.13653  0.000305  0.000102  0.003841     2.976
   1.00077  0.01930  0.02898  2.15080  0.000296  0.000097  0.003586     3.041
   1.00435  0.01663  0.02659  2.16885  0.000277  0.000092  0.004098     3.006
   1.00761  0.01427  0.02434  2.18673  0.000257  0.000087  0.004748     2.963
   1.01059  0.01219  0.02221  2.20362  0.000241  0.000082  0.005331     2.935
   1.01331  0.01036  0.02020  2.21801  0.000233  0.000078  0.005109     2.989
   1.01579  0.00875  0.01831  2.23657  0.000216  0.000074  0.005952     2.944
   1.01809  0.00732  0.01651  2.25289  0.000206  0.000070  0.006087     2.965
   1.02022  0.00606  0.01480  2.27103  0.000194  0.000066  0.006524     2.964
   1.02219  0.00495  0.01317  2.29047  0.000181  0.000062  0.007276     2.944
   1.02401  0.00398  0.01163  2.31374  0.000160  0.000057  0.010119     2.804
   1.02571  0.00314  0.01015  2.32733  0.000153  0.000054  0.010178     2.838
   1.02731  0.00241  0.00873  2.34854  0.000136  0.000050  0.013540     2.718
   1.02880  0.00180  0.00737  2.35482  0.000138  0.000048  0.010539     2.895
   1.03022  0.00127  0.00605  2.38293  0.000118  0.000043  0.015938     2.712
   1.03155  0.00084  0.00479  2.39331  0.000115  0.000041  0.014353     2.817
   1.03282  0.00050  0.00357  2.41751  0.000103  0.000037  0.017643     2.755
   1.03402  0.00025  0.00239  2.43678  0.000098  0.000034  0.015904     2.872
   1.03517  0.00008  0.00126  2.47253  0.000087  0.000030  0.017831     2.885
   1.03627  0.00000  0.00016  2.51751  0.000067  0.000026  0.032885     2.624
   1.03736  0.00005 -0.00093  2.52821  0.000057  0.000022  0.040346     2.592
   1.03847  0.00026 -0.00202  2.47501  0.000039  0.000018  0.089131     2.149
   1.03963  0.00070 -0.00309  2.17099  0.000043  0.000020  0.070228     2.159
   1.04084  0.00131 -0.00414  1.90083  0.000046  0.000022  0.059899     2.111
   1.04212  0.00206 -0.00518  1.65728  0.000054  0.000025  0.041953     2.183
   1.04347  0.00292 -0.00621  1.46864  0.000055  0.000026  0.038789     2.104
   1.04490  0.00391 -0.00725  1.27720  0.000065  0.000030  0.027016     2.173
