(title "Skin Friction Coefficient")
(labels "Position" "Skin Friction Coefficient")

((xy/key/label "lower")
0.00972078	0.0822905
0.00980333	0.111686
0.0102105	0.0793296
0.0107662	0.0523854
0.0113958	0.0396185
0.0120732	0.0292016
0.0127825	0.0219064
0.013518	0.0169263
0.0142754	0.0136026
0.0150503	0.0108787
0.0158391	0.0087944
0.0166398	0.00716548
0.0174506	0.00586406
0.0182704	0.004813
0.0190986	0.0039518
0.0199348	0.00323449
0.0207788	0.00262916
0.0216303	0.0021134
0.0224888	0.00166786
0.0233537	0.00128064
0.0242242	0.000923377
0.0250998	0.00059338
0.0259798	0.000270772
0.0268638	9.42344e-05
0.0277514	0.000273011
0.0286423	0.000610047
0.0295363	0.000944363
0.0304329	0.00128184
0.031332	0.00158496
0.0322332	0.00185919
0.0331365	0.00209379
0.0340417	0.0022914
0.0349489	0.00245396
0.0358581	0.00258611
0.0367693	0.00269291
0.0376824	0.0027783
0.0385975	0.00284515
0.0395146	0.00289673
0.0404335	0.00293671
0.0413542	0.00296827
0.0422765	0.00299357
0.0432004	0.00301442
0.0441256	0.00303253
0.0450522	0.00304912
0.04598	0.00306539
0.0469089	0.00308217
0.0478389	0.00309869
0.0487699	0.00311353
0.049702	0.00312626
0.0506352	0.00313682
0.0515695	0.00314492
0.0525048	0.00315036
0.0534412	0.00315286
0.0543787	0.00315219
0.0553172	0.00314895
0.0562568	0.00314428
0.0571973	0.00313919
0.0581387	0.0031343
0.059081	0.00312961
0.0600241	0.00312518
0.060968	0.00312146
0.0619127	0.00311885
0.0628581	0.00311739
0.0638041	0.00311637
0.0647509	0.00311511
0.0647509	0.00311511
0.0656983	0.00311351
0.0666464	0.00311142
0.0675951	0.00310871
0.0685445	0.00310546
0.0694946	0.00310184
0.0704452	0.0030979
0.0713965	0.00309353
0.0723484	0.00308861
0.073301	0.00308285
0.0742541	0.00307604
0.0752079	0.00306813
0.0761623	0.00305896
0.0771173	0.00304826
0.0780729	0.00303577
0.0790291	0.0030215
0.0799859	0.00300628
0.0809432	0.00299132
0.0819011	0.0029774
0.0828594	0.00296495
0.0838182	0.00295433
0.0847774	0.00294593
0.085737	0.00294031
0.0866969	0.00293802
0.0876571	0.00293879
0.0886177	0.00294105
0.0895786	0.00294304
0.0905399	0.00294379
0.0915015	0.00294287
0.0924636	0.00293987
0.093426	0.00293434
0.0943889	0.00292582
0.0953523	0.00291396
0.0963161	0.00289924
0.0972804	0.00288323
0.098245	0.00286744
0.0992101	0.00285261
0.100176	0.00283917
0.101141	0.00282745
0.102107	0.00281782
0.103074	0.00281073
0.10404	0.00280641
0.105007	0.00280416
0.105975	0.0028026
0.106942	0.00280061
0.10791	0.00279762
0.108878	0.00279331
0.109846	0.00278739
0.110815	0.00277956
0.111784	0.00276947
0.112754	0.00275705
0.113724	0.00274289
0.114694	0.00272802
0.115664	0.00271316
0.116635	0.00269865
0.117606	0.00268469
0.118577	0.0026714
0.119549	0.00265892
0.120521	0.00264733
0.121493	0.00263671
0.122465	0.00262703
0.123438	0.00261822
